2500 7000
996 294 282
232 23 34
871 2154 300
2423 224 23
754 1727 363
729 348 174
2186 743 191
283 582 349
1904 717 131
2114 742 28
3 614 342
271 1693 132
1920 2107 10
1714 277 106
1297 784 69
821 1050 293
2375 826 372
84 2175 393
1836 55 336
1109 2449 381
1745 1895 349
885 929 474
2276 797 241
2012 848 244
133 1609 4
583 2188 424
2326 2354 171
1406 190 218
1328 387 32
1514 1034 173
781 2027 397
720 36 108
244 131 4
734 389 277
1404 1287 35
2120 779 442
670 512 113
794 7 411
298 2138 296
720 1529 375
870 950 360
2440 115 94
478 1727 183
1551 949 189
2054 1552 73
2436 60 335
1957 1650 331
794 321 118
2136 2191 415
1873 2280 44
369 2443 358
1790 287 47
650 1269 41
1538 1783 49
1480 1408 416
1687 273 439
692 1763 134
1238 816 369
36 181 378
1101 2129 158
1975 1635 307
1175 1683 163
492 2209 236
694 2339 225
1684 289 99
644 2216 457
1367 664 54
2491 2310 237
1221 765 100
461 1496 78
324 728 363
1270 1779 314
2408 241 241
1094 1401 11
1634 323 5
1248 1644 117
1414 1567 435
1295 1143 384
2049 110 469
1706 1800 284
1394 2333 252
2054 2220 80
2009 1559 499
1078 628 70
930 527 241
953 703 409
977 783 297
880 1737 207
2398 885 479
666 1241 113
1603 2135 117
194 1461 345
1811 1698 97
157 1564 240
2119 2009 131
471 316 427
1142 104 368
906 1178 492
785 861 132
1714 2096 109
741 1530 231
1350 2117 461
635 349 424
879 1663 245
1156 139 204
1786 371 273
107 1873 361
710 380 145
1088 2391 271
1301 1564 171
2192 2451 196
999 1583 349
1485 1819 486
2478 1906 343
1007 2347 163
1193 2013 14
739 2020 470
2039 1040 378
444 2237 120
726 872 227
2055 101 196
404 2090 422
2311 2476 490
191 1631 452
361 238 414
839 1148 172
1469 273 114
2497 2013 292
464 1108 290
350 890 144
1710 1727 104
159 1098 451
2468 698 211
2390 735 349
2480 2190 383
373 1846 448
1084 1619 132
1915 2437 147
1792 1390 129
176 1013 424
1805 1149 126
1436 388 277
1687 2314 362
1120 1099 140
37 110 10
653 1158 251
252 1792 314
391 858 296
636 878 115
1171 1634 171
1273 635 494
942 1409 416
2223 236 424
679 1095 138
2239 894 84
333 566 1
2326 1036 297
1837 1127 387
1603 703 394
2258 1702 132
24 1493 330
2394 144 454
2061 1309 64
2359 2259 239
1516 1170 344
708 1971 190
1859 1130 88
857 1091 440
1647 87 155
1502 955 248
1757 2084 410
1816 276 386
1699 2474 72
2184 740 478
1818 957 497
328 1840 454
167 1898 92
1708 1399 233
464 2309 441
2247 1366 451
1089 1075 433
1765 653 434
1303 1495 165
1520 1876 388
2290 1542 216
499 1164 347
104 2159 83
1252 411 138
1776 380 422
504 985 472
1492 155 281
787 596 225
949 1378 168
1377 1032 274
91 2463 359
2274 508 299
672 1927 265
204 1735 324
1219 830 223
1211 995 240
1092 105 49
2113 886 469
2099 1441 133
260 189 156
1584 2343 352
531 1230 442
2012 30 499
464 629 89
1549 767 55
622 2267 297
1890 586 54
1106 1690 403
1937 1328 207
437 1485 5
359 460 94
764 1938 338
1864 663 411
332 2078 247
2454 1202 123
776 2257 431
729 638 263
694 1230 212
2361 2031 33
732 2203 161
658 580 163
688 2161 268
1883 978 129
1060 1953 117
132 2490 478
747 1429 323
260 604 184
1663 1253 140
1193 1470 380
1779 1828 14
514 145 212
1533 1451 173
1107 1747 202
2203 1496 69
2254 1033 446
1412 159 119
1848 2496 100
263 2233 262
1450 2316 387
204 893 393
430 1701 90
576 1578 153
1944 519 77
290 1055 351
2114 1974 226
2195 1291 46
632 2496 400
892 1145 494
36 1954 389
269 1163 355
1614 661 276
1713 2326 459
365 1111 159
1870 441 411
1622 1644 38
1800 1917 492
1964 966 17
1744 1512 150
1827 158 472
484 1358 133
2245 2334 121
2305 1058 399
297 1186 89
1087 1211 265
627 520 263
1660 2465 418
671 316 284
831 417 48
2252 2027 178
583 213 494
326 1926 34
2205 292 83
1491 570 65
1537 1368 74
1815 54 319
25 2054 361
2462 1245 164
991 632 302
1582 1748 98
786 1599 333
724 819 475
289 570 5
1138 2457 48
2198 405 144
2037 1375 485
1319 723 457
788 1028 42
1739 2441 149
376 198 47
267 432 235
1016 1012 493
1223 1938 214
300 1349 199
1425 760 183
2309 490 494
1838 1100 381
2110 1276 471
2364 821 442
2376 2121 139
499 2260 418
510 2030 226
1923 1995 167
1099 2312 45
1701 418 456
1648 1854 449
1949 352 124
1640 2028 198
174 60 195
858 1438 142
2013 2373 113
885 634 497
1836 2358 107
1767 1234 255
1085 800 498
1769 1985 292
1466 1481 11
630 1703 113
1087 536 468
1728 1391 317
585 2280 395
2252 2413 303
697 964 396
1870 608 332
1276 1184 115
202 1058 323
1722 2491 472
510 753 417
862 1699 88
2427 2437 129
1517 2039 93
1428 1076 5
1930 1608 11
2356 766 324
2242 775 234
884 643 258
212 752 377
373 1982 390
1406 1280 122
70 61 467
2021 1065 221
1272 2446 24
135 123 357
881 102 61
1547 842 25
704 1047 297
1993 1189 97
1061 631 55
1574 122 56
160 161 70
43 1242 357
2390 1771 367
1938 1639 390
1616 2348 346
881 838 150
418 976 446
547 2353 108
51 935 316
900 2445 448
1959 905 136
1894 303 306
1394 740 338
54 121 179
1372 1123 288
221 248 75
88 31 71
2121 2158 263
158 54 307
1453 2222 372
974 2034 367
1010 430 49
510 2358 55
2394 1660 312
1202 1088 461
623 432 488
45 2337 350
690 1725 218
519 882 38
549 2366 495
511 702 331
658 1764 315
493 2442 150
1276 519 439
2185 1594 437
1182 2400 319
2343 2403 109
708 1099 264
1930 556 68
130 1471 146
552 1784 264
2340 1280 116
1421 1135 157
2075 2395 197
2333 148 54
1008 2200 96
1531 1548 32
628 1221 208
1015 2258 386
1062 1968 453
2079 1337 239
2280 2472 294
2229 329 332
813 1739 242
1993 1701 465
2307 1666 114
214 1093 226
2007 1918 490
1413 627 356
670 1336 175
478 1330 481
276 1374 55
519 2130 442
2257 1251 178
2305 161 208
1724 2227 135
2053 45 311
1476 140 150
1288 851 357
1944 874 238
1055 2295 18
2156 414 20
283 1781 422
1188 662 57
2367 1713 257
2324 2026 167
1915 474 386
1743 351 214
2454 2363 378
2392 2330 183
1654 172 76
2286 224 217
1986 1632 164
793 757 162
119 969 348
1518 326 425
2256 89 5
1050 2210 198
1598 2315 103
1493 640 485
2320 448 74
1449 687 405
448 2379 212
256 543 237
1623 1018 256
157 428 434
2111 194 237
1247 1457 140
280 1942 112
1755 1084 281
241 550 382
1156 383 20
1235 1139 258
1167 17 81
2282 1455 109
1807 1197 369
558 648 242
64 1255 287
179 1480 421
1318 2018 282
1381 2430 67
1895 1285 462
1429 2068 289
1369 1402 456
1464 2374 72
796 1362 350
2050 240 288
660 1250 239
962 2091 64
1353 1169 214
74 1611 37
36 681 215
400 1175 125
2048 744 401
881 476 257
1143 205 112
55 1822 139
1224 1847 479
463 1891 231
1431 1950 201
931 1366 374
1195 585 159
632 2059 312
573 1713 386
1753 2473 373
841 510 48
1269 1491 115
2363 1004 231
2334 191 41
964 958 274
1127 1546 255
2251 1804 259
1848 1788 450
1595 1173 286
1039 1240 455
1553 2311 289
1741 1954 256
988 2496 309
597 1686 26
1699 1744 101
830 2248 97
2069 2367 192
1354 2224 407
1070 1848 343
1078 486 277
1542 1087 463
272 1406 74
1108 418 432
1671 389 391
1704 1606 212
164 2488 328
2445 1349 34
1860 1825 378
1057 1401 82
1718 211 31
2387 1437 194
2069 261 351
1900 114 267
911 1888 410
1294 1036 255
595 1220 225
275 1651 350
1052 825 241
2295 1030 421
959 2094 9
458 1642 19
2357 831 416
2163 91 101
2033 1766 187
2421 1469 108
1169 889 492
290 2451 83
292 641 89
2482 919 361
2329 19 1
808 1775 233
1960 489 247
1628 400 43
486 2187 178
2217 1799 302
1431 880 107
1315 2366 266
2430 1571 70
1965 1827 128
1681 1523 358
220 1202 352
594 536 180
182 74 426
1550 1511 243
764 574 80
1861 1338 333
85 1148 93
1765 2341 351
869 990 87
1584 1240 253
1397 767 468
1798 12 488
1719 864 257
1746 2141 418
30 517 214
348 1824 358
1804 1038 359
42 1903 304
714 1000 339
2152 1473 123
1682 199 340
1875 175 246
1542 931 290
252 758 163
1353 580 333
950 1346 73
1496 339 213
1435 767 483
1277 580 166
731 1350 375
1782 1424 206
565 591 226
452 62 86
1645 340 457
1970 129 449
1170 1007 129
355 2156 188
682 81 400
1568 189 134
256 787 226
1006 1807 335
2451 147 192
363 1036 185
1286 518 268
2083 267 487
1744 518 315
1104 1126 487
986 1573 405
696 832 450
519 2247 441
2215 2003 415
1086 915 116
1963 406 251
49 1028 212
840 651 117
609 2256 440
421 393 104
1425 1140 287
2366 1782 10
1460 30 85
1276 150 129
2212 1653 101
1198 1011 228
1403 823 145
338 2163 247
666 395 51
726 17 484
112 148 262
103 1690 291
1727 1782 231
1082 1179 465
1772 1790 35
1567 1575 288
1480 1675 251
1031 269 475
1517 1900 293
1989 71 163
1607 271 402
1071 590 248
1503 957 215
509 386 349
77 1214 103
1233 1519 206
1946 2022 315
1584 1693 68
1927 1035 374
2350 2336 90
2014 642 407
620 748 406
2271 67 139
710 1090 155
1188 2228 3
6 2078 74
1008 2426 214
591 1525 159
1149 1473 228
1885 2127 77
475 1011 443
819 675 101
1397 75 190
672 1222 481
2223 1920 426
49 1397 215
810 1706 249
247 2136 152
1564 1455 108
562 1917 362
1728 757 142
1149 984 359
344 2256 114
1968 143 330
212 507 392
544 1643 335
183 1831 282
600 1520 265
1992 2323 337
1381 1038 232
728 1270 348
263 2449 322
1977 1005 339
1627 2194 133
1679 90 243
1574 1900 467
2176 2003 197
431 619 40
464 971 85
618 2269 198
10 422 303
1953 1720 90
2260 166 135
1581 1718 263
719 1045 24
1728 1862 277
1919 1632 385
699 2027 246
120 1586 22
934 512 209
658 1356 5
1616 344 223
1332 1735 387
243 542 152
375 215 29
1107 1892 32
1715 1257 222
488 653 465
1210 594 226
611 2036 190
356 1498 94
2087 910 379
1925 2128 426
1816 823 392
993 629 265
469 721 458
674 750 430
2196 107 183
621 1769 228
1213 516 298
2343 2475 262
515 2344 49
2254 782 377
1987 2077 419
310 912 389
1236 1711 315
1183 551 13
1409 205 128
2011 1905 488
541 1550 124
711 1643 219
1833 861 287
623 1712 436
1013 203 89
1343 20 274
920 1769 474
1103 246 362
2148 2467 463
1909 361 470
1577 1675 375
1093 1039 475
455 700 7
1346 1199 365
1741 69 37
2437 190 273
325 121 420
1118 689 160
1794 1159 97
611 1214 93
1746 281 93
661 2255 220
22 307 49
1191 1979 165
598 1985 348
2369 93 210
1854 2278 436
1209 1999 256
472 1202 423
533 476 433
1586 1906 447
410 1347 451
663 1546 221
152 90 158
1267 2253 260
79 2401 423
269 1254 308
187 1881 340
2403 1214 24
1149 1868 5
1259 2405 125
2447 208 355
972 305 477
333 171 93
1516 439 324
1143 1658 227
2120 799 429
633 1358 459
2150 572 458
2128 2059 449
371 1278 381
947 994 146
782 1210 372
542 2500 396
1297 87 385
1932 2410 354
654 1225 76
1135 2286 243
470 239 129
2140 649 311
1636 2454 138
1421 2171 463
1440 1147 36
941 918 435
465 1158 339
1765 457 371
448 895 79
1549 1230 8
2291 1312 153
1730 1629 228
1044 1715 92
312 1150 454
419 2037 100
467 2078 307
952 351 31
565 961 168
142 355 172
1101 1686 391
430 1141 245
2401 1651 429
1695 772 99
1163 305 272
1087 992 347
1469 2266 262
96 1167 352
914 1822 276
2411 172 362
2012 1012 297
125 695 108
624 990 400
443 1820 226
620 1122 156
1773 1412 168
604 835 311
46 95 127
215 1967 238
1855 131 324
2400 80 373
441 2366 7
1818 816 261
2184 1338 479
1446 1622 140
1040 1601 196
645 2047 417
458 1760 167
2439 1946 242
881 2225 72
454 654 277
1573 1000 363
1681 104 366
1725 425 295
1236 245 72
1407 1612 170
2279 424 484
1450 2352 452
2298 2015 137
2142 2104 181
2339 616 285
543 2438 196
588 1221 406
421 1628 129
1432 2297 52
930 289 70
300 1144 378
1819 1003 270
548 249 286
1288 2478 418
757 693 33
320 1577 220
2160 1349 361
2429 192 49
1841 1438 5
16 1776 494
1946 26 148
2286 761 53
648 1671 206
1942 873 111
586 2450 257
243 1247 182
2300 496 322
476 179 401
1288 2348 259
953 1241 88
1458 633 146
84 121 200
1628 1572 157
1320 2050 354
1117 156 28
1298 188 396
284 357 375
1341 2017 66
234 522 161
1803 52 290
2143 655 288
2010 786 282
1325 2449 393
442 872 355
327 1165 64
287 12 495
1806 1452 401
197 903 341
2440 186 15
216 36 361
2103 952 124
1979 2285 63
1285 554 389
378 2337 3
2500 1450 273
2056 705 183
387 1456 396
1679 145 19
966 2169 464
949 1876 107
464 1362 279
100 235 327
264 1694 52
1796 354 23
1387 101 44
946 1954 330
1747 1413 409
1106 1072 153
2357 2262 366
1153 65 277
506 2322 486
343 630 211
401 1280 143
848 591 26
510 236 373
470 2110 223
1419 1487 116
629 705 411
2087 149 96
562 1349 473
930 1140 194
494 1934 303
1187 147 258
1729 1473 133
1357 766 331
1257 767 349
633 433 247
491 683 175
1116 457 454
2412 1287 20
1381 2161 352
2050 1522 224
1627 634 430
2392 1777 146
1834 464 135
1160 272 177
1450 1523 149
159 804 431
304 675 50
68 1855 226
270 1395 141
1136 1530 365
712 2113 214
156 55 52
2107 244 138
2227 2160 46
1968 1478 210
1123 26 259
214 1358 15
176 1625 378
1236 843 16
1839 1756 439
805 687 10
1772 830 386
242 1581 303
117 201 40
33 462 41
490 974 325
928 1091 394
253 836 80
568 641 175
2019 1681 236
1840 426 192
2000 1802 44
2368 2499 351
57 1794 335
2331 528 306
1371 2094 434
1042 1313 424
2216 16 23
1003 137 277
581 818 245
1983 863 184
913 1848 258
535 240 47
636 1690 442
1683 1350 241
1051 90 130
143 1614 160
2120 1376 466
507 2004 164
2488 2293 36
1408 750 159
2228 1564 496
1533 535 256
713 1576 95
1819 1285 215
1353 2473 472
1253 1058 188
1489 1673 321
713 2444 123
692 1524 393
63 124 253
998 744 193
972 926 218
410 1579 15
2418 2339 479
1289 2237 152
1868 1125 456
903 1945 336
2376 1072 267
1920 110 48
625 463 140
272 1261 225
988 2356 80
809 248 80
215 470 366
289 392 244
2346 2295 135
112 1115 341
78 356 431
1538 2131 236
466 2423 336
664 1555 453
672 867 239
740 544 171
838 480 208
1602 1432 263
2463 2056 170
411 2044 238
2169 1477 235
63 642 462
1799 1401 251
901 402 114
1409 1718 326
1667 298 261
236 553 417
2394 1434 474
1419 808 349
790 1084 475
2005 1615 83
2074 476 397
1722 400 297
2499 1782 191
2085 786 13
663 2395 267
2025 68 209
1222 2248 150
369 620 156
2096 2152 58
33 203 184
1787 1612 361
2150 616 291
185 516 277
666 732 331
1272 1516 160
1847 1149 303
2200 1033 228
504 1353 321
806 1762 32
390 164 440
1160 2155 301
1269 1724 247
2363 608 496
2179 525 232
1320 1530 247
1010 162 54
1462 1808 126
1157 1541 300
1954 1430 72
614 2143 365
1727 1798 185
1017 1211 90
2481 2245 133
574 21 344
1765 904 20
596 45 226
200 416 125
1170 1776 86
2450 1357 182
1901 1928 343
1189 795 25
543 2430 273
1071 634 376
2334 2079 264
797 398 490
1325 2019 316
1848 37 47
1701 332 111
2244 698 435
303 2075 304
349 2142 54
843 880 250
1627 1689 174
253 2347 156
1937 1127 367
1829 1964 200
701 1266 229
2454 1857 242
705 1379 282
1395 1024 173
2255 44 118
1959 1123 461
2077 1635 285
1664 2012 21
264 1065 294
2250 623 457
419 2452 110
1701 2344 434
1760 737 409
2175 1336 255
133 144 82
1090 220 497
1903 209 448
1591 223 430
1384 1871 386
1403 664 166
1 666 91
602 755 327
1969 1268 268
684 844 294
1784 576 297
1299 1798 276
2107 1253 99
203 712 382
2306 2051 24
2158 2206 189
2141 2243 446
2440 219 122
304 1563 303
1693 131 445
110 22 465
637 673 95
1157 504 39
1514 842 435
2479 1911 477
387 970 363
1875 2158 406
560 2053 131
1244 1579 351
1813 1328 49
683 2450 347
664 2344 398
2305 1931 223
2005 1439 57
460 417 439
1027 1224 470
2427 889 205
1264 1295 302
1623 1119 414
493 1422 162
2446 387 335
1494 1662 90
580 2035 53
312 1602 110
309 181 441
1609 173 145
79 825 407
998 973 174
2032 828 70
2152 177 445
236 1676 414
1863 508 400
1937 888 297
2208 1433 418
1484 253 79
515 202 419
881 1930 155
610 2389 406
2346 4 157
603 1088 78
448 307 441
2140 1607 43
1201 1898 250
206 11 257
1812 800 100
2393 2186 370
854 971 346
1114 1071 86
2323 927 456
854 2365 302
1681 1042 453
670 2078 18
2291 1360 494
511 453 446
1167 1506 180
455 1727 126
2070 2424 438
2106 1010 372
2063 2310 195
1590 827 272
205 938 432
554 1846 455
1150 2259 276
697 440 95
2136 2307 172
1727 1911 482
2452 148 406
2070 884 378
663 2020 376
2204 962 453
1984 754 77
735 1701 460
1056 570 357
25 2336 72
9 1874 354
1239 2327 408
2198 2390 175
1451 608 230
126 2293 218
1747 2065 258
1548 132 38
781 1537 20
892 1434 247
713 792 162
2289 877 380
1368 1702 450
1627 753 424
594 1840 359
1858 1116 220
1569 939 149
1498 290 417
2231 833 11
957 1761 490
1718 87 111
1742 996 343
1681 2074 197
709 1978 264
415 255 187
204 1064 273
1695 916 376
2246 766 124
1490 1500 377
1910 89 364
604 2021 187
1211 1974 423
2341 596 424
2429 1349 479
1076 322 28
1545 328 334
90 1045 496
1128 132 375
2240 398 109
967 758 432
376 1907 98
828 2244 28
2343 1980 419
1959 2453 324
841 12 295
1118 2409 235
1158 1575 26
1762 1535 268
2171 2217 358
1856 2230 220
319 2296 446
86 2170 60
1431 414 245
1252 1440 35
1292 1451 91
1347 1972 323
359 1117 421
581 58 87
83 566 308
2017 1346 79
2039 1436 224
1556 1789 253
881 2379 83
2481 1001 239
1827 2477 71
1779 1280 298
2206 1377 124
1139 2036 126
1475 1886 240
292 575 371
1768 2226 283
758 768 430
911 1648 474
1328 404 345
1918 870 220
93 360 123
993 107 115
1577 1670 333
296 1686 94
1757 1363 69
1684 299 401
233 78 68
664 97 2
2130 95 424
1662 2394 133
268 2207 42
67 1807 108
2059 343 182
676 118 400
1351 901 73
2028 1986 367
100 1625 348
836 284 451
898 233 181
496 30 225
215 1269 217
2092 1106 313
4 2107 138
2291 380 270
1535 1225 27
1914 2173 174
1558 2268 36
2227 632 105
1760 1694 100
687 1863 107
590 1793 133
707 465 359
915 1857 429
2301 2367 187
1287 1563 440
214 662 479
1403 426 461
1515 2145 172
1456 1961 118
480 2167 470
897 1993 288
1630 1780 155
1885 280 26
1796 1074 333
972 1210 180
1617 1881 328
2210 1582 109
3 2067 148
1160 1027 201
2117 718 386
724 2097 355
1901 1657 368
684 1308 348
1003 43 474
1512 449 179
601 1066 171
1222 1827 245
2466 1341 114
2445 263 129
1805 629 347
2426 1048 322
1104 428 176
2040 972 449
2387 2082 428
958 1034 126
1956 1221 391
1310 985 482
1646 882 47
917 1491 54
2064 1488 122
1746 492 73
1357 2245 403
1161 345 289
1468 878 135
548 2440 151
1565 1076 262
1334 1369 7
731 1999 166
2014 1269 161
1121 1550 44
24 537 368
1297 262 266
2365 462 487
1070 873 485
280 2321 365
65 2121 330
2102 1875 454
1311 1913 65
1531 1834 112
908 367 320
1286 1105 183
2215 1389 264
1066 178 323
1126 1188 191
499 2252 199
4 350 121
2185 2466 257
1367 2288 88
480 860 155
1079 2192 376
98 893 273
405 2491 227
2019 267 61
594 2382 25
1168 885 259
1060 683 233
709 1334 83
213 1368 142
1781 24 89
1434 602 164
2082 1381 349
2400 1451 278
1597 1089 474
776 1559 233
1002 168 489
540 450 32
248 2116 384
1382 1407 290
308 1972 113
1272 779 56
1190 530 155
1463 1425 460
1957 510 500
923 2048 329
1375 876 72
851 1990 415
1019 1394 181
459 833 253
2064 1425 236
204 2018 247
1889 1024 94
2030 1098 182
86 903 126
987 119 293
1294 1558 175
1051 1470 411
1654 1469 240
1321 668 175
960 2104 132
2169 802 287
739 2205 256
2367 128 286
2375 234 98
1907 945 217
70 1903 105
1340 1287 190
278 835 124
144 1683 444
761 1853 474
944 1052 473
1967 1174 265
580 967 187
1063 2304 270
2039 1378 221
2354 1690 134
193 1366 306
1617 178 186
2404 2008 373
2275 53 101
1800 2409 323
213 1435 158
1381 1384 38
1354 19 254
2486 2261 45
309 761 65
390 818 330
2337 563 264
2369 549 205
430 1011 247
1876 1501 6
2190 125 278
1488 1736 375
1277 2125 65
2308 1594 301
1333 1457 131
855 446 172
442 242 284
1244 2256 337
809 735 58
2174 1337 395
932 1478 360
214 1455 129
137 184 319
671 635 101
1525 1086 10
39 316 350
1217 2068 138
2029 241 272
1586 2101 364
434 2373 114
2015 353 98
1100 85 289
2033 720 461
861 2350 422
1721 659 66
1972 712 42
1497 277 217
1484 1083 51
678 1060 137
165 895 77
1166 1415 258
1048 2327 8
2379 958 343
1191 1080 446
567 605 99
1077 281 226
1935 2011 233
1877 407 497
264 573 101
2312 721 481
238 849 310
725 278 268
2412 590 379
6 29 337
1637 1306 165
164 665 128
1814 1914 374
13 1781 343
867 2330 214
2385 1254 255
1115 2448 81
377 2148 25
523 95 304
379 2109 89
548 1749 209
1798 2000 223
899 760 50
431 1998 373
56 83 29
1073 2044 148
351 1141 21
1952 1768 126
1176 1661 445
1130 1384 389
1677 2038 363
389 2412 301
1320 158 204
256 757 309
2475 243 170
1757 945 262
1874 1354 142
15 1538 324
1690 2271 130
2046 231 236
226 389 311
1790 786 12
1098 220 106
757 534 113
2441 607 13
458 395 438
554 1806 440
828 813 373
955 2381 432
1825 1595 193
306 1062 336
24 2162 456
441 2010 87
19 729 328
531 1930 192
1487 1252 450
700 1412 150
2253 1487 224
1586 1574 262
849 626 476
1394 1908 366
1287 1378 224
663 1557 229
1339 2202 113
1526 323 156
484 677 244
1907 1908 212
1452 375 58
338 800 386
1967 106 209
328 1855 3
2405 539 109
478 1602 438
2252 1361 19
773 14 223
1983 1756 422
841 1934 359
2276 791 11
762 854 93
1142 444 387
1331 889 446
394 2103 422
1761 216 158
487 695 343
1362 170 362
455 15 190
1265 2069 402
750 1761 289
654 292 463
1376 2433 136
1158 2499 210
302 1971 275
489 1801 399
1125 1902 154
2494 1767 66
1049 1502 228
2483 2313 37
120 966 214
1534 440 248
1178 481 269
1848 1337 462
955 674 2
52 243 1
1749 131 108
84 1362 50
2410 1588 402
265 380 177
1205 1013 216
1109 147 269
745 1181 271
709 584 109
525 1261 466
2119 334 189
1029 23 2
1831 1924 46
53 1896 492
2117 1882 422
984 804 396
2485 2333 22
273 1397 279
989 1386 392
550 1793 187
1231 1196 66
1323 1002 158
752 200 112
2394 2288 418
488 676 391
205 2018 368
1036 1868 401
2122 905 77
13 606 405
2287 624 499
62 1037 284
2175 266 440
731 2409 195
1742 1089 93
1236 1061 366
1267 725 188
2066 1455 402
1119 2293 412
2306 945 218
1047 321 221
1389 1170 119
1190 32 148
2399 640 467
1124 1405 434
1152 2158 284
106 1190 208
943 1477 80
1085 1196 63
80 2402 282
1063 652 18
823 1386 293
1212 1177 94
2126 122 38
1061 2192 91
2209 1875 119
676 447 321
7 84 450
2018 312 195
2341 327 267
2165 2236 213
1387 118 429
1193 58 180
831 761 455
194 1718 90
1236 240 319
766 83 100
2474 1262 183
1887 2461 390
1020 245 182
23 282 484
2116 1745 266
776 546 3
1994 503 417
1536 875 151
635 1527 52
2136 919 137
2176 2066 235
2361 772 16
236 4 426
414 1533 443
637 480 146
1374 139 443
83 890 331
284 1351 361
1246 1371 182
1192 712 258
1542 1621 426
305 104 70
2379 2012 115
338 296 479
2365 1863 196
2217 1399 148
2320 1060 302
2415 350 500
1130 2281 164
1722 909 85
1675 487 263
1146 1937 270
2077 1521 496
54 179 199
2092 1167 79
1275 1442 130
955 1410 362
1895 1701 50
1254 534 489
1404 264 98
567 1886 219
1814 971 277
244 472 113
1099 770 499
124 763 15
1035 734 351
285 1064 8
642 589 435
1204 287 333
447 548 403
580 1680 329
2027 1542 169
2096 140 424
1680 796 366
167 306 456
1002 1536 394
122 1247 179
2 1228 387
1560 960 125
531 1529 403
400 1852 486
1411 2033 156
1429 124 384
2197 521 185
210 567 37
880 1425 256
97 1313 427
1335 969 337
1166 789 73
1544 246 168
835 1473 20
2357 2291 252
1478 2369 16
892 623 238
815 572 332
1735 853 496
2126 197 176
2152 1030 167
1386 1368 383
20 622 244
739 36 203
674 892 120
806 194 124
1442 94 57
2179 657 358
645 2333 44
207 2071 236
1561 418 26
702 816 248
2036 1749 192
1280 1183 6
721 2365 125
545 2447 349
247 92 404
309 182 430
2176 901 303
2045 1924 42
2197 669 452
775 1612 447
1996 25 152
1218 1642 51
1234 2113 457
2208 87 86
705 1702 483
1233 1997 423
1132 867 85
2238 2434 229
1982 2192 373
2459 2270 399
2073 2162 176
2006 973 18
2376 943 300
516 1995 10
1495 1435 362
1922 427 23
2379 1053 482
1491 2307 91
184 607 41
571 436 378
1552 1481 366
1706 1005 171
859 188 199
467 1035 401
999 629 426
1557 717 33
2431 635 224
703 2181 113
794 225 486
798 1679 252
1433 2081 360
1147 1202 331
649 1280 113
2312 1016 373
423 118 384
46 596 458
1172 331 370
204 122 460
584 2125 366
1908 1303 111
2383 1391 17
1232 2395 327
2318 486 154
17 1644 322
2293 143 133
674 2284 129
896 1729 190
1544 1341 258
1143 338 456
2196 943 339
2385 1788 357
300 1783 271
1154 1618 10
1814 351 185
35 159 100
1266 1965 42
2474 597 323
1963 567 475
1267 22 345
2395 1701 72
1973 759 472
496 1789 106
700 1755 267
2192 561 119
1984 1673 11
74 1603 197
2402 2085 18
792 1816 106
467 2361 97
379 1427 384
1094 2012 76
645 97 368
1583 2363 376
1014 2164 152
1548 134 48
1489 1703 399
536 1666 489
1899 660 404
1188 1645 119
174 1266 177
1877 105 356
885 1632 207
316 623 323
2437 1558 195
836 608 266
786 2453 297
1116 243 230
2367 2293 204
1325 14 390
880 2081 194
235 157 95
514 2310 73
1889 2393 440
1785 2309 85
1706 215 447
1438 1144 163
2090 1345 198
1792 848 38
907 2185 223
1322 551 156
1746 2365 24
1253 1465 419
2225 2303 428
2157 573 430
1326 1950 350
1576 152 223
2257 1049 335
1232 500 13
120 1577 447
685 1943 380
439 2092 374
670 408 368
1551 1515 240
543 1427 417
613 439 104
1262 959 357
2245 315 314
889 976 484
251 947 409
1692 784 244
2093 359 193
425 1790 331
2188 1255 169
83 1636 146
2363 2367 174
2011 592 135
1648 1879 81
1534 206 90
1321 1939 50
1684 2107 293
2083 1831 462
820 2397 397
148 302 419
1172 315 59
369 1703 349
1433 200 346
919 1807 166
1577 1652 239
422 953 91
826 1174 123
242 1058 263
1573 1552 407
240 2334 438
1275 2182 498
2469 1695 498
1886 1059 279
624 1537 231
328 1676 163
710 224 438
740 988 492
1038 1941 406
405 304 62
1353 152 318
1336 1246 180
2384 1845 292
935 295 180
235 807 401
139 1822 210
1244 1661 143
1051 985 341
1433 1871 431
1160 1523 484
908 1283 31
2207 670 349
1994 716 386
718 1694 270
2137 1112 484
2420 548 368
270 1247 311
2140 904 289
1124 1412 27
317 2352 351
2349 1684 101
183 240 308
441 1331 433
2050 1607 48
2000 2313 40
1754 745 257
1801 1101 33
1654 2224 479
1311 473 134
1463 2352 3
870 87 241
1396 1131 370
2079 846 415
2085 147 87
992 999 55
1368 196 27
756 463 223
945 86 230
7 603 213
377 1088 204
1210 257 33
1062 617 250
575 1613 96
1334 1051 424
587 771 9
2092 1613 251
703 589 156
882 599 364
1853 2164 290
782 1631 311
1849 1771 347
991 1456 243
1034 2376 496
179 1590 368
2449 507 235
1478 1113 310
1148 738 268
2219 1881 166
772 1590 206
996 1874 30
307 520 270
262 2229 273
1200 1410 77
1607 1484 424
1775 932 350
38 706 88
589 833 383
920 2037 466
1431 1166 111
1712 1232 153
706 2207 194
288 2495 439
34 486 500
