10000 23000
5350 2324 460
760 8193 158
4589 3831 483
2969 5906 490
399 3981 304
6876 1228 80
893 7666 276
7864 9763 208
4848 8714 8
2962 4207 39
2031 6730 211
5006 8233 361
6909 9917 497
6330 8285 359
4413 8534 275
2218 3847 9
1600 2462 174
5867 9267 214
9920 8294 125
7129 1171 303
2047 8744 307
3327 432 318
6384 8900 362
7043 3737 165
1293 7426 284
5490 1169 96
5326 2127 235
6662 4445 426
3875 9119 360
9723 6368 109
3711 1812 421
5298 1536 153
2127 1016 337
4298 5215 469
6971 5839 221
4980 166 303
3709 6584 458
2435 5409 44
5574 9505 187
1543 1847 92
6837 6457 139
2218 2266 389
2221 3729 234
536 100 383
2212 8493 64
112 679 87
9365 56 372
7016 9499 465
7327 3152 48
2365 5568 318
2416 360 22
1960 2782 193
1060 1965 300
4527 6188 334
2640 6622 374
8177 1152 37
5506 7758 267
4706 9141 26
3137 4200 119
2050 6209 145
4460 5304 268
2672 3309 124
3857 2280 98
2110 2283 346
3354 8278 171
2123 7264 483
9874 7690 167
2453 3149 152
2848 1381 135
185 7116 214
9747 4690 354
497 1447 232
5777 8864 432
5664 7213 8
4347 2474 486
5220 5863 171
4294 6173 72
1634 6589 383
3175 1899 370
2144 7155 255
5035 2104 243
7723 8011 225
9429 7035 435
7384 7463 204
2555 5871 208
2760 8074 496
1473 9654 385
2374 1392 226
2860 5406 57
7627 4125 213
6431 735 330
9628 3129 334
8813 9148 426
5565 9218 32
5257 2633 351
2047 8085 40
9230 8086 109
9171 5804 10
7147 9649 265
2897 7966 387
4080 8619 132
5973 5076 179
7725 6559 379
6223 1421 99
990 408 12
1626 7569 217
7632 8173 297
2491 7034 391
3595 2373 189
3272 3014 180
587 7176 44
922 6966 376
1581 3327 202
6539 8445 40
7367 6437 79
4560 774 196
6794 8087 39
2580 4243 425
7098 5461 114
3819 9874 291
8481 4028 332
3093 7571 50
5072 7340 46
8397 6621 90
4988 2757 489
1402 9670 484
6176 2031 385
3039 9735 169
3268 7249 35
8634 7530 72
4989 4925 2
6659 5393 147
596 4995 168
3054 6866 358
859 1167 331
1128 6976 75
8946 8392 42
4994 6014 479
884 5139 233
8612 2166 301
8554 7420 399
5882 8572 46
618 21 296
5885 364 462
1597 1964 213
6135 110 243
7759 4095 216
7481 7011 53
2666 9917 386
5946 6157 72
2467 2531 443
4215 7133 431
6347 4573 207
6504 6158 108
2349 9799 28
1885 4070 497
7970 2984 37
591 786 125
8077 9585 368
9460 3144 339
6756 943 33
264 3300 445
256 1364 447
1377 3247 59
2518 1956 11
9326 5070 4
933 6666 402
7909 1209 215
2822 2953 154
8910 7692 279
3567 2322 211
2680 5778 115
3469 6394 307
2192 9653 308
7179 59 488
6018 4974 59
1331 4920 461
3157 8710 65
4484 7410 452
5738 1975 416
1523 1880 263
6690 3056 258
9268 4841 178
8947 1593 256
2672 6364 63
1516 725 480
1133 8537 348
1987 7131 467
2438 3136 234
2644 1998 38
3928 969 91
4902 2112 264
7062 8871 460
2069 8128 318
3853 5919 176
8595 847 45
2428 1863 354
92 8352 432
9539 1160 15
7406 7871 411
7410 7059 485
7544 6371 13
4730 8851 422
3854 1126 372
634 824 404
6802 5962 431
9526 6243 413
9520 5235 81
3735 3003 437
2511 4109 187
3774 1188 136
4524 5737 251
4412 6481 5
1588 262 99
7926 2925 288
9846 8494 13
5289 1551 58
41 3505 401
9417 5848 353
664 3429 133
2 195 365
2786 514 300
5433 110 80
2174 7256 330
2097 1874 407
5849 9495 362
2875 4023 345
1618 7945 316
7071 6292 471
8064 8687 327
1470 2081 220
2442 1994 498
814 2045 138
6087 8282 60
4076 8494 176
2431 203 100
970 8686 35
1721 514 442
7348 3011 59
3807 6243 122
1680 7084 369
1820 1402 40
5286 7647 231
3558 1570 211
1007 9903 329
3752 3638 42
7600 8345 205
729 6501 358
9805 2350 279
6087 1962 396
311 6973 205
1011 4858 417
6428 8665 101
5343 5158 391
5801 7496 249
6067 7079 67
319 855 471
6125 9041 198
8466 4675 190
2118 6870 36
4583 4338 29
7826 5828 436
7485 5117 295
593 2035 222
6146 6544 257
3522 9354 17
893 9660 251
8771 4807 119
5093 9939 430
1899 4103 470
4604 8597 38
5513 2679 413
4744 5332 454
3571 8774 201
2723 3642 443
9233 4248 81
6210 7547 345
4774 2359 136
1722 915 21
1859 1093 87
2374 9346 354
8079 7719 133
7585 6257 142
3421 9284 36
7182 8427 198
4820 6993 354
4207 3568 479
9519 741 178
9030 9551 214
6743 5333 430
2427 9818 222
2902 7612 1
1099 474 41
1370 5608 108
921 6980 413
7581 4336 430
5365 7555 418
4323 9675 427
2358 931 44
529 1637 5
3314 992 140
8625 9135 242
8454 6720 193
4948 4342 94
6885 9818 123
206 2409 497
7677 3436 358
6933 53 59
6318 4029 12
2582 6146 296
9693 1477 23
2717 1175 404
2458 3187 380
9303 6562 263
6287 8218 181
8349 3307 463
7421 2417 69
7594 3164 30
4100 860 42
5751 1451 471
5007 66 474
2576 9405 109
4445 3270 498
5771 4438 423
8613 9459 145
865 4401 291
8 9870 210
1108 9292 415
8208 2143 238
9521 725 283
7998 7229 227
6497 7194 126
107 236 402
6132 260 15
5867 427 262
7176 1688 408
4304 7143 80
724 5419 473
2397 3167 269
5945 1233 175
2859 8716 374
9744 799 467
9647 1894 429
4767 9698 153
5602 7352 456
8536 9505 154
423 2018 418
7388 565 424
932 1714 209
7447 6896 430
7663 7397 174
8901 8608 430
2178 1799 55
1217 8143 236
8256 1790 422
9196 5881 378
7115 4198 364
7581 1895 460
2789 8083 482
862 716 71
7723 204 68
5636 4752 96
9693 1952 16
8301 1184 374
2406 4208 238
7754 5436 181
1474 5488 211
942 1989 81
4816 2274 266
2381 2308 353
8714 1914 388
8389 1538 247
3216 6352 132
4541 4357 229
3995 5054 345
384 3038 50
7894 922 150
43 6189 392
819 1455 224
9426 2364 477
9498 6615 234
8341 6418 59
5816 4995 271
2321 5660 179
6710 2519 495
6816 9204 26
3789 8474 138
6178 3679 394
7990 2346 306
2967 5556 496
3269 5868 184
2980 2010 7
270 7233 229
5748 9860 255
2748 4838 474
7627 3118 397
3004 9732 126
9773 4239 231
2483 4230 133
6974 3174 136
8479 3012 355
6225 7275 344
3580 5093 131
914 8994 85
2775 1970 105
1587 2014 189
1110 7637 344
6697 9923 292
430 3040 71
2950 5950 6
3419 507 285
1718 9816 129
3526 4935 149
570 6045 56
5447 959 388
4114 6711 482
853 57 376
87 6100 180
7787 9362 138
5317 3839 59
9550 776 468
5879 4462 74
6962 4031 470
45 7229 399
8289 4326 44
1193 1080 436
6514 8566 443
1763 172 367
8228 7311 97
340 5719 186
6535 7237 84
2447 5522 345
4195 9988 262
1560 4217 371
6299 3832 30
4072 4824 288
8310 1514 466
8443 8432 359
8106 4578 193
4513 1434 373
8689 3987 26
803 7820 247
9285 2253 95
1585 9999 216
5889 9867 77
144 3400 162
485 9151 82
529 986 11
4629 2309 210
8924 7575 346
7650 2366 493
812 5569 485
7034 39 197
4278 9935 203
8115 4406 454
6626 13 136
3691 9876 73
1563 1445 226
3767 2151 305
830 3795 17
4728 3898 64
5014 538 433
4 8885 47
985 1666 280
4181 3899 132
8714 1190 305
6832 1131 392
8478 1757 212
3526 5679 237
4542 4356 48
6366 1839 54
9393 3770 2
7625 1338 327
2008 7758 76
7371 5485 231
1946 8731 329
3619 4890 458
7710 6650 181
8057 1693 265
2566 60 114
6911 1077 279
6089 6532 351
7594 5574 17
2463 5118 41
5380 2673 229
9066 2141 26
6944 9847 145
971 9123 244
5541 3411 148
242 9843 429
9636 323 257
7779 9706 297
9919 8428 333
3997 7138 229
9077 9038 400
8198 2124 262
8429 9345 387
1807 3178 467
1954 1862 106
4813 4024 4
1823 6074 100
3954 6610 396
3243 9171 281
7808 3787 28
6572 2734 291
463 5886 408
8980 2562 9
5785 6099 318
3444 1629 425
251 4508 480
2331 4495 45
3208 630 475
7115 5455 105
7061 36 43
5260 1714 368
4600 4701 153
3682 7659 153
3021 9024 448
7938 1468 479
3311 8438 88
7912 8986 302
4406 7626 335
6064 2449 343
8395 6826 220
7072 6286 24
4896 4501 89
367 4120 481
6139 2539 409
7475 9917 414
448 4861 160
4634 3841 336
9357 1825 70
3529 9059 319
929 9794 142
7592 9047 428
983 2390 401
7107 9719 469
5551 9250 369
7769 1558 129
1688 2624 90
6252 9228 425
3233 1766 63
5140 8959 494
3583 1742 490
9665 1835 211
8343 4848 183
5103 5386 19
2684 8038 203
3501 3199 444
6326 1842 277
4320 4171 319
327 6958 281
2649 1794 338
3952 3073 177
3955 7001 78
4062 8345 55
7460 9303 447
9959 460 434
1996 1579 327
8851 900 322
3471 3112 337
803 7847 405
9119 6756 58
3989 2400 337
3131 7440 44
1586 1820 127
7005 3265 169
1053 3906 55
9654 5596 113
5984 7363 303
5281 5184 262
6605 1401 309
2626 7742 26
1223 3760 232
3659 3043 75
2341 3102 160
600 3282 358
233 7421 15
5003 1366 449
5014 4818 433
557 9477 394
9340 5162 116
818 1118 495
682 1572 2
3219 9858 65
870 1394 410
5493 2627 364
1763 657 360
3747 4064 464
8842 622 247
3587 1583 366
1284 3089 206
808 6489 53
65 7903 169
3081 7704 60
653 3422 293
4814 3244 13
2220 1143 486
7810 4650 180
444 5015 488
2412 7573 52
5962 3897 40
8180 8024 466
2016 3190 395
7312 1980 184
3429 6369 116
9960 197 218
1807 6766 391
6505 4620 41
6818 1142 230
9657 6303 488
2715 9000 41
1962 7588 220
8761 9631 437
8128 6492 493
9489 5983 374
861 5731 221
7106 1955 164
6287 8151 339
3011 2729 185
2756 832 90
5841 1141 345
3500 3628 489
5910 1801 171
9959 3209 193
8147 3262 369
6544 5651 209
6894 9602 415
2459 2173 385
1001 5068 492
7840 1514 299
9721 7518 146
9663 7388 44
6245 6683 49
2714 2071 35
7770 3023 60
7516 429 476
2003 6019 486
5923 3196 241
6296 4372 268
8973 1808 492
4906 8018 237
1648 2555 238
4214 512 13
59 3381 489
4228 8138 242
8451 1037 194
5539 7319 127
4590 5869 88
1162 3821 91
1528 8733 28
3221 5658 405
6545 6320 426
2660 4247 376
8832 8235 214
6114 5924 238
1940 3727 89
7055 780 405
4653 5278 114
3088 1621 201
1336 4684 405
6272 3139 445
3662 5962 484
1438 2798 344
3461 7910 356
3081 3251 324
8556 3955 114
3779 205 273
1839 3562 293
8201 748 404
9397 7536 160
6565 986 480
8442 870 216
7865 824 428
8681 3284 152
9069 787 399
4122 6384 121
21 2419 432
2723 8216 478
5145 2293 200
5039 6791 450
5336 5752 256
7065 5246 159
5106 5883 383
5792 9224 494
2875 9949 319
950 1410 287
32 1163 68
6615 9636 346
4287 5313 356
7671 4834 499
2442 8894 176
6413 7680 400
8249 6516 280
3348 1120 465
4595 2895 342
1943 9310 253
6510 823 305
9425 3253 123
1090 7239 328
1344 5530 220
687 8069 266
6965 9737 421
7057 8488 158
5896 7896 415
87 8193 106
810 128 422
9672 5528 466
4813 876 157
5060 7522 210
614 8055 80
5531 2736 369
5080 7850 289
4642 667 207
5560 432 344
6977 276 241
6410 223 368
3006 4335 255
4422 5723 385
6711 1109 192
8856 9824 339
5594 340 323
8214 8277 364
3765 2341 156
2356 4514 122
4556 1367 229
939 8374 324
175 4969 236
3789 7354 473
7596 784 148
5234 8645 61
5280 8133 206
1257 5238 156
8302 4342 69
6716 5647 163
2498 6644 37
2865 107 335
4220 1221 327
5981 9369 124
8480 8103 42
2493 4817 23
8441 9038 106
8838 8833 6
5904 5600 121
9201 1229 131
3426 1184 439
336 8908 470
7211 7214 158
2935 8142 44
1445 4037 363
5321 9228 344
2720 8938 353
6846 1546 144
519 1807 49
4019 1441 253
8697 7154 446
5219 521 176
225 9939 430
1978 8434 110
5611 5765 65
991 3410 23
2891 1446 188
9941 6220 474
292 8400 252
3728 2501 389
8988 2007 141
5473 1066 453
224 344 299
9723 2026 152
6705 7932 364
4490 3621 306
3549 4457 479
9986 2616 233
8364 337 288
1770 2622 346
1921 2957 14
6897 1945 431
1519 1309 165
7062 8235 471
2552 9344 70
7903 9324 101
8457 1766 120
3990 3775 428
2770 1250 401
2083 2122 342
2400 9816 31
709 2029 58
6173 6190 444
9059 4718 248
2160 2257 240
6281 1966 66
7551 9914 11
3316 1679 379
8275 817 245
8164 6704 180
2903 9519 260
7838 4656 59
866 8511 141
1564 1122 252
3396 9596 227
9087 6539 349
2236 3278 401
4519 1214 363
5766 964 349
1507 3433 187
3205 6401 185
3594 9751 425
1221 4768 315
3746 613 454
9776 7515 44
3764 7843 125
2575 2514 437
9706 6562 7
16 2476 101
6741 2234 97
1862 1462 323
6605 4474 248
60 8632 212
3492 6224 178
9033 4880 236
1020 8104 184
209 9961 230
4097 6192 62
9090 7169 394
9381 3657 22
7885 3832 356
9639 1003 116
2720 7243 88
9595 2719 195
9465 4615 329
9285 1967 484
550 6758 49
2421 3830 110
9302 9138 373
3838 2347 273
6084 1043 320
5434 107 404
8748 4455 129
4463 1570 227
7893 7808 165
5866 682 395
5615 3202 489
1889 4574 185
4153 4076 243
1967 9095 314
5667 2733 251
8623 1271 470
371 878 283
8533 1583 450
8883 519 253
8233 1012 94
4646 1856 464
6246 8128 448
3324 6931 457
5481 9362 464
5308 2401 404
5579 4743 435
1343 6820 273
6452 1891 226
2184 3290 114
7471 1385 176
2183 9927 299
4437 9705 1
2205 2080 328
1733 2452 355
4648 1553 165
8102 4628 250
6590 1307 48
5373 7463 256
9881 570 247
3264 456 200
9704 9510 378
9922 8431 490
9171 5930 91
6933 9906 322
5293 5655 264
2471 2612 499
3435 9650 310
3419 269 132
1730 5920 317
6530 2036 236
9741 829 494
3146 9088 62
8748 4487 334
1273 4222 87
633 5895 120
921 747 265
4966 66 214
1612 4866 302
4835 1341 427
5813 9554 266
6567 3654 244
1330 103 234
3830 3527 204
4323 5305 82
866 929 110
9575 1021 45
6040 9028 376
8088 3072 358
6669 2646 445
9093 1236 271
7204 8596 268
390 2577 415
1943 9656 375
8658 2973 175
7140 2954 391
2280 2729 146
4068 2074 264
3162 7553 85
446 8115 117
1953 7940 291
1979 902 405
9806 2783 399
7298 5681 62
6034 5020 454
9906 4412 500
2332 9497 37
369 4589 245
5178 7875 153
1576 5276 296
7728 2321 116
8335 347 235
7282 1582 303
6740 7526 368
7963 7536 258
6620 1647 71
2216 5221 169
2716 5490 6
1810 9288 339
5040 4224 323
9691 1801 475
1305 1915 251
1290 7451 26
422 1227 483
4967 2358 178
809 5920 252
5362 1788 427
7242 1228 413
1971 3802 147
1381 5198 299
1216 805 20
1238 1863 113
2714 1252 387
7445 4183 131
8111 2536 270
7242 7052 194
8118 3552 149
9521 9239 216
2585 9050 86
9242 2364 156
1746 4834 244
9561 8264 334
257 5469 32
1773 9254 60
1073 7441 450
9175 1139 440
3859 6029 219
7411 2759 486
8426 1399 396
3156 1369 340
384 5998 133
1462 9504 269
8391 646 20
8313 7474 426
8052 276 20
3877 3401 321
2093 2477 183
7255 5558 14
3865 6883 189
5453 6326 128
9630 6828 95
969 7321 218
2433 168 337
2218 9640 301
9532 5429 251
8137 316 219
46 6680 346
6285 2150 181
208 1300 305
9056 5312 453
4886 4424 411
302 813 82
8396 8432 117
8098 8845 385
6069 1037 282
7171 4870 19
9756 6770 399
4873 1156 203
5202 9909 245
466 8646 137
3699 5109 96
2338 6529 41
2247 9334 364
8916 8619 195
324 5775 188
8341 1956 223
3466 8630 373
4859 1668 5
6672 4944 323
3145 6481 35
1312 1402 374
1542 1825 492
1231 7385 68
2168 5013 87
7844 3731 222
2738 6268 18
8370 9487 449
6046 3435 337
9219 2359 430
9395 9575 460
5463 9520 460
1112 480 243
716 6380 307
1235 376 11
6093 2037 478
43 1955 179
2581 282 263
2043 6466 371
5482 3849 118
8738 1281 353
9568 9953 12
4688 7173 277
3051 5881 493
8557 1279 443
3200 9241 399
6497 552 297
1211 6301 256
7639 5656 416
3013 5113 22
2526 7589 92
1270 1717 186
5094 3417 368
927 5787 433
763 9924 143
640 8456 458
9913 9114 71
4338 494 414
4021 2652 199
529 698 399
4077 2798 25
5318 620 258
8100 391 450
468 9644 395
5584 6862 106
9554 4893 154
2675 4805 102
7311 2809 493
235 3187 322
521 1132 410
7692 4707 397
1060 7598 387
2970 6723 182
4229 6153 157
855 3980 258
232 1497 275
4861 3821 327
4050 4030 146
9861 2912 218
195 3206 312
2516 4214 307
9101 4311 58
7912 1571 5
8265 6854 483
6167 7286 170
8174 1612 250
7701 2521 198
9608 2129 435
6436 3662 55
9571 8673 338
1933 1936 381
4979 2894 22
2653 13 231
8575 7039 374
6649 9822 56
3085 4976 238
7969 9779 354
9506 9156 489
7124 5627 8
6025 628 259
2730 7716 324
1161 3274 127
910 2721 57
1649 1577 298
2599 3120 470
3384 7716 95
5454 787 31
500 767 289
3515 4706 41
7223 4846 481
2919 8539 319
469 7651 256
4887 8167 486
8298 21 193
4991 1800 466
3233 7130 196
5875 289 308
2901 517 285
9661 1206 228
6704 8972 246
2338 4203 214
9823 5698 240
5281 6112 431
495 5395 362
3111 7343 44
5301 2794 23
8616 19 93
140 1765 356
3827 3286 91
1138 9273 431
1728 7684 285
2179 9166 32
5265 5838 71
1853 4764 359
5049 564 258
297 2290 254
3796 5923 21
3699 299 167
4077 7089 113
614 1826 80
3231 9606 414
7381 8433 285
609 4433 175
8647 2668 495
2261 626 35
2404 6958 492
2381 7002 60
3252 3112 391
2947 8048 253
9963 1439 163
7737 1733 15
1151 5889 450
8283 7785 479
8302 988 251
9209 483 246
6285 1313 427
1539 6636 190
9585 195 184
3066 63 398
5273 5361 3
9853 8479 409
1947 5635 488
3806 6358 283
2758 8655 31
7560 2970 158
7724 6492 212
4485 2452 161
6868 5345 204
4487 1009 431
7692 1541 296
6956 1232 351
7767 9993 84
9168 9314 108
805 8830 173
8890 1753 79
8163 8698 287
2217 2367 324
7379 7352 138
569 4754 209
6908 9162 137
862 1310 387
4762 1681 11
9587 9548 59
4525 7192 116
534 7422 344
679 4869 124
1805 898 394
8598 9249 152
7704 4860 307
6059 3314 377
2856 5962 219
7242 5757 437
7272 9654 192
3589 9547 288
5318 3114 493
2409 4816 102
5782 2415 248
2751 2175 105
9082 9528 373
4651 3758 372
6504 4068 284
5884 2763 294
1731 3798 230
6190 9918 469
8471 2509 197
6015 1214 266
7514 1357 38
3105 819 430
7929 1207 251
574 9883 203
219 7640 397
8752 2359 126
1245 400 229
8776 9684 265
5585 7027 41
6290 7369 428
956 7636 288
6788 2421 462
3029 981 238
6881 9897 134
590 4104 437
8203 7360 287
1865 6188 19
2697 8658 499
5675 2612 348
4648 8760 312
96 2728 429
1125 4391 87
8084 7061 487
382 1136 151
2496 2633 183
9285 7953 366
6209 8451 493
186 4500 93
8986 9756 493
1619 40 295
4732 1919 463
379 8056 383
1721 1027 473
9911 1521 269
2637 6465 235
1806 6912 75
3867 4324 475
4841 9111 13
472 768 207
6798 112 26
9901 7940 161
8263 13 345
8709 7219 82
619 5174 25
3018 5972 207
7622 1139 166
1166 7111 266
7273 372 441
9460 604 247
5102 3334 37
255 4656 310
6172 8547 159
2148 4983 476
3792 7918 223
6297 7685 354
3985 2757 8
2175 9535 362
3226 2995 497
3863 86 188
2208 2041 478
2874 6314 21
5758 1519 317
758 2001 492
4576 7429 384
3312 8244 92
7375 3466 496
5182 661 452
7819 2783 299
4225 6781 92
2734 4082 152
1366 8517 157
4164 9836 165
493 4054 262
1843 4426 373
8552 8161 256
8629 1101 121
3778 3351 328
510 2949 197
1312 673 117
5068 455 495
4339 8772 66
4111 2003 15
731 1827 264
600 2323 50
2890 5745 349
5108 1419 406
7006 7413 5
864 2022 263
6591 4930 399
7891 1354 463
1493 2566 294
484 4353 352
6025 9527 26
1816 2075 221
8573 2954 79
7064 236 365
9573 1880 246
7713 5656 274
4 588 138
5053 3823 306
8645 7533 32
1495 192 17
8736 9336 323
3985 4721 58
811 2992 208
1854 3481 326
3613 1192 397
1433 2933 251
1958 9446 266
6736 3561 414
3196 2238 221
2238 8545 449
685 1642 321
3430 7056 404
3496 6131 459
69 1025 92
2842 6956 96
2968 248 496
4938 4496 236
5474 6748 44
6936 442 497
5975 7375 234
5024 6522 28
7711 4085 472
4640 461 51
6200 452 349
6650 3938 159
9609 5750 391
1585 6038 39
4419 33 385
1606 1772 17
8572 4504 345
6351 6874 106
620 6921 317
8301 4032 285
8223 8998 49
862 7611 45
5473 5763 333
7085 6847 81
9345 1539 230
9919 8360 444
1764 6693 356
7128 4375 220
1669 6713 4
3705 935 339
187 4452 258
6702 3850 132
3643 6500 209
2700 8337 367
9541 2476 12
5110 7835 251
7281 351 216
3731 1854 41
3599 5579 327
4915 4090 92
6281 1405 16
632 6258 205
5127 3651 278
2677 3697 78
60 7770 297
4221 3448 257
9951 415 419
93 8480 105
1439 9588 319
9511 3949 30
6646 9238 420
534 1301 103
9380 5268 255
8910 4927 263
9459 4494 66
2224 3327 408
6835 5314 494
819 278 423
1491 2627 294
2639 4772 393
634 1560 60
2401 8691 129
1092 8633 171
6868 2768 310
7314 5349 249
3336 152 104
2962 2734 172
3450 384 126
3523 3542 342
8518 7416 167
9233 7892 70
2756 7839 252
5514 7392 214
7783 143 195
8012 9694 208
789 6096 283
1273 1233 119
607 9300 433
812 3561 245
5632 941 174
5343 4744 216
2165 1214 282
7612 5901 354
5122 9423 173
7737 659 259
1475 1651 106
1228 2004 277
653 5870 270
5305 9096 136
9067 8696 59
1620 9898 161
4007 699 160
5876 8053 91
4028 7718 219
747 374 52
3346 1099 44
6770 5084 145
4726 1513 387
2871 3912 118
7869 1286 149
5825 8170 26
8331 9534 190
935 5348 103
7435 144 26
4426 7879 450
7287 3116 98
8543 7630 266
2643 7351 166
2183 1139 434
9360 5715 18
1395 2567 275
6760 1965 56
1668 4863 412
226 3364 239
4759 3927 110
5434 1799 67
2422 666 150
1637 3121 499
549 6332 494
6829 5686 315
8617 1405 331
2640 9350 343
1055 8066 317
9192 86 81
5757 3993 7
9634 9447 280
567 3395 353
1089 9637 144
1858 736 216
4255 3771 93
3181 9921 155
9960 3733 409
8051 6146 109
1224 313 143
184 1922 377
6209 6581 460
3424 2377 226
2206 9489 17
840 300 82
2502 1564 491
7808 2551 285
8425 8973 209
1211 3473 268
4845 6487 71
1494 6815 172
8084 6713 312
3597 6892 342
6821 5252 265
338 9153 483
732 2671 313
9541 1853 56
2503 8255 252
9259 5514 375
2457 2360 332
205 3251 318
5371 5980 392
9179 12 451
8523 7775 237
5393 3288 337
2345 6837 441
9355 5482 366
6713 2663 234
8235 8465 282
6066 1574 240
7376 2215 398
4583 3248 41
8045 3461 389
3630 6999 121
5381 2383 132
8550 1349 193
1600 1566 370
7687 5193 430
8170 4438 184
4001 5050 157
4892 6959 494
8550 2019 63
2829 3920 75
932 8115 310
8376 1093 128
1085 654 120
1703 1745 86
1120 7798 174
980 8657 116
3332 2256 7
7721 8375 185
4077 5621 377
980 1525 148
6168 8245 469
2823 6805 376
1024 758 229
5184 3053 82
497 8196 326
5733 2785 388
4301 3398 81
6649 2736 161
6212 1008 47
7057 1184 205
8510 7069 313
701 5991 411
8153 4445 333
97 3073 411
1430 2402 162
718 8013 115
9198 2581 63
2142 7527 452
3311 9617 188
4958 8345 67
7675 4810 169
7840 3179 125
2443 2203 308
2080 2152 245
6471 6766 158
7275 5202 291
3417 7390 151
4459 3167 370
2268 641 69
345 8923 64
470 4806 235
8495 1056 414
9958 7402 328
9449 6204 164
8487 6148 77
6716 330 438
6226 5177 181
1624 4254 193
1092 5566 310
8543 9718 414
2405 8892 447
895 1766 347
6903 1894 407
6688 1871 63
7227 6239 480
8764 4373 392
8901 1358 95
1290 1090 389
1714 7656 111
3604 3683 108
1837 9739 383
746 7591 380
9317 1539 47
5625 1880 375
2624 9689 12
6427 1183 396
5981 235 281
1127 9115 363
4799 5567 498
2992 4751 326
2326 7866 451
8709 2543 400
3707 4435 457
4899 5500 261
8798 9090 125
2361 4570 205
6057 5857 316
7421 2935 106
5812 3516 177
7356 6248 313
1333 999 163
2774 187 94
334 6128 426
6000 1665 107
1913 7540 182
5199 1941 277
4971 1205 434
7806 9894 58
5357 7474 192
8989 9428 263
1899 5003 432
5284 4833 372
8850 2176 37
9479 2065 369
8940 8694 115
4974 9918 68
4426 4596 194
7411 3089 179
6295 62 295
6179 5909 373
7931 7841 219
6414 4649 304
7658 1588 151
8547 3834 201
1572 9572 428
1082 6769 153
1192 4070 193
5407 2167 159
7134 1493 467
7084 7788 294
3902 2150 474
185 1576 401
1143 379 209
6933 407 377
7671 9814 346
7260 8024 41
2252 7983 250
7777 6145 225
2802 6904 127
5038 9690 477
8133 8854 23
9918 986 471
8402 1557 27
7685 5738 309
4646 616 126
9038 9312 318
2071 8732 311
1608 246 32
2675 8726 227
6991 1029 420
3308 365 418
4823 839 362
9267 9419 498
5210 4277 167
9714 3734 231
2524 3845 132
953 289 131
3899 3335 322
7626 2684 2
1282 1018 116
6143 8823 266
3376 1986 57
9672 7053 60
4294 9494 192
4052 2160 87
4581 5970 171
1303 1093 241
5645 6979 442
4888 6895 404
5550 9067 462
4968 4095 479
5206 1338 338
1973 4145 485
1685 1982 171
3551 3839 109
7393 6758 377
7777 8443 344
4118 3210 287
9839 76 137
942 6727 448
2370 9957 315
5864 9189 109
2133 7618 272
1066 4762 336
6288 2438 269
9454 4155 92
8307 4968 273
2999 2839 440
6146 1041 151
1710 1926 124
5039 3166 398
459 7052 210
8530 6080 360
3553 31 229
667 7403 411
8028 8473 346
3763 8111 67
9084 2421 312
4566 1766 325
2666 8572 300
2277 7644 152
302 2699 285
1316 579 470
8284 557 215
3493 9773 313
6170 9655 184
1657 1791 188
8766 1084 79
587 3201 96
7303 3352 379
6204 958 311
7018 2442 115
4846 6714 261
6229 5544 124
7098 6180 87
6694 5830 77
4731 5962 115
9873 515 31
552 4691 351
3726 5833 226
6087 8526 136
4380 295 342
5117 1636 399
1187 725 77
3537 2888 417
5528 1068 220
7263 3880 260
2195 8969 72
3084 6080 217
1476 1862 63
14 8752 413
5914 136 418
6203 4989 485
6170 9209 338
1758 123 32
105 588 39
3949 5472 105
1222 2269 294
713 4943 258
2245 1973 416
6444 2129 9
3529 1203 279
7957 4507 347
1874 9686 221
9921 7965 398
1790 9094 114
6210 5532 34
6801 6098 101
6890 5983 134
4012 5925 284
4694 3806 96
3687 3219 13
2656 5518 297
7740 9984 494
7693 6564 167
559 860 51
5890 1335 18
4028 6114 451
2667 8667 433
1763 5120 1
4998 8923 474
2597 190 314
9412 1323 461
7990 1842 25
6706 3387 308
5177 2638 309
7343 767 229
8964 2814 87
4774 9827 221
657 9112 445
7927 7943 413
6045 6584 94
6972 6628 421
1157 97 215
1954 6426 316
6175 7204 74
3746 8758 229
2220 7095 46
2229 4737 157
2564 9383 158
7783 5421 106
69 3129 427
6280 4721 395
3259 8444 373
4069 874 251
9126 5259 218
7350 6008 268
8986 1881 474
4111 2132 495
9973 6359 190
5688 2684 211
5859 5811 117
7131 1112 302
9253 8790 219
979 6640 369
342 4992 395
2082 9758 44
8931 8896 162
3647 6519 42
5623 8908 65
2038 6430 194
2561 3264 8
5258 557 159
4464 1070 88
7587 5026 388
9826 6316 459
8956 8387 278
281 5724 335
5417 4684 19
8693 7827 158
4364 747 408
167 636 6
1753 6891 297
1366 2280 116
6452 276 430
2514 333 302
8718 5689 373
7379 9710 119
5121 8680 144
9114 8277 458
511 6761 91
5564 7637 17
7966 8355 398
1613 8077 256
1746 6590 68
1454 2836 58
2145 1446 177
2193 5418 267
1651 9646 298
6929 9608 208
1845 124 313
6696 8686 456
9222 2184 84
6528 525 52
8346 7675 175
5108 5486 110
1961 883 379
2600 778 95
1483 8031 49
7016 5189 15
5902 9113 168
1124 594 76
5503 1171 147
4641 7641 368
1400 7171 416
3575 5400 282
