5000 12000
1548 906 277
1766 18 373
4842 2677 259
1817 2845 439
3704 4608 92
2629 1764 290
4603 4011 38
34 341 468
1860 129 364
3298 374 409
1463 375 398
3652 4329 57
4574 679 112
1674 4545 93
3719 4609 137
1288 25 391
4881 231 476
4789 2217 72
2565 793 130
4552 2744 464
3676 1379 69
3679 713 278
2640 132 223
228 203 143
1669 2210 126
476 4198 195
992 4951 330
4382 395 119
3702 1887 224
339 510 205
508 2099 1
520 1590 309
863 2038 278
3783 3818 157
3969 48 199
3693 1186 33
3566 3212 497
490 2568 497
4262 189 156
3837 3467 390
2804 2759 297
4475 1958 323
1437 2847 427
1949 1279 289
2673 3051 351
1762 4747 128
3059 1831 349
1206 2663 60
4667 2927 283
2138 207 499
1562 905 397
2717 1488 390
4153 1264 445
4814 630 395
3182 259 230
4172 3641 261
4470 740 104
4375 1352 227
4503 3084 169
88 599 471
180 4362 93
413 3020 221
3958 1125 89
3266 1303 73
2174 2361 265
4021 4893 306
1019 1732 103
1514 3723 33
2770 4806 381
2930 236 264
3085 2143 58
3433 336 190
1877 3706 58
3295 191 435
4515 2461 142
1893 1038 194
1224 379 285
1236 3426 336
746 124 31
155 4513 107
2803 266 427
3670 1253 399
3382 4079 56
672 3175 498
585 2126 45
3157 1590 141
2054 422 485
3609 2090 436
2996 2624 46
1529 1455 274
4003 4227 387
813 3239 94
3338 934 177
636 3154 487
4896 1090 54
1375 2136 243
2959 2315 29
142 363 355
743 4209 216
160 4231 383
1059 271 306
4613 2047 414
4411 4977 115
2389 2587 22
3078 3851 314
756 579 470
2689 3979 196
4229 1486 10
475 3729 100
4534 3534 330
4108 2615 18
1774 2535 194
4387 914 297
4371 515 332
4065 2305 49
4064 525 168
1067 4879 261
2498 4561 62
151 277 96
3523 709 336
1943 2812 295
1640 2205 395
850 2805 55
2757 3758 121
927 1315 415
960 98 491
2361 521 122
1287 3185 108
4858 1021 18
1148 3966 281
4934 1143 478
2656 1606 203
418 1622 335
3459 3280 487
1157 2899 441
4338 2828 104
4033 1058 122
3035 2472 324
2224 3720 240
1684 4552 422
3985 1459 26
2658 3255 241
3362 999 156
2000 2426 272
2601 4445 96
560 2000 349
3386 4761 10
1598 1379 456
310 2107 257
3191 3599 190
3489 1352 482
4497 91 457
2935 3779 119
1821 1304 483
2910 2035 102
4105 1641 288
2317 3048 483
2361 4962 204
2209 2586 291
1200 4515 248
1441 1815 265
4518 2212 319
4119 1062 220
4546 400 449
4448 1476 233
3948 3376 473
1901 293 226
1279 172 443
364 1870 388
3181 2463 152
351 1796 52
2363 587 219
3628 4761 455
4326 1629 186
3307 2686 135
136 4153 317
4166 2955 184
4268 262 406
4857 485 4
122 3696 326
267 921 469
1075 759 274
2668 351 109
4411 2330 320
1755 3907 66
1593 4769 29
2319 3387 420
1721 4802 472
1882 3741 329
4608 3019 350
953 2860 178
3221 461 36
970 16 189
3531 4927 74
2562 2446 472
4517 4750 57
4523 4745 266
3281 3703 109
2570 3415 476
277 2466 303
3552 1512 142
1648 992 479
807 3271 138
193 2295 399
4586 3196 121
4820 695 156
1095 1419 424
15 884 292
1122 4453 41
1633 2627 256
1262 1239 291
699 557 346
1738 1802 34
245 4490 474
3945 1386 483
2282 3796 163
4420 3565 145
114 2464 358
2179 1591 329
4988 3504 455
79 4372 370
723 4772 31
4688 2097 371
2284 4096 330
871 4625 294
4949 2477 213
1031 871 188
3778 1143 299
2563 1940 244
752 2557 282
1981 3697 5
1763 3526 204
308 496 300
1838 4043 196
3295 3073 131
1711 2501 300
4820 4155 158
443 3350 200
70 1654 70
4908 2827 491
1276 1699 500
1734 272 19
1353 4805 290
1913 4624 260
530 3062 324
1359 2936 201
927 441 229
1654 4057 324
2802 2336 178
1186 1492 126
1564 2933 345
1971 2595 431
2908 978 293
4755 2119 400
2398 2384 341
2854 1690 283
3262 3857 8
4635 1311 41
4031 4097 21
2216 3955 356
1570 1406 139
610 2393 394
764 2211 406
2930 1976 226
2042 244 360
2950 3143 492
2327 1082 127
3741 844 432
1138 2328 237
2987 490 278
4857 1951 399
4312 1159 425
3830 1132 13
2755 2148 110
4851 2761 83
2726 4219 489
1301 844 481
3328 633 83
2343 3141 442
2206 1951 357
1773 1253 112
1016 575 52
3817 1959 143
4413 348 498
2449 2970 254
2313 1114 28
3187 4289 70
3298 4325 340
4424 145 76
861 2884 389
2033 1980 283
1704 2683 350
2318 4854 462
3664 3132 297
2977 4669 82
410 1873 205
3248 3631 480
431 3670 386
79 3739 418
1786 924 449
2587 768 35
3036 1635 297
3503 1046 313
1626 255 166
2142 1176 150
288 2753 314
1284 2706 480
4615 2782 287
1481 4124 155
3856 117 430
1503 3052 68
3683 2288 344
365 563 276
451 671 225
3787 1468 328
3811 1850 362
789 4282 414
3955 279 161
1280 1948 80
1512 3513 396
332 2904 129
2075 270 226
2550 2632 214
2794 4174 243
1665 3525 461
1744 1623 24
2260 4192 19
2594 1544 1
4727 511 399
3835 470 499
768 738 420
30 3158 177
2601 3133 427
2734 1536 418
3641 1779 261
315 4836 43
4805 1705 105
101 2661 246
610 3263 418
511 567 356
4583 4711 425
1135 2548 31
145 615 361
1429 4148 191
1234 1963 88
517 4357 332
2289 820 432
876 77 170
3866 4986 132
2339 60 335
2716 209 12
4298 36 478
1660 2463 420
3061 1547 48
1292 2422 249
253 933 169
4777 2562 388
2707 3872 359
2372 3538 475
3475 286 230
2599 2725 246
2353 544 50
2345 3336 48
179 2545 318
1850 3143 329
1945 1339 480
3558 2702 3
1675 1749 174
1803 1804 421
4834 762 355
2063 3546 65
4787 4024 34
4663 2781 412
2149 1013 397
1821 3143 354
3083 2577 28
2803 1900 119
1877 1985 90
1643 2631 183
1 893 210
390 219 344
607 65 463
2496 257 246
214 1184 300
470 3902 52
2083 3108 218
477 3740 253
3601 2278 442
1830 3870 464
4898 2815 265
2729 2877 23
2644 3897 300
3216 3024 232
2585 3132 324
3730 510 76
4846 2509 211
2087 4582 357
2093 4114 40
1126 1472 75
369 418 168
2280 4780 30
1767 950 152
842 1994 481
3806 1417 303
1321 3037 470
2674 3833 446
738 890 159
2421 4129 6
4353 2735 294
1531 4451 82
2906 2773 469
2562 2515 141
154 717 151
161 4600 13
4130 3986 242
3956 212 365
3523 3748 17
973 2425 469
1593 2772 251
3272 2651 476
1850 3257 143
988 1086 191
4027 4247 47
294 4684 412
2626 1145 261
771 3017 205
3116 26 6
1402 3827 372
3376 2368 400
90 398 137
1569 3151 361
3358 1235 193
3379 2615 485
1124 3737 18
1420 2535 421
2606 1128 281
2469 1320 462
1742 184 386
3455 3754 432
3284 4091 337
396 3812 388
2727 3730 261
3636 3678 141
3614 2742 301
725 2279 192
3959 4895 60
93 165 271
3053 1881 5
2275 2746 391
2276 4746 60
1558 1724 228
4447 2683 97
2172 1594 424
4136 3243 264
922 2634 243
1144 3684 252
3268 3807 249
1095 4369 408
4662 1214 270
893 4626 457
1325 1488 313
2176 4351 224
3536 212 20
433 561 174
3102 2045 153
4466 4645 165
2004 121 71
3211 1663 34
1562 3533 177
1641 2242 70
1655 734 141
2344 1488 221
4604 3690 297
49 2344 338
4596 3266 444
2965 31 165
3521 4074 307
3219 4112 469
4670 2203 150
97 4686 4
4574 3087 175
406 3630 120
2102 1062 299
457 1519 304
2371 2049 232
1296 776 133
2655 2124 82
1587 675 33
2279 3643 73
4077 3058 214
1800 3352 194
1351 922 494
2085 1988 225
4543 3133 5
2490 2536 257
291 1259 57
4679 1255 95
1295 273 368
1770 3496 273
4094 2182 461
905 1181 485
1220 3575 102
1599 1541 297
1872 4615 150
2041 2377 305
2721 3355 198
1351 3249 51
4105 2957 349
2196 2565 145
180 4569 283
2271 3146 8
1047 3627 438
3500 1180 416
1652 951 108
385 2272 75
2684 1726 468
1408 1696 37
2675 4331 321
3050 4751 117
2006 1936 28
3723 268 424
3181 4341 270
1163 586 65
1721 3315 187
657 53 230
2712 2527 399
4551 1337 124
619 465 84
2735 2109 453
756 2764 272
4166 2429 336
2943 891 406
2810 832 453
4813 4678 265
745 4993 226
4205 2736 140
3538 4099 49
679 3140 253
2671 3595 95
2503 2448 377
4256 2585 17
3106 1051 263
191 1220 15
1391 4672 211
756 4880 354
3015 4123 317
605 636 291
2888 3760 371
3251 4900 274
4505 4252 141
4353 1650 445
4458 1947 264
1360 3051 115
975 3482 57
1422 4243 98
1235 830 380
4282 3626 162
457 3014 6
424 1313 449
3010 1284 481
4358 3990 457
1634 4807 316
1377 2174 228
4429 1656 352
2901 2421 117
549 2976 96
2829 81 294
2278 1083 463
3016 4526 52
2428 4155 14
3827 832 375
82 1784 414
515 1798 275
4053 269 384
3078 1519 155
523 3062 411
3279 1796 10
61 1643 139
2932 4689 380
2582 4894 432
2948 1096 116
1810 581 85
630 1365 472
527 4997 256
2574 1736 113
2972 1825 118
4449 2747 170
36 3770 93
1814 2323 125
2580 4771 411
932 1262 104
1352 2787 270
3027 2195 491
119 170 309
1554 1780 344
4137 1228 157
2882 3180 54
349 3357 310
9 2669 181
1860 4697 183
4627 4082 155
2182 1095 94
1059 4745 114
2976 4902 298
2333 2931 7
2797 2561 71
700 2085 494
128 2772 222
1629 3216 95
1840 4783 261
4037 1759 470
261 286 211
554 3618 6
638 4749 92
3832 2616 382
2396 3572 350
516 1354 202
1554 1257 366
1389 4473 85
4716 4167 182
4885 2522 189
4903 4363 146
4787 2394 40
2900 1086 262
4688 4003 57
4277 397 122
4353 1856 278
2402 3712 352
4464 3711 39
1619 2101 72
4567 1029 381
4319 1281 156
1683 1872 120
1030 3042 168
2648 604 463
3769 2553 242
1616 2080 38
1210 1261 464
178 2293 334
2497 979 84
4366 4643 405
1502 3126 276
4329 4662 349
2567 2987 212
2743 2562 356
4757 3419 318
3800 3763 477
82 1667 109
1427 618 54
1514 1980 241
4353 2663 111
1621 2566 216
2905 4501 432
4276 3593 226
822 556 255
4974 3262 256
4443 375 13
115 879 264
3703 3496 280
1009 26 110
976 2443 120
561 184 30
598 3609 429
1086 1116 190
2192 3447 65
4701 4082 245
73 242 3
2030 1682 330
3579 2638 427
1116 3866 186
4288 2230 328
2748 2433 425
3137 262 125
1841 4570 267
2951 542 1
889 626 43
3961 1929 314
2799 4112 405
2725 2270 63
1968 2007 192
2315 4687 230
2285 1968 354
4725 4972 175
773 2934 133
1896 3068 166
3569 2884 80
2452 1772 19
496 129 114
2093 4790 103
2744 4249 235
1731 1053 31
958 2285 241
754 107 350
4398 2741 315
3391 193 172
1425 4376 458
3321 3576 190
1329 3848 468
1318 4284 278
1007 511 127
3981 1365 7
1435 4264 5
2620 554 208
3833 1785 234
360 4544 254
824 2553 259
2783 1495 301
3606 1493 221
4201 2479 33
3348 116 438
2383 3545 494
1503 3826 213
3276 2938 373
705 814 78
2089 1688 367
1412 2128 247
659 4168 205
1680 2891 388
3749 1169 489
215 4010 415
3830 1641 385
2454 2524 474
4837 440 407
1928 2182 234
446 1332 480
3609 2374 471
4512 4045 271
737 1583 82
1936 1779 349
4228 820 242
3640 3841 456
931 690 495
4663 620 308
1039 3807 247
3192 4400 214
4305 3488 253
4841 105 484
3291 1596 35
977 1713 126
3 2923 168
1766 1643 168
3781 574 224
206 404 468
2199 2323 343
2406 4498 15
1024 2581 420
3070 283 237
2531 1050 312
770 3272 335
760 663 277
601 1821 24
4950 958 335
1077 4536 345
4172 2190 181
390 824 211
1119 1535 449
2780 3049 266
2468 3609 27
1723 4765 162
3950 921 248
1827 1255 252
3044 1254 375
2494 3280 169
3483 1219 280
241 2292 369
3129 775 377
3603 8 398
2780 736 20
4549 3779 55
4258 1227 480
3422 876 208
1355 1212 449
3274 1382 112
2496 2096 245
3747 2535 461
3167 1971 10
1961 4408 309
4360 719 185
259 4790 230
3497 1262 226
421 4758 343
1753 2944 359
89 3671 370
3883 767 270
1652 4066 50
2466 1351 425
29 164 177
3876 4511 386
3260 2248 236
1270 4599 495
136 4361 361
4359 4844 394
3715 3885 227
371 1949 238
2072 4067 476
2326 3984 428
1410 4404 263
1391 3143 350
3806 1026 391
3473 2688 93
4916 2148 364
612 4822 113
4205 1920 11
3148 1705 268
3651 2023 223
1686 448 469
2909 1498 495
1887 977 434
1124 1924 258
4243 1450 276
4984 799 254
1735 4980 487
44 2527 22
4395 638 427
3340 1303 277
1262 2500 408
3065 2271 457
2080 3657 374
1362 1910 195
3063 934 490
701 2057 387
1335 1496 30
1678 2250 427
325 2314 254
4711 1836 452
1208 3554 499
1375 4849 98
2573 2691 297
4412 2813 232
1074 2512 296
4408 3510 103
3433 8 22
534 476 426
4419 1300 215
4455 4341 391
86 4865 6
3371 3423 135
1800 3864 349
2716 4566 168
3136 749 359
3240 3285 218
1608 1008 466
78 3855 144
45 698 309
3918 1085 399
3910 4881 221
4371 4477 78
4704 1190 461
4757 4873 373
1862 530 224
734 3301 122
2455 2445 39
2232 670 450
4471 4075 77
1701 3022 234
808 3259 82
2697 2653 265
2427 3957 232
2066 1369 219
783 4467 382
1029 671 55
147 714 367
601 3156 252
307 2096 413
690 476 110
2383 2358 202
1266 892 399
554 4580 181
3448 4341 448
4308 4733 17
3313 881 126
2290 271 250
4117 1180 469
2031 2239 55
4340 3831 130
1514 3106 275
4100 3304 238
1546 2664 500
2852 2594 149
1353 2835 129
3096 109 226
3604 4475 73
992 369 474
581 1339 27
525 1340 162
4582 2346 491
141 2606 196
367 1877 124
871 3632 85
539 2662 34
617 2629 415
2733 3257 123
4126 33 16
3673 3741 128
2697 300 407
4040 4857 364
3834 3612 135
310 1309 321
3240 347 285
4920 1555 419
3211 3602 32
1708 4610 52
2195 1461 91
2556 3424 433
955 4744 340
728 3535 478
3611 1085 402
2375 1475 341
1494 4352 39
111 1212 437
2506 1924 178
2256 477 209
3610 2670 64
970 3540 88
4256 2402 427
4649 2264 48
4332 3461 494
2756 4939 113
2591 2643 310
858 2802 183
970 4052 453
2234 1949 376
1164 3116 226
3415 3660 27
4343 4715 100
3899 4513 127
4433 4919 107
3479 2931 298
340 27 377
2489 934 385
481 2508 455
535 1613 322
299 93 229
2518 4742 55
1978 2496 28
2743 1663 189
3417 2866 350
859 3834 3
1929 2538 81
3611 198 138
2012 2763 75
2901 1909 419
474 1684 397
2989 3124 215
2058 386 56
32 4085 227
3078 1944 120
1082 4989 108
180 953 190
4945 719 231
4226 3875 348
2506 3241 87
2818 1873 28
1071 2410 323
3188 1110 83
4804 2628 84
632 4671 293
171 645 359
3056 4931 10
4233 4692 127
3049 1314 296
1776 1172 305
3523 429 246
2896 3466 64
2898 3840 383
1284 3840 269
935 4820 284
4490 4644 358
3097 345 300
1920 2615 427
2608 599 215
2655 1554 440
2646 2140 317
4236 835 319
1254 195 349
2498 1287 188
2826 4145 489
1503 3014 354
2051 331 122
1056 4401 350
2911 1104 426
2054 4942 348
342 2224 393
3367 835 152
4239 4272 90
3554 2948 474
1064 1451 151
4788 2234 117
793 4914 126
88 3914 36
2542 2361 82
3046 2790 19
1192 1584 9
4507 3662 94
480 1496 189
2786 411 260
270 1624 72
3573 1473 459
1921 4439 449
1734 2992 37
745 1734 181
815 2669 218
2160 1467 280
1155 4639 194
932 3913 10
4996 3230 189
3925 951 123
2557 1446 229
4992 212 3
3501 3310 363
4502 2691 162
3892 2740 362
675 1800 187
3777 2559 417
3588 481 75
1560 2495 254
1681 2641 39
2524 2476 59
3977 1699 219
3241 4668 394
2097 3831 288
2273 3025 88
3148 4410 32
1725 304 434
3699 3094 179
2819 4427 327
2664 3043 478
1902 1935 434
4456 4135 114
977 210 32
144 3699 457
2315 2138 344
1274 264 69
160 101 103
4135 2365 143
2206 1973 452
2717 115 132
3782 1261 64
991 4857 387
6 1585 156
101 2907 359
3788 735 279
1960 2408 393
1430 2902 335
2169 996 388
1371 452 141
34 1614 368
1342 3333 25
4591 2051 396
1531 1522 375
2078 975 36
4784 2245 287
3433 4332 281
840 1375 157
3553 148 184
447 123 392
1424 2851 430
94 4500 145
2353 1736 231
3387 1038 214
808 4357 328
1112 4008 417
1469 2887 21
3600 714 425
2596 1152 160
3907 4327 447
3055 1543 173
888 3429 443
4394 609 401
3520 4562 429
4541 1922 85
2822 3961 351
553 4157 204
4762 1591 392
759 3354 170
1421 2368 103
4401 1706 485
3813 2427 137
2571 462 257
4264 501 389
506 95 32
464 1158 85
1487 1653 17
4420 1858 381
4233 3233 304
1460 4295 67
2021 3825 406
3915 3333 365
2153 2080 167
3286 993 92
3869 2494 33
674 1913 403
2990 3642 271
2618 1526 222
3575 2467 165
4094 3321 215
3478 526 271
648 306 178
2175 504 131
3730 3462 265
667 859 37
2628 4155 251
4014 2329 473
3508 4028 485
2283 3411 270
1769 3799 430
438 3730 272
3602 970 441
2690 3083 403
4405 4221 272
1972 4811 306
1943 2656 258
4962 3044 208
4387 2463 381
364 4902 269
2435 1061 326
4473 1879 330
829 4040 127
4705 1560 109
202 297 421
596 148 217
57 1562 7
2499 725 92
4803 1102 447
209 3404 234
159 578 38
334 1471 493
1828 4366 137
2922 2569 337
4688 3544 55
1256 4544 434
3708 2185 231
2320 3627 226
544 2993 178
4506 1437 386
705 3749 449
3781 4332 446
1487 2518 113
1498 2758 406
4692 4194 229
134 4342 301
1405 1266 327
1367 1012 354
2131 1117 336
2655 851 34
3541 3135 361
70 4611 327
29 2525 255
209 4982 298
3899 4257 128
108 4648 483
747 4572 80
3393 4480 492
2177 4407 295
2268 3933 116
4869 4735 466
4987 2894 49
1655 3678 138
1898 1875 117
971 1457 177
1318 4074 146
1665 2855 438
1561 2215 469
3013 4292 221
2376 2807 198
502 1491 344
698 3712 170
2581 1585 429
4837 2033 203
774 3990 296
2021 2383 209
2324 4882 23
3675 4764 379
2931 385 333
4003 1665 91
411 2013 387
209 988 476
36 3108 378
4004 1762 156
387 3506 368
2504 85 420
1646 1595 276
1854 1259 330
4287 1760 191
4650 3412 293
1589 3807 459
3703 2342 437
3113 132 450
386 1958 212
3818 2496 277
2380 3599 496
3522 939 74
3755 2120 375
2397 368 288
2554 3628 279
3590 2905 60
477 2359 113
3988 4227 327
2924 3793 15
1207 4738 168
3332 305 401
1661 2765 399
2750 1110 477
1650 3225 19
3034 1996 2
4289 3636 271
1017 170 479
1895 206 128
3407 4606 422
2858 1703 463
998 61 380
909 4149 78
3504 2564 108
1607 4094 256
3688 1968 231
2389 660 88
2093 1727 307
4340 4587 140
1068 2200 82
3758 3124 32
3319 1044 260
4384 3937 428
2171 2363 367
1010 659 92
17 1932 51
2338 4291 361
739 4386 103
2759 192 442
1805 1308 169
3516 2703 155
3339 424 158
3184 4143 398
2378 2693 253
283 3940 479
933 3465 470
965 2303 54
1243 1519 73
110 1697 337
3128 1175 27
600 4298 101
499 4305 306
1701 480 402
1925 2538 319
442 4717 435
1431 629 47
4036 3954 242
2240 4759 42
2222 4344 436
3148 3426 270
2192 2115 469
2899 3547 276
245 1271 20
170 130 196
2113 3528 242
2320 2367 46
1634 2737 19
4048 4021 322
2122 2304 12
1357 1110 110
894 1743 277
4321 4277 268
3157 353 109
4748 829 110
1247 2241 375
1478 1957 358
2954 3155 84
859 2 108
1085 317 138
1878 3876 268
1049 2713 174
4480 129 91
606 1089 108
1659 4671 222
2599 4311 119
3624 2179 256
2051 2826 329
2286 317 156
750 838 86
961 2256 198
1554 4621 352
2701 2260 343
3776 71 19
397 2447 368
2461 3413 326
4474 325 64
1790 3727 356
1762 1915 393
355 4725 167
3951 4276 225
4251 4239 198
79 4217 360
4286 2736 271
2065 4260 349
4703 2534 149
2313 800 233
2661 2439 379
2602 1768 400
625 4898 433
14 4528 238
3739 2818 388
1826 212 428
1020 1756 143
497 3190 35
3824 4953 203
688 1733 114
4526 4147 335
1671 3527 333
247 3981 394
2612 3271 359
1821 3572 356
1720 1723 485
448 2034 10
2033 662 36
4596 447 121
105 988 471
2279 4047 75
4241 3344 109
3685 2220 389
4017 4487 44
3269 3448 104
296 1641 379
3103 2167 206
2922 2379 145
2901 699 114
1852 1542 321
3738 4305 450
3545 1305 393
826 185 482
1876 3319 451
1120 897 311
4625 2411 174
407 479 365
1288 2271 200
2190 826 87
564 3391 71
2231 700 4
2154 742 312
564 4253 406
3683 4917 420
1527 1037 336
35 3961 281
3346 2906 334
975 3368 389
105 863 380
4887 4744 252
332 778 208
1232 4514 60
250 2788 493
1325 424 310
167 3088 106
2725 436 482
4303 1 226
3345 2667 292
3765 4241 157
797 828 417
1996 3814 365
2116 2013 59
4637 4881 404
4381 3488 75
4205 1359 12
2357 3713 472
2975 4495 297
185 3970 82
1248 4090 231
1009 4092 432
3287 1083 31
3112 3941 418
3403 1874 381
1480 3927 270
4504 3901 215
2706 2943 318
3834 1970 302
2721 2459 353
2443 2057 255
301 967 51
4020 4661 149
3633 905 204
1304 4146 312
24 2162 70
1680 1604 218
3127 1712 419
3557 4571 59
2183 288 469
4682 3681 381
4219 4194 325
429 1925 3
1656 2517 287
4970 387 455
3527 2161 211
35 405 353
4803 365 3
4094 1114 89
1797 4807 6
1062 4045 108
3160 4391 131
1175 4565 96
2811 851 12
1295 1150 214
2229 2686 109
1051 1289 232
1555 4435 255
3706 1211 283
3831 220 487
4329 2645 44
4383 3366 439
2794 2865 101
1394 4008 119
1290 179 100
869 921 266
3008 2477 64
931 1322 364
2782 2584 24
359 4110 157
2733 141 211
734 1445 343
3997 286 245
4805 4512 225
4694 1691 27
4955 4188 332
4976 3305 262
70 770 197
1353 2255 350
453 4592 249
2391 3873 321
4876 2136 218
429 1747 23
4285 1577 148
3244 168 438
3526 2254 29
1454 3812 93
1588 1579 292
647 499 440
2196 2392 192
4010 2079 425
2575 2620 315
3852 2973 26
2581 186 444
3030 2401 500
3839 1620 53
3843 3441 471
588 4089 429
2276 2708 161
2673 3179 467
4526 703 97
4276 658 15
4833 2430 475
2914 3713 489
2441 4355 483
2849 2818 92
2802 4395 381
3351 4147 289
3845 577 33
2345 4990 102
2736 4893 438
4323 4001 161
1589 2261 377
433 2685 159
3533 2577 155
2497 4456 123
798 2049 147
3836 4674 306
3333 1013 108
3284 517 355
1032 2559 485
2377 4910 160
2592 1249 326
2036 4807 153
762 1826 47
2115 1486 203
1110 4131 370
4035 4801 356
1974 1439 57
4782 1153 37
1653 2855 130
2704 2174 99
1560 521 295
2216 4997 417
784 461 282
2308 4310 298
2501 4693 49
1325 835 414
1168 3132 15
1539 3416 51
3162 3098 424
423 2576 49
3192 783 335
2292 3297 434
3714 2636 179
2006 3725 465
4700 4287 216
1003 2980 238
325 1482 482
4963 714 208
4218 4929 342
693 4035 498
1646 3726 67
770 2783 19
1804 704 234
2973 2469 246
4332 4892 85
1633 899 360
1020 1213 268
1807 1960 114
507 3206 410
763 4304 55
2785 1477 332
2218 1538 140
515 2255 316
3753 3063 364
2538 3491 477
3691 2859 316
2266 3310 192
4603 1729 496
849 4311 206
2415 4581 249
422 1884 195
3226 806 167
1145 4319 245
2592 4590 5
1926 632 177
2289 137 196
3435 4012 481
4515 893 374
3066 1554 146
908 2412 297
190 1360 435
1152 4076 232
1992 2295 177
745 1016 53
1406 1277 496
419 86 34
817 2980 23
326 424 28
2231 3736 9
4329 1682 453
2635 3205 410
4378 4951 66
265 447 494
1679 2758 201
1704 2936 67
2848 1391 287
302 2168 387
3119 3087 57
3191 1485 381
4513 2348 65
2003 420 373
379 3480 134
106 303 354
752 865 50
2652 3516 53
807 2402 158
4985 617 109
1443 2089 461
1115 1130 95
945 2963 35
4477 4314 217
1751 1336 143
3353 801 404
3812 2226 418
2175 4762 66
2060 3835 399
262 2112 292
3676 4858 385
2922 2017 386
3467 2126 18
3007 3716 350
595 4421 10
2150 2941 121
4565 950 7
22 2182 141
1981 3348 19
2959 3020 292
3469 2118 122
3078 4604 289
609 1668 118
1797 4234 142
4279 4293 434
503 4491 226
4104 1979 189
910 4076 441
242 4000 300
951 4389 395
410 891 257
3410 693 437
1020 660 23
4290 1095 497
2478 2215 225
925 3089 410
884 1887 50
1836 1213 285
177 1940 388
130 1895 39
1941 2448 80
2948 2361 135
250 546 95
334 3052 336
3568 3668 450
2636 2865 2
789 275 72
675 2117 203
1026 2676 468
3694 176 433
3830 4611 295
255 4779 447
664 4675 309
353 3071 175
2455 4913 407
1900 310 297
4591 76 301
4093 2868 77
2694 733 23
745 4578 244
2784 987 253
3611 1579 318
4992 3859 406
2161 2702 215
35 1683 266
1386 4908 264
2265 2695 72
1299 1863 349
11 1833 92
2021 1948 25
175 1850 90
1626 967 125
1770 1207 204
3145 560 137
1917 4700 388
1422 2251 446
4757 547 412
4198 2054 155
4677 4514 401
4363 4709 36
4322 3113 359
2027 2933 57
3361 1107 119
4320 1142 360
4488 2399 25
3175 1768 252
3380 3238 144
1219 4967 153
295 4728 488
157 4671 303
2827 3654 476
1204 2770 388
10 2044 479
1457 2190 159
497 2513 288
191 4988 489
4434 2437 195
3233 4112 499
498 4476 435
3166 4740 298
3075 1773 315
1854 2054 325
2783 228 16
2495 4681 412
4860 2519 268
1939 1948 205
884 2593 415
3769 3136 160
1706 555 229
1261 1317 449
4381 2052 103
1037 1197 96
245 1070 243
940 2807 338
3751 1187 47
99 4620 463
4383 386 413
3616 4057 177
453 2771 325
4771 4432 41
937 4194 131
720 99 415
1081 2910 280
1398 267 403
4632 1377 56
3568 2486 361
757 468 437
2588 4629 58
3783 3883 129
841 4101 443
570 3655 31
543 409 465
1174 4604 499
2533 4739 65
3168 522 469
2472 3318 280
1450 4168 119
59 1150 384
4703 3826 25
4712 2115 135
4094 3155 192
3953 3684 241
2676 4672 296
3050 262 312
3210 731 305
992 2692 127
4143 3693 297
3448 3382 436
1491 4867 426
4236 1296 321
868 1512 25
403 4198 319
219 1401 56
748 2665 187
1607 4997 130
816 2733 498
4369 2098 296
583 3426 425
1957 982 355
4503 211 246
651 3964 348
1553 3041 400
2376 2886 344
4429 3749 394
4874 4357 158
748 674 376
547 284 495
3053 4820 330
4246 1459 262
1178 566 282
822 3485 226
4731 715 361
3218 4572 134
122 276 335
1387 4334 478
1122 4855 402
635 1031 44
4617 3262 181
185 1792 47
4974 179 491
1877 2138 179
1924 2934 273
1936 2101 365
4332 731 170
1542 3494 409
1547 3657 292
1758 1363 348
4233 4792 254
3022 1848 245
3632 132 494
2633 4182 199
4457 1285 472
3998 2609 412
656 1877 5
2316 2547 214
41 921 305
3591 2361 350
282 1925 302
2559 2242 288
1871 4173 488
2342 608 247
2534 908 338
1498 2684 454
1825 2816 7
919 2165 354
1944 213 18
1297 406 353
1036 3896 380
3558 2355 152
2190 1803 51
1261 3605 103
4502 651 88
541 1864 96
3518 3650 104
554 1818 9
70 1998 462
2465 1296 454
131 443 472
2621 552 484
106 2349 157
2703 4402 225
2634 2418 197
1975 908 329
1033 3908 74
2479 3426 38
848 3169 226
4991 1805 213
4043 3740 327
55 1079 62
4871 3018 373
3660 1532 285
1622 2329 403
1763 2582 320
4849 664 92
2186 4094 108
2675 4650 114
4042 2823 156
2620 4006 27
6 1360 279
1408 3346 12
2716 1534 370
3191 2844 390
3260 4346 499
3303 558 24
4634 3237 33
2955 2822 31
4272 887 469
4496 2472 159
2478 384 109
4854 934 299
4556 3828 19
3339 4731 337
3300 3602 23
1301 4261 414
3761 568 488
2880 639 483
3912 4238 62
4464 4485 132
2040 3619 36
4546 4142 226
4233 4736 55
4810 4874 330
3962 4626 1
2833 4510 284
997 2030 40
178 2169 381
2614 3106 482
944 338 165
3286 4569 312
300 4632 45
4699 1380 350
4223 2364 360
3541 153 93
44 4760 413
269 1952 164
1330 2477 269
3550 1584 387
4660 1216 289
764 869 265
2322 2592 213
1299 14 112
4779 3588 177
1123 1247 93
819 850 328
3548 3349 396
1064 4868 400
1886 1050 429
2014 2774 387
807 4854 170
2944 1705 391
3839 1439 112
1647 1951 143
3244 4228 92
1421 877 367
930 1477 498
1633 1910 362
2156 2815 356
