50 2400
34 38 58
21 36 126
42 1 128
14 34 312
30 18 18
14 8 242
27 43 471
43 7 333
20 5 401
35 7 190
3 9 123
6 42 211
3 50 334
33 39 170
30 23 264
16 35 140
16 31 446
43 24 50
21 23 256
12 10 388
2 31 61
18 43 405
44 36 49
18 40 279
21 22 178
40 14 14
10 4 283
21 48 484
47 50 10
17 12 169
29 24 153
7 10 142
26 38 303
41 21 57
46 18 59
22 24 295
19 17 93
14 12 11
44 22 224
37 20 255
16 49 330
15 50 399
2 10 445
19 33 20
49 24 342
47 31 218
9 41 257
44 10 164
37 10 477
50 46 181
14 11 425
26 49 212
30 46 48
26 39 347
29 15 5
3 37 241
18 44 366
28 18 2
46 8 28
1 44 277
23 22 100
6 37 338
25 28 125
27 39 408
35 5 216
18 25 65
32 30 60
5 16 391
16 41 262
