7000 15000
2345 1069 78
3301 506 23
5473 6607 194
4840 3817 77
4734 6106 119
6960 1472 363
5384 1956 50
699 2867 431
528 2652 71
2801 563 108
1382 3554 319
6942 2421 147
3828 6560 464
5441 5716 98
3522 3090 112
2511 2440 449
2166 1780 337
4936 1990 89
5762 1964 255
6808 2887 372
2000 431 322
1182 1654 414
6269 6455 433
4941 3594 2
1554 6370 307
930 411 122
5827 4547 193
432 6020 78
6173 31 269
4091 1950 126
6898 564 274
4264 3742 79
3707 4913 336
3941 4364 370
2747 1401 188
836 3627 155
4778 1259 315
1837 3386 444
6557 4309 6
6385 3766 61
5561 1133 322
3527 5816 200
3632 2581 90
259 1353 440
5233 1827 103
6792 3194 66
388 4011 465
787 736 445
6136 5831 216
3911 4378 56
467 1162 487
517 4518 303
1467 5874 6
5760 1938 201
6196 1946 98
2141 4406 293
2330 4366 441
331 4169 113
826 6693 92
1842 1053 282
2745 4223 486
1113 653 359
5598 1050 242
3234 2214 496
5948 1218 261
2265 6152 147
3536 529 223
1663 3622 67
2690 5958 118
5946 3694 384
3500 1175 274
2450 4665 176
4774 2970 354
1745 2030 5
1971 100 267
879 1589 362
4234 3030 170
6860 3679 350
982 6291 271
6585 5438 500
6869 5525 9
6998 5005 6
1283 4577 127
3822 4329 55
1895 3026 324
5157 140 19
274 4785 354
5748 6350 381
602 3746 255
195 29 338
1287 5958 374
5029 480 243
2852 42 380
6281 671 83
6213 6466 4
609 4119 487
6531 3098 21
2506 4360 343
3417 1462 385
1563 3656 322
3720 1337 194
3358 6684 357
261 2754 168
1718 5364 256
4231 546 250
580 4701 451
2103 3878 463
2272 3054 276
5813 1631 348
5669 1444 13
5850 4873 274
15 5017 274
6068 6628 185
1030 184 42
6011 5242 350
3770 5290 390
6508 6486 284
2390 6716 394
2814 5540 145
1738 1913 111
6218 5933 483
4864 3998 115
985 2983 85
3122 5262 192
2302 5263 357
3410 365 404
3474 3740 278
5501 5074 86
4095 1975 419
2095 427 374
486 2328 440
5854 884 467
4602 2693 391
6801 6052 352
5490 676 30
244 5342 205
3868 6862 390
3362 4582 53
2413 731 428
4223 2975 318
3908 23 37
3900 3098 237
6133 2206 207
4582 6394 243
6309 221 79
1342 1553 394
970 6076 10
2650 6038 71
3322 6784 377
3362 834 239
264 1980 207
5479 2336 374
2202 4968 455
2956 2572 461
681 3831 219
2561 4423 134
463 6896 309
2437 5664 40
1171 3841 114
4877 4839 248
2922 354 324
3736 6353 84
6518 6072 291
4865 4360 250
3098 3786 78
3587 5902 401
1897 3615 223
246 1527 476
29 1158 23
2458 2679 60
6037 6132 92
3292 638 325
781 4525 50
4512 191 440
6506 5704 360
1557 2472 272
1808 6928 360
2470 474 20
160 3351 62
2366 6976 135
2377 3142 8
2561 4535 242
2137 1608 300
3499 2002 487
5219 5363 67
2054 6807 87
3351 5382 102
1794 818 272
4727 2571 41
4720 5206 184
2928 1400 279
3938 5692 246
5931 4514 471
1101 2394 13
2737 2292 250
4 3901 192
526 4535 267
149 1979 312
2562 1674 403
5330 4832 212
4234 4290 229
4436 5794 380
4022 3440 253
4887 235 136
4186 4387 487
6657 3917 391
310 2289 50
1302 2372 76
1956 2452 28
1991 3329 5
3567 3227 138
3830 1638 49
737 3177 368
4363 3497 98
3777 3201 209
5022 4816 116
5107 4246 84
3247 5247 367
2418 405 8
3653 1904 350
4742 1153 108
4669 4737 376
2970 5857 101
4812 4828 7
682 3513 125
135 2598 324
3120 4175 269
1223 3458 12
3696 1790 221
5806 2665 8
6094 4534 213
4569 2617 374
5339 1122 151
4905 5517 117
3937 1831 121
4191 3255 363
2202 4551 359
5072 5338 133
5884 385 82
4407 3429 296
5252 1275 182
4680 6064 433
6389 5217 278
5034 4392 321
5722 2201 258
2033 5577 389
5127 3501 472
6967 5130 52
1811 2521 298
3357 3996 99
5290 787 80
441 968 44
5180 5898 15
1811 4175 199
4585 5852 432
4019 1957 311
1679 21 418
6981 3269 183
323 2326 172
3786 2048 202
4207 1093 384
2230 5753 154
2005 770 127
2731 5457 273
2913 6366 70
1904 5930 267
6029 6370 43
2701 6250 87
4628 4355 163
4380 1464 60
2234 6382 318
3626 4892 83
6901 955 487
6585 3109 476
5738 2184 394
3281 3671 427
2444 6758 302
650 3272 201
5964 4526 423
3183 1743 164
3451 2635 404
1947 5414 280
5056 4768 137
2847 5131 107
2505 757 214
5867 4314 51
1660 66 112
4542 936 58
5530 487 349
5056 1735 144
5449 1403 495
2268 1054 27
3914 149 454
4214 676 263
334 5534 68
5975 377 413
6626 3509 294
3513 2903 58
3227 4008 275
3458 5907 123
1290 2597 307
4789 6406 70
2896 3946 148
5173 1528 317
448 5061 206
6491 6458 73
3479 3881 306
1885 1739 116
272 3479 231
5950 3948 167
1128 3724 416
5142 4903 250
556 6654 394
1310 1117 66
1788 4245 141
4031 2577 186
1206 1612 408
836 2353 370
6684 3610 273
4063 1140 1
5252 5903 178
6278 1116 460
4123 4485 342
2022 1389 181
5699 5358 305
5901 1272 389
6489 6178 56
3391 2384 78
6328 5584 229
1781 5102 109
4978 3049 480
1811 3211 291
6571 2006 486
2395 451 144
2775 173 446
2656 1786 426
1613 2777 436
5917 822 58
3692 6411 242
3772 3227 103
5132 4229 66
3022 4383 35
1826 4117 65
3084 3843 421
5524 6112 94
4552 2513 309
5 696 423
1537 2625 237
2025 269 214
6374 1436 177
6208 1869 107
6116 1626 11
4267 2573 70
1770 789 274
112 5469 65
3248 1868 403
2001 6048 29
2091 3791 400
4712 6791 332
2297 2935 245
4505 1703 422
3259 5678 469
1643 2918 464
4195 3745 379
3111 4469 308
3183 4529 306
5839 733 382
2845 98 227
1524 1063 104
6887 240 421
3136 6534 302
1647 832 340
4906 1568 6
841 295 24
330 6395 4
4872 4011 445
3933 6162 194
2904 1035 289
6444 724 259
1149 123 185
4500 4233 231
5258 507 268
617 1730 258
6 1129 117
4640 1881 253
6689 3384 464
1937 5905 48
2922 836 126
4748 4706 203
4169 584 442
72 4964 158
6638 4934 437
2287 3522 175
1003 3575 150
2334 3389 402
2049 3694 216
4806 6572 330
3953 3207 392
6655 4500 414
506 6807 155
3950 1422 239
2394 1010 119
5556 5826 298
5990 1081 284
5336 3448 199
3967 1974 204
513 5054 431
1300 1302 175
5462 1731 450
4942 3137 445
2056 4278 261
5730 4057 457
6653 1400 8
6383 2526 250
6663 3585 466
6661 3442 429
75 4986 286
1397 5862 296
1566 699 423
4332 3773 328
5892 5518 314
2870 1714 237
2244 3562 395
5822 4268 370
4208 3241 429
2269 993 56
1842 2361 414
2660 1306 329
3344 4057 360
2159 5461 282
1856 3546 260
5801 6778 498
4297 4672 433
6933 4915 499
2911 1752 343
5896 1103 126
1120 5517 279
1081 187 221
6079 4020 261
5854 829 349
4734 3293 451
5443 2301 182
242 2736 253
1225 2240 217
3070 2362 345
4997 6253 277
3393 5490 191
1937 2197 413
6453 593 62
6525 5904 235
2414 1643 159
5309 1686 416
5409 2594 104
1354 6351 54
1962 880 319
4648 6042 308
6446 1907 187
3354 3692 54
4176 5383 225
3093 6428 251
3205 6133 153
2611 443 167
2209 285 159
2280 5554 433
1382 3939 145
5272 1067 143
5610 3895 295
3470 4857 330
4512 351 56
285 2806 232
6563 5495 238
951 5152 330
2015 2166 116
1918 2261 296
386 1521 431
5354 3019 366
5590 3174 185
3700 2392 79
223 1846 186
921 849 421
3292 2487 73
5673 4748 441
5649 2111 166
2999 6720 375
6836 975 258
5366 3070 241
3794 486 303
5150 1039 172
6352 1809 322
5521 4152 406
1559 4057 1
6724 740 17
2590 2400 146
6004 3641 320
4011 6263 375
3496 3896 255
6662 5664 132
5611 5066 21
508 3727 351
129 2136 293
5258 5453 362
2734 2343 473
3102 2950 325
935 2814 327
3208 447 234
6383 3315 279
6319 6713 364
149 5639 307
6076 1285 492
3517 1287 201
6403 3484 225
1326 2230 191
1218 2761 374
3946 4356 198
2585 601 462
5624 314 83
427 396 450
2233 87 154
677 1988 241
3750 1028 234
4382 4851 1
5771 949 66
200 174 283
4473 2987 399
1025 2922 294
1618 3719 21
5925 1367 196
856 11 344
6999 6062 17
2959 3304 35
2446 4537 116
1367 1332 218
6197 256 442
5465 4253 224
1127 6290 48
3077 3039 174
5857 1776 389
5591 6477 87
553 1513 330
4186 4415 412
6954 304 411
3287 458 427
474 740 146
329 6926 281
566 4290 121
4719 3550 290
5819 5497 237
1649 3813 230
999 1987 264
3475 6794 497
3843 4891 250
801 1224 152
6935 4945 493
1607 2611 187
1218 342 251
3108 4049 405
1295 5154 198
390 2286 130
6448 5150 434
6538 6092 469
1899 5431 489
6523 6429 279
2711 3268 101
2456 1132 9
1353 888 488
1408 562 76
1439 2690 186
6347 5804 322
3913 2105 32
797 2325 299
3121 4472 446
2585 2721 93
6599 5836 70
4739 2761 193
3119 687 467
3495 5966 403
2543 2257 303
2032 6340 124
1866 2301 93
4921 552 240
5625 6338 267
4428 5455 249
5891 2506 275
5351 6060 172
2517 83 397
5037 226 349
3486 58 262
1404 1333 280
4673 6017 210
4071 6284 319
6140 5202 425
3572 3779 285
1273 3377 335
248 2882 277
1809 4216 225
214 360 306
78 1637 211
74 3541 435
2438 830 79
4103 5997 112
1738 6234 448
5225 1226 192
967 4263 5
1081 1533 463
4715 1348 8
5183 765 139
6847 3900 74
1859 4369 387
6999 2925 8
269 6293 73
451 4871 233
2530 6772 3
3167 6203 12
781 510 472
6254 4881 15
2375 1183 193
1807 3800 183
269 4674 24
3323 2169 42
4450 6384 271
6757 1592 397
5838 5066 35
5696 1086 29
4687 4927 32
6673 5518 176
6116 5357 483
225 566 282
5071 2138 290
5748 5487 467
4632 5031 211
4587 358 252
938 3257 467
4563 1434 216
2372 267 238
2018 1676 205
6651 4196 138
2030 2535 54
5125 4140 288
1469 6691 69
4380 6828 151
3189 2335 155
1479 2769 169
6521 4183 304
4410 3544 417
1978 796 499
2877 6503 500
4195 6033 157
6547 2458 200
125 946 344
2552 1788 147
3731 5411 460
414 42 130
1636 3653 275
1449 929 40
3109 2095 130
3307 4840 71
2058 3084 232
6545 4343 7
2593 2085 239
701 4951 340
6227 2813 134
2064 582 201
1182 6195 127
300 1673 431
4797 362 53
1700 4866 337
2419 2625 352
2351 4350 468
6992 3252 412
349 2735 441
159 5877 350
5177 6258 266
4777 607 229
1213 616 372
6234 3331 96
3274 6470 114
6971 2189 407
5181 1922 250
1043 5248 487
1161 2197 295
3200 3679 282
4101 4494 351
995 1873 97
2240 513 310
3191 4368 42
5786 1503 208
5434 6567 368
3784 5808 149
262 2547 18
3223 585 159
4601 5197 435
622 122 341
6939 6992 497
3549 315 173
4120 228 277
5405 2780 204
486 2914 471
3948 158 49
2762 6374 228
5549 4698 311
6145 3516 72
3829 3807 174
1925 1009 68
67 2553 389
5299 3869 313
5064 1242 106
4198 5765 268
2914 1051 228
545 1224 168
2507 1127 413
2725 4553 8
1746 1927 473
1398 2168 157
4636 3210 125
4781 2762 100
5952 4840 70
557 4907 411
6081 6366 119
3632 6037 444
398 564 366
6060 765 186
3108 2849 209
3544 1911 388
3363 4265 412
2564 4488 99
1540 6598 278
4129 2081 138
4324 1099 71
4551 1602 117
3049 2839 129
1085 5841 187
2388 3617 258
5521 2807 173
5359 5946 179
5608 3607 203
2794 57 63
1699 6096 92
55 4543 418
2774 3820 156
3898 2857 401
1427 4132 396
6257 887 31
3538 6169 248
1990 625 343
2496 4964 32
1846 5910 223
1505 3406 60
4349 357 102
2661 5292 281
1988 1964 471
6958 4009 44
2820 5063 210
4100 2833 185
3826 4697 54
1775 3353 253
2299 1364 177
2806 2533 426
919 1368 410
1000 3883 135
3363 4830 167
5624 1946 435
2981 2629 263
2415 5764 255
1862 3475 405
2640 6765 369
4619 4458 387
2880 2463 187
3030 564 184
6097 577 313
4250 4439 90
3698 1953 236
3874 6288 473
5835 4536 452
5255 3608 150
2074 1362 295
4277 4250 103
1142 861 36
3458 2524 293
5566 4254 211
1312 2537 103
5457 5013 261
213 1691 271
5733 2564 149
1723 6935 486
902 6158 63
6345 2943 17
5790 2542 58
6352 5772 496
4393 2751 146
4685 2735 39
1662 5265 214
3216 5924 17
4674 6545 202
3151 6504 61
4758 4534 138
4969 4542 317
1119 1726 497
1639 286 80
4012 3106 280
3607 1079 36
5717 609 325
913 3178 60
4529 4971 124
2033 807 54
1472 2525 115
4907 5876 167
3756 5131 457
3151 2211 336
161 1497 93
864 3074 145
509 6105 192
2266 915 40
3384 484 146
1116 5506 302
4413 3677 264
3171 3332 189
1931 5229 467
4527 197 424
1068 6843 275
216 5601 234
5078 1157 412
4422 1989 218
802 1595 349
1508 3013 31
6075 776 294
3776 6233 332
3267 3128 143
558 6621 61
3060 3417 340
6341 2245 312
341 4567 230
6820 5596 256
2959 334 40
1813 1192 429
6668 4034 344
3880 6247 262
3138 4651 410
6511 377 486
2377 213 102
4083 2363 246
1015 5754 261
5033 6842 281
5166 5647 15
177 3628 117
6210 3817 246
3175 3080 393
4749 3132 148
620 2551 96
6521 3078 110
2278 4554 453
3305 746 480
3204 866 222
1403 537 128
3835 2752 239
549 210 34
95 3947 475
1380 6864 454
5270 6070 8
4845 3177 486
4485 414 209
2056 3799 435
996 6329 488
1802 1311 309
126 3787 99
3631 4672 237
757 545 492
338 2726 60
4695 272 412
3121 90 280
6947 1977 359
5560 2311 122
242 3315 158
3810 2894 203
1364 6827 134
512 6920 100
6093 2107 470
3423 518 285
456 1495 488
1325 1682 120
1294 1408 441
3417 4280 304
4005 4438 481
2414 1858 158
868 2880 296
2402 4761 341
283 5362 9
2255 4485 59
2224 4787 197
1782 4038 187
3787 4600 252
2381 1897 327
6453 6386 70
4796 3225 229
5765 2401 20
1932 5145 349
2909 1540 442
413 6393 261
986 3718 243
3140 4680 112
3838 2377 361
6197 5481 183
3749 3178 81
4226 2169 433
2724 3355 247
2824 2189 337
6297 6893 100
5043 2853 43
4608 4153 80
2071 5786 240
6446 1398 3
631 2814 222
6504 3398 10
3539 5725 192
5085 5224 348
1987 4907 235
3840 4322 297
1897 3166 84
710 4025 482
2943 1460 431
3305 3816 199
3112 1381 400
5519 1128 426
4674 1624 162
4712 904 187
6918 5972 155
1391 4733 400
5563 6773 170
3481 4726 11
1162 6503 55
6242 517 332
2426 4951 213
6981 6122 163
2238 1625 259
1807 4662 458
3430 2499 207
785 5218 309
2443 5225 488
1472 2088 199
4168 5189 312
5088 1165 322
5458 3748 499
6682 2685 238
6144 1288 321
5563 234 243
4376 1379 18
3629 6618 286
3367 4974 476
1063 4401 300
6506 3319 104
948 823 116
6166 2520 253
440 5991 107
6841 2516 66
2856 5516 244
6509 3119 431
1284 4401 340
5392 1787 128
4274 773 163
3662 4707 116
5850 2665 192
2836 860 128
6775 543 108
1763 1179 445
339 436 149
604 3482 97
6360 3212 176
5525 3982 140
4145 4624 261
5994 1128 275
1802 556 415
6511 865 15
2518 608 113
1680 5997 201
6123 3588 232
5251 3833 272
5407 2075 395
2662 5219 55
3021 2347 490
579 26 90
1795 4996 349
2563 6878 134
1646 3779 256
1611 2712 83
4198 4795 360
1619 3074 489
2696 2885 423
4885 4653 446
42 6604 314
441 573 245
5398 2073 159
5493 6892 324
3951 894 185
1341 862 355
337 4885 311
4399 3125 373
4441 4311 380
2143 12 269
4537 3788 164
1230 5569 453
5147 4278 406
5908 1876 455
6166 4161 391
4447 2632 436
122 2778 139
3089 6749 167
5313 3515 374
3629 5911 225
3204 2834 414
2703 301 247
4614 5627 50
3863 2383 155
2834 4980 261
3502 3497 85
6644 789 218
4263 2356 72
771 4850 359
197 5304 36
671 380 339
1251 5459 159
1634 4378 128
4776 4393 318
868 2593 278
3922 1079 220
4882 4629 344
451 989 177
3646 6421 145
6568 4668 362
1591 4106 158
6799 31 62
49 2990 198
2098 1948 424
368 4028 400
563 2219 311
4717 4327 468
4033 362 231
2972 5570 255
2061 4452 200
2916 4978 328
2329 3493 315
4514 5334 64
2977 1761 65
5494 466 480
2442 1486 161
4757 5897 319
4706 5225 318
5828 1925 166
3473 4509 92
1582 6300 15
271 1230 211
6915 6168 259
4039 352 467
1252 3650 306
2207 776 374
3675 2237 493
3410 3220 186
3433 2837 111
5120 3963 366
5928 3521 242
1947 2576 254
3941 6710 18
1237 2587 445
2032 825 61
2977 2312 323
4312 1473 483
3206 2918 496
1806 4966 414
1772 815 465
3684 1945 350
5997 3409 321
5253 202 338
4461 48 274
2593 3152 229
910 207 314
1023 2433 297
6220 5894 466
2988 1818 347
2887 4806 445
6280 1595 343
6890 5729 39
681 4202 432
5176 5420 84
6302 6208 185
360 5500 136
2935 949 109
493 6642 158
3932 6246 51
5720 1772 464
557 5167 349
171 2887 293
3911 2880 393
5203 3202 499
6419 5147 268
1143 3351 369
1207 5176 155
5850 6820 440
2643 1198 320
4725 6884 493
57 4318 425
5921 4104 376
3417 1230 322
2319 5461 498
2459 3281 424
5969 6250 18
3856 5776 414
1493 166 433
3297 4278 105
4086 1287 412
1494 5415 369
5013 3680 257
3359 2687 3
3529 546 369
3346 5364 31
2890 6289 16
440 3718 275
5311 4959 307
500 1867 264
1722 1143 361
1333 34 246
977 1926 484
1437 250 203
1835 6104 395
1521 2682 87
2678 1785 452
5497 6271 417
4766 6996 235
2644 1864 118
2998 2136 93
1185 467 158
4184 6503 120
2598 3575 357
3416 3692 309
2644 818 34
5245 1769 146
1558 1184 453
399 810 59
4952 4213 279
6429 4871 159
3611 2618 471
3376 6466 369
1021 3730 378
2540 6911 263
2618 6425 208
5471 2760 294
18 2273 422
3260 3031 278
3207 5169 118
5667 1906 297
1076 363 39
1702 2054 160
5464 5194 484
4912 2378 268
5347 6935 276
6218 2807 475
5728 2134 8
1700 5685 376
1726 5005 476
4075 818 427
306 3050 439
836 5661 120
2993 991 98
1519 3005 22
3526 3026 29
4408 5467 285
3381 2700 354
4245 4259 398
695 3056 302
6892 177 130
1385 5383 30
6528 3170 60
3301 6557 197
1873 814 459
4159 6560 441
20 2794 454
5191 1209 335
6164 3138 282
1297 3634 232
3311 5612 432
685 4361 230
4725 2100 328
1565 3925 402
4569 849 142
3029 4423 414
2547 6793 330
2093 1749 488
6135 2196 169
467 6238 232
4814 1615 177
1971 867 497
4132 1809 276
270 3606 418
3077 298 155
749 2234 163
74 6167 181
6672 3677 155
2498 1366 462
4724 3933 119
3817 483 137
3133 447 159
6891 4765 289
6891 2192 301
773 3919 71
6439 2688 169
2114 4139 137
3277 3148 23
4957 6786 3
5568 6847 72
1119 2184 326
3247 4135 310
1241 4849 374
457 278 287
2924 4957 266
719 1715 94
5947 230 184
6851 4823 264
2274 874 205
3572 5437 112
6738 3855 411
5179 2249 31
243 2406 130
640 210 197
3723 2889 62
1970 6276 363
6265 4455 353
595 5574 193
4369 4077 213
140 5330 177
5269 4980 374
313 1405 436
4711 691 391
5488 6783 60
5201 3728 85
6365 3757 75
5556 1590 424
1066 4697 8
4082 6066 303
1823 2956 395
5183 1039 65
5893 4252 186
6681 3442 476
3323 2910 22
587 102 369
3612 536 196
3225 3246 346
1068 882 54
252 3990 38
4337 2908 74
5318 757 221
2680 1495 343
5123 6071 267
39 4215 372
6429 2778 223
5149 2217 99
4887 5673 50
2957 5445 161
4542 1741 90
3372 3136 148
3261 4831 225
5003 6575 164
1521 21 32
6331 3907 417
4241 2825 210
2497 1662 49
1697 5490 322
401 4881 421
5373 5894 221
3725 5994 298
2674 3874 461
2253 1888 297
3250 4097 245
1661 1278 419
1793 3657 41
3215 5778 423
1597 4043 477
4741 1703 258
5732 1854 247
2218 4253 31
1389 1689 475
2322 5597 428
3199 4618 462
2937 3330 425
1490 2286 101
5191 1440 385
4561 35 48
4065 3673 427
1760 1707 184
3671 1135 282
3655 2034 338
4312 5498 145
3316 6908 498
836 6726 379
5504 5554 479
5508 3223 106
2974 6223 52
3551 2790 482
5617 209 133
2749 2882 330
2432 392 391
3464 5778 211
4537 4427 291
1870 2377 473
3038 3736 363
4952 4422 393
2464 4540 318
3465 73 421
2856 351 357
3404 1371 434
3836 6021 255
554 178 203
3588 2742 215
3219 6681 221
1572 1602 268
327 3335 294
4215 3410 146
1819 5252 356
3513 1370 337
5662 5657 178
661 157 391
4905 1547 200
4410 3953 289
2574 4452 383
4975 3030 108
4951 4189 52
912 3762 277
3418 5275 88
2502 451 397
4090 5814 294
2497 1783 368
3090 1456 378
6509 5188 433
6068 4272 418
2304 3477 113
6523 1919 136
4684 3123 186
502 4821 9
6069 6379 429
4386 5276 9
6658 5091 37
6665 692 182
2074 2875 97
3540 2609 256
4338 6799 160
2798 1130 394
5926 4588 75
1761 3117 435
6314 1204 198
4076 4772 306
2605 326 498
3826 154 47
4776 728 316
802 4290 240
448 6615 195
3783 5470 414
2551 3995 229
2397 326 301
6425 2949 285
4646 6580 451
5441 4469 370
4979 253 198
1242 5844 173
6800 2356 261
861 6930 209
6055 190 253
2287 4129 423
373 2913 269
2042 2356 234
6168 1481 479
281 127 488
378 6154 102
6636 567 75
5557 6306 50
2733 5665 337
6184 4331 414
1848 898 227
6715 3551 468
5044 3729 3
4080 3965 487
1979 739 152
849 1606 146
1141 5104 79
990 4443 38
4008 6443 51
2394 5306 1
1776 110 296
5724 2543 215
1066 3684 104
4493 4824 444
5404 4771 75
1623 3189 481
3662 1399 346
2665 2573 218
5820 1526 251
2182 4478 296
2078 5578 379
684 5339 242
1245 3142 53
1585 5056 324
6834 3225 404
388 4124 59
908 3007 130
1840 5619 164
2367 3395 160
3383 414 356
5550 2222 19
270 496 63
420 4312 251
2512 6192 200
4079 5912 232
5517 4918 442
2507 3865 469
4762 923 486
2871 5487 268
1130 5101 87
5517 3560 403
66 4253 397
1699 3029 392
5339 3039 77
6114 4217 71
1759 2627 187
6961 4541 91
6791 820 472
1831 4360 419
1252 1805 190
3798 1703 257
2470 1933 150
4697 404 472
1712 4247 38
2923 2092 47
4714 3107 26
3498 4451 416
4261 4573 48
2285 6979 50
4334 6569 84
6066 4039 283
3951 934 38
5476 2035 23
5197 4551 401
616 169 45
5783 6941 5
1015 4225 2
1533 2465 449
6368 2508 476
5712 1916 92
4534 5611 394
534 5376 403
3791 5797 128
1089 6426 382
2888 6468 39
3804 5383 412
3765 2561 71
3987 2935 238
3655 154 453
6436 2185 487
3404 4327 358
2660 4693 29
3577 983 177
6054 585 379
4127 1455 347
405 3465 60
6280 5444 54
783 5963 298
732 1682 98
6464 291 95
5884 4508 166
346 114 101
2820 5971 66
4270 3883 234
1912 943 137
4375 4313 92
3714 1597 376
5079 94 266
5435 1796 5
755 6773 203
3676 6374 66
5562 4495 197
2544 5500 227
1801 1043 161
5806 4731 467
3855 6225 494
3080 4260 50
3689 2911 289
4197 1998 339
4938 6739 199
1726 1627 117
4623 901 58
3323 3509 153
2466 4853 125
6388 1476 18
3791 5980 160
1414 4396 198
6994 1339 318
2957 1781 164
6199 3583 336
1558 1493 64
5567 3920 356
1243 4793 221
4757 582 307
4663 2742 429
1851 1230 238
3473 2138 57
1522 5893 34
860 2115 454
3001 2123 214
3219 6722 262
6502 2531 57
4181 6013 230
6680 670 157
2534 1067 144
2076 6479 78
5562 5402 108
2340 3993 311
4611 2204 295
6720 2638 359
4457 350 16
3643 2058 60
400 863 251
4728 1880 454
4557 3274 312
3597 6309 284
4064 1032 8
6697 108 20
3552 1363 278
4216 4237 318
3345 5808 307
5843 1992 341
490 389 345
5257 5739 299
5727 3538 179
6447 3518 415
962 5681 125
6478 2501 310
4760 4700 155
4439 3772 365
2381 6172 243
267 2372 358
5849 6602 315
4717 6571 249
4813 4986 257
2403 4167 328
887 2575 162
2279 891 300
5084 546 454
2641 948 225
2648 4372 135
4859 101 394
5305 3986 1
1871 1161 315
3650 6350 396
2439 5401 446
4402 4150 451
102 2493 251
6732 234 471
3948 6945 107
1867 5108 481
774 3013 461
3517 2347 121
2979 2582 444
63 3571 451
4807 1668 240
6307 3647 296
4919 6378 24
3565 6964 274
4904 2018 140
2285 1062 139
1165 6261 260
3700 5912 157
3023 5057 54
3938 5772 197
4345 3244 105
3370 1700 339
3106 4276 458
363 1872 239
2946 3088 17
2954 3058 358
2277 6481 138
6191 1341 491
5456 2283 54
1373 4586 99
6357 5881 346
3063 1464 498
1988 6809 43
5338 6128 241
379 1710 190
1425 4939 451
5183 3684 190
633 1926 227
6180 1620 343
1761 4576 352
6879 6576 353
3837 5861 342
4144 5035 3
6013 4065 156
1375 2137 86
3888 2543 59
616 1820 306
4311 543 162
2894 2737 60
963 4407 17
3461 6338 166
3865 4305 465
3954 6815 68
1062 573 195
5365 2772 454
6548 5463 477
1389 1173 385
5477 6532 155
1049 2856 64
841 118 269
3560 1849 84
2165 142 373
3341 4770 465
45 470 378
6918 6047 255
1942 1361 266
4255 6438 200
2703 202 284
2972 2196 156
2760 659 72
6610 6962 220
5580 2791 418
359 3262 208
4932 1851 463
5780 4576 223
3245 1703 259
3477 2219 173
6291 1681 497
2374 506 122
2551 5815 14
3288 3712 412
3105 3889 438
6196 1016 137
371 544 2
1576 1299 471
2504 3099 413
1493 4990 421
864 6203 311
3463 2155 62
3750 5950 362
6716 3745 65
4494 1519 171
378 678 383
4361 6421 293
567 1708 182
148 1447 301
1318 5124 332
6044 6930 327
2063 6030 303
1725 4351 98
3041 2875 13
2802 4689 367
5281 3735 44
3694 4174 381
850 530 154
6419 5991 438
5883 6131 117
700 978 237
3746 5962 210
4542 5956 203
371 4702 254
4932 3671 397
4860 5225 432
3854 1286 441
4428 3529 225
4571 33 143
6170 5393 229
6183 855 146
5609 756 195
2559 6836 156
2570 5569 178
6427 2761 479
1318 461 207
4949 6561 152
3584 3171 168
3281 3808 388
1516 6064 396
4141 3131 133
6124 1415 490
4734 6609 172
1637 5015 489
1252 5682 241
1047 5486 390
950 481 332
3376 1196 462
1041 4495 172
1257 3865 106
3468 4191 106
974 5252 409
1210 4272 406
3702 5987 276
2513 6718 126
4374 3287 139
599 2254 381
4666 3453 473
194 2221 1
5709 1190 460
3871 6589 322
4858 2777 414
6997 5425 146
3729 4453 432
2258 5691 34
956 1553 401
4118 109 453
319 6490 407
5767 2763 227
6008 6104 78
2421 4159 256
3171 228 6
3544 4611 188
3744 3593 483
4890 2102 68
3552 1791 331
6107 4764 389
6109 3087 229
5572 4043 252
351 2319 248
2234 177 167
5868 2054 413
5967 293 292
4156 2828 439
134 3012 446
6257 3833 268
5252 6400 46
815 2701 68
6375 3364 448
1306 1099 121
6365 6711 108
4248 6024 187
6511 995 422
454 2578 451
1017 4473 497
1446 3185 92
2337 3982 372
4646 3608 329
2758 4762 216
3304 1193 392
3644 3917 402
6643 1772 105
3613 2714 361
2716 5153 1
1020 3094 112
1970 6465 269
2650 3507 160
2344 2936 481
2483 132 475
2973 2414 437
4908 158 11
2863 6642 440
2644 6461 345
6211 247 230
6362 4295 268
5958 3457 54
2200 5051 454
2018 3250 236
2447 6746 74
4934 3104 67
4069 6618 484
1923 1004 6
5168 2468 166
6372 2622 330
2100 4307 387
1935 2140 114
3955 1206 381
4550 4152 454
2619 1048 238
208 3768 104
2306 1951 381
672 2338 400
2107 5248 240
1713 920 57
5401 721 230
2608 512 137
3986 5676 267
5369 4369 308
6941 4150 379
2134 4128 99
1867 58 185
1613 651 463
2374 5996 324
6607 723 166
6549 2010 132
4894 1196 413
2590 6894 21
1722 3076 416
2738 287 156
6523 3206 354
3730 6275 422
4172 3448 50
3473 5287 287
6279 1071 188
3657 6900 296
2225 5055 356
5542 549 452
1508 3256 70
1859 5146 49
572 1274 299
2912 3574 376
4057 3433 334
1212 6605 312
2248 5334 281
6748 2787 257
298 4739 167
201 972 492
3574 4536 62
5841 1038 348
1287 5774 330
1946 5753 70
2625 4761 192
4116 1855 268
4167 4196 381
4490 2427 472
479 4612 288
6749 3072 323
1604 2718 322
915 481 487
3682 3566 495
3906 2351 466
1698 2654 110
