3000 8000
1796 2337 431
1652 754 2
2186 1432 216
2842 1725 12
1800 737 139
1473 1760 348
2597 16 144
2705 2746 235
1069 2339 436
1115 1926 18
2901 1284 20
2485 1770 250
1718 620 475
686 2358 344
2683 1012 357
877 870 369
1452 2644 496
2316 2752 490
2539 197 47
867 1211 455
65 1077 113
2323 982 223
854 2727 440
2522 1429 3
627 235 36
1221 1183 471
1227 1760 338
63 2094 260
1147 2606 65
688 1010 79
1240 288 65
411 667 464
222 1892 462
168 470 59
2381 349 325
807 64 456
1147 2338 337
2393 1134 76
562 2695 209
1569 700 163
1549 2588 76
2882 545 386
689 2830 168
2399 1686 219
554 2643 54
2670 1834 259
1125 1435 350
395 1553 464
2444 2367 413
2533 1821 153
53 1757 375
1646 1814 337
1327 2126 498
2227 2099 97
931 1326 212
2943 1672 328
1196 1700 53
176 2903 241
2625 885 223
1190 1941 322
2140 652 390
2592 2089 216
2398 2853 37
1780 2771 406
649 478 180
68 2666 383
548 934 69
1878 832 294
2113 1073 496
248 2048 6
285 139 22
154 1678 3
1875 867 12
1462 2004 20
2950 2836 336
2209 1925 88
1942 1678 29
548 697 180
684 772 95
806 1771 433
2383 654 325
1194 2327 272
1270 774 341
38 2689 297
1292 577 374
2967 33 294
971 2900 2
2337 551 178
982 2902 183
356 1666 185
516 1929 44
1376 58 264
1651 2106 24
2905 142 382
1772 1552 236
2903 268 432
267 2951 469
543 1576 355
1782 2316 407
749 908 425
146 2405 461
1278 2967 56
2255 225 93
1083 1151 112
2360 1654 381
24 142 244
862 1579 152
497 1079 425
365 1021 283
902 2843 65
2520 727 91
1759 1762 169
439 1487 233
250 1991 83
1560 1559 389
2787 1717 342
2816 1366 275
509 2150 431
1541 554 108
1879 1345 324
2515 2601 258
1002 793 259
1734 2275 138
1333 886 377
2951 2352 389
1626 1050 317
1987 2464 71
829 287 232
1615 1119 372
1234 479 300
1653 2454 267
1214 102 430
2047 1976 425
2482 90 201
888 2748 14
1083 1904 409
1979 1223 15
1952 2687 218
2143 478 285
105 435 173
956 608 318
381 1831 203
2416 451 155
239 1007 396
444 1572 259
2565 2259 267
1065 1721 467
125 402 160
1179 2836 14
957 2484 74
371 71 452
1688 2648 103
290 1277 305
873 883 131
2884 2067 235
2797 25 98
1736 2414 259
820 2892 16
291 582 337
316 2732 331
2426 2350 131
1300 383 180
1879 1141 81
248 452 336
1503 1065 353
1765 2585 441
2528 1018 263
1828 1570 183
2284 332 138
2541 2183 46
826 474 405
1896 1211 260
2437 2783 408
464 2797 103
1854 2312 25
1405 2138 205
500 1403 455
1989 1861 70
1474 3 492
844 2480 388
710 437 483
480 875 121
187 988 37
2686 1826 450
844 2738 281
2874 960 341
1657 2586 378
2760 1771 114
2054 2956 180
918 1020 37
2628 2649 182
926 2355 120
1638 268 144
1046 2577 369
653 1 286
1154 1855 156
787 824 28
2326 1661 496
1447 1491 406
1629 19 286
492 767 438
2839 1599 472
1486 650 119
1526 1781 135
1951 67 106
1463 541 63
2472 2896 27
824 1258 484
1985 2502 107
1119 1413 186
2555 678 383
2761 2614 146
1161 560 385
310 1361 454
1806 752 292
808 791 134
2911 280 339
660 2632 338
52 944 72
2007 1347 26
842 1050 244
1881 522 191
2869 1554 143
698 1451 252
994 1289 8
528 1236 109
15 2025 18
2262 207 350
594 1117 309
430 1492 450
612 1144 430
1902 739 133
2394 2102 262
879 718 149
781 2148 336
2138 218 122
2922 82 43
1828 1672 409
1911 2464 372
2706 1321 490
1707 1412 121
934 185 213
2852 385 65
1946 1630 270
1634 237 434
46 2488 19
1812 2332 192
2022 2537 23
2733 224 288
336 164 440
1844 2548 63
2344 2675 222
1083 2176 125
1805 1223 46
352 1473 71
775 1094 50
2974 853 247
481 1192 90
84 966 219
155 796 361
1436 2144 63
2013 1225 107
617 401 372
2543 460 277
446 1939 388
1837 980 367
141 2408 402
1438 754 64
967 861 201
2533 1997 487
1898 803 125
1666 821 275
2512 1468 103
1695 267 357
1988 597 160
1729 510 6
819 2372 188
1121 304 246
413 1071 405
1312 2367 280
54 216 139
1990 2403 413
2891 2175 98
837 833 465
721 2919 270
849 682 498
1035 1493 242
1711 434 367
2491 1656 44
1393 1326 66
454 247 267
1441 2606 81
2713 513 7
1002 41 27
820 597 459
784 2524 297
2144 2133 286
1408 178 292
2079 2544 468
1385 1084 486
53 2380 30
154 828 171
163 1839 469
1191 2799 26
2218 1496 351
1349 2402 33
1132 1618 102
2532 2239 125
2291 45 484
1030 823 129
744 370 415
694 360 473
1121 89 59
621 2317 123
591 2201 197
1340 2598 307
749 1805 474
774 2964 128
1575 455 249
465 2936 155
264 1419 49
1433 1709 43
1099 2589 309
1752 2012 84
2946 776 133
1229 1326 330
1670 2357 199
2497 285 410
721 2100 357
2201 1455 30
1883 193 119
1963 2297 396
733 2184 99
1636 749 356
824 252 208
1179 2607 228
1912 1343 93
1286 919 261
2765 2351 23
1197 1657 341
2282 977 6
1638 1335 379
2407 1773 59
432 677 431
1614 2772 143
2981 763 348
2888 1065 45
2967 138 446
814 2772 42
2403 868 378
859 1342 374
2637 1840 465
982 1652 300
1985 2461 360
1004 543 230
744 856 192
238 1590 13
55 2735 393
2382 1216 292
498 2941 128
2376 208 160
344 843 295
1921 1061 210
1181 1946 481
2213 2295 20
1450 9 193
1699 171 267
701 2677 464
1115 1185 219
2650 1033 200
1909 996 21
426 2067 283
73 294 178
1104 95 267
2160 575 96
1126 254 386
21 679 452
1271 948 306
808 2039 133
2388 2852 327
148 858 126
1929 2698 413
1865 427 184
1235 233 413
1299 2125 34
1648 2126 497
1 262 148
1865 672 445
2886 1249 495
2208 2660 114
30 1927 291
2243 700 98
1814 689 185
1644 2495 241
105 2524 101
1069 741 181
55 2075 181
1206 2200 396
530 2939 188
1701 1216 419
2154 2918 44
1730 1080 188
1132 122 6
1181 935 366
2135 2229 307
1725 1632 359
2692 1985 371
2553 2643 97
1799 2252 438
2907 2432 55
1918 996 189
997 2534 349
2640 2513 154
839 2726 190
335 893 164
1139 213 216
913 628 451
2471 1833 378
2930 961 457
820 388 296
1464 2762 238
1783 462 186
148 458 331
61 2620 264
10 727 150
589 914 398
1658 1950 352
1684 2554 349
1170 59 282
1341 576 164
1221 1118 102
2763 978 72
2557 230 347
102 1749 200
852 897 85
141 955 150
221 495 174
2325 2905 438
386 1730 346
1359 2099 193
1371 1721 249
520 664 326
329 1872 141
745 2438 121
2761 1359 97
2222 1729 187
1639 141 388
405 1954 190
487 1515 107
718 1597 299
710 225 249
335 1398 448
2974 938 251
1637 1772 290
2201 1992 436
686 1763 403
2140 1066 132
420 1724 433
1349 610 296
1106 1723 357
2359 190 370
1593 899 257
1374 2713 58
1647 2793 308
124 297 69
485 2846 120
723 552 103
313 2680 449
2273 1602 175
2863 450 116
1020 2451 108
2369 2032 134
2201 344 460
2423 1979 258
234 738 458
1608 445 474
103 2662 8
1534 754 410
1839 1554 83
2497 1177 446
1654 2089 325
1404 1019 196
806 702 119
1163 2717 322
1768 831 14
2529 958 432
2581 161 251
1264 811 391
1884 706 439
1825 438 190
1490 2304 268
1440 1279 488
2541 54 2
66 2968 155
1283 1183 194
1753 38 271
2624 1160 42
2352 70 204
786 1152 407
2963 2894 20
589 1544 482
2364 1468 493
832 771 90
816 1856 479
2721 632 344
1680 529 365
1833 2427 76
1817 2667 182
1915 2789 252
2526 2049 349
2927 197 61
1983 914 465
85 2749 18
1689 1354 181
2763 639 435
2081 2360 18
548 1603 391
1284 2357 74
376 583 271
1577 1450 203
2195 2671 39
2475 1383 116
2473 2737 72
2812 2109 243
220 106 315
2464 1784 398
1406 1501 497
354 2401 472
560 273 98
2391 466 385
322 593 349
1146 1309 342
2049 2183 79
1683 1197 461
1991 2531 118
1034 2532 84
2332 352 66
1034 1122 334
174 442 433
862 143 469
260 2588 466
1550 2367 94
593 118 23
1608 2509 327
1420 2385 98
1487 442 238
2130 581 265
2887 1736 351
908 2284 22
22 1344 2
1298 551 416
819 913 380
1456 1546 328
955 1079 373
2 373 249
375 870 373
1325 2978 218
1785 2081 318
2125 1022 343
2664 113 292
2476 1189 460
968 1436 233
2920 1138 249
1638 1260 69
651 2257 494
509 1615 168
593 2019 403
305 2868 174
474 602 484
445 2151 493
616 48 207
1326 2539 313
1090 243 105
2560 2195 183
2915 2812 252
522 81 139
268 1140 369
1155 779 27
1310 1975 182
1407 2413 122
792 1084 322
1766 727 262
1290 116 119
820 47 61
860 2633 397
1832 2326 224
788 579 378
2538 1074 275
2599 1478 206
1632 2869 468
753 2384 497
2004 2720 406
349 2949 13
1670 2267 193
1023 1115 200
2311 2085 377
589 2445 334
2665 2666 287
1894 2506 205
1779 679 37
785 965 422
2626 431 310
1760 1876 41
1745 517 135
245 2346 432
2801 2293 218
2207 760 457
518 600 145
44 2718 331
1271 1446 313
1478 2798 297
2487 2423 346
2798 1386 289
69 355 421
1993 236 39
2822 1942 219
2797 30 499
427 2885 342
160 2020 471
268 2696 364
2674 982 82
971 892 226
529 139 38
2871 76 323
1194 2383 106
2063 1367 385
1309 917 29
2989 278 355
798 530 252
2736 1565 48
1846 2176 208
2250 863 96
1179 2049 98
2665 1827 393
2591 2159 120
1448 134 273
2150 2897 290
660 1389 322
403 1889 392
29 808 422
60 79 412
2627 642 302
1889 2393 386
233 2493 452
576 678 229
1618 1043 303
2903 1855 384
1936 1764 390
1165 623 314
2203 563 269
1686 1959 313
1020 2410 5
2534 2114 425
1067 93 193
927 1056 202
399 1814 150
996 580 13
164 2729 106
1844 2072 265
593 1728 307
711 2474 176
2673 2496 404
2560 1966 449
685 626 36
535 2486 386
705 1625 295
1099 2193 94
785 1374 83
1116 1304 32
2815 1948 143
1672 40 239
2893 1762 110
1972 2207 235
695 1687 308
344 2169 265
1076 1209 120
1197 1855 263
398 879 60
2748 2902 251
1449 1762 245
2596 790 486
610 1057 262
550 2493 423
1276 278 10
2052 298 396
1783 1224 298
2505 2655 346
1134 414 96
2705 2189 402
436 3000 486
2930 2403 475
2993 2787 20
271 1644 150
2797 915 368
2382 260 84
1692 1953 444
1006 1932 164
1267 932 402
2588 1873 353
901 917 369
2576 2847 322
2314 937 317
1805 108 262
824 293 180
2869 878 49
2466 558 121
2187 2134 487
1399 1921 477
2086 991 286
992 2151 296
2952 2216 87
1059 192 217
2224 233 283
1077 181 413
2944 1549 325
843 2061 138
2987 1670 431
1583 5 455
1824 367 409
2490 2363 201
83 1345 443
1327 948 335
184 1567 463
390 2502 463
846 512 190
2956 2479 474
278 1426 387
519 1908 437
2942 835 162
2158 2273 279
1676 2928 21
964 1370 381
2777 2750 404
270 1829 40
1596 2366 379
2244 2851 241
574 1356 102
1076 2278 67
1842 1127 340
1148 2606 367
18 261 240
585 1652 175
2330 1159 228
565 2390 409
1691 378 204
486 1873 259
1371 1888 280
1481 1215 134
1148 6 314
1229 2357 374
1836 1609 487
1061 2999 300
321 2207 390
1503 1158 135
2301 356 233
2473 314 123
156 494 195
901 1115 248
681 1742 488
822 1867 35
737 900 345
2099 1994 166
289 149 492
1863 2503 90
1927 2805 66
2627 63 300
2691 606 60
915 122 428
1952 929 266
1414 1527 216
1741 2588 114
1290 935 351
2657 1017 179
1424 2445 153
2628 2232 130
1711 236 221
836 208 142
1933 421 206
1185 1638 282
2510 356 457
2997 723 336
2847 2239 249
1957 2012 493
1846 2664 366
1884 961 269
538 637 476
1291 2089 366
1488 1592 365
1042 2646 74
145 487 272
2414 11 134
129 2213 17
1983 2085 68
26 1094 176
2133 1697 364
1580 778 178
514 53 407
1928 583 37
203 1299 464
2004 1412 246
297 2982 377
2584 1106 246
2163 255 71
585 742 437
2251 1019 168
1590 2563 174
2284 1461 102
345 1689 351
2772 194 221
425 767 71
744 1222 66
1506 1796 248
1656 2875 371
1165 115 338
1994 889 262
949 2551 434
971 350 226
760 1977 121
168 2454 337
404 1934 73
2695 1896 48
2335 1764 388
767 1943 462
912 947 67
2311 1679 153
1090 2925 291
2990 2563 41
2821 1588 278
451 1100 305
1549 69 287
940 2365 336
855 263 263
715 1313 430
1369 2702 472
1701 997 242
2513 2322 348
1241 900 83
531 1005 474
2435 1550 71
27 1254 397
2346 1370 153
2259 1905 43
2953 2664 133
2605 2238 166
2293 1695 101
2208 881 188
1221 303 482
2649 2396 373
286 1838 105
1482 659 474
2797 1740 430
2518 797 346
2964 1349 414
2184 1081 227
186 1466 190
2515 1077 398
1785 1923 310
1428 1424 441
420 2804 89
2848 1253 5
233 2732 482
468 1706 74
2870 1478 3
1684 2835 146
742 1819 118
538 2283 118
955 1753 128
2114 2898 25
2578 466 344
2758 2579 313
1608 2419 354
1653 1443 23
910 255 186
2410 787 252
2332 590 189
2663 851 248
2498 1520 255
1367 474 298
2068 2999 426
1636 479 382
734 1449 412
391 514 78
2586 2763 398
381 2636 196
2280 747 251
1540 1078 409
1584 1262 196
1154 923 358
741 2383 216
1087 718 193
1601 1076 386
415 2020 387
244 907 171
2722 413 215
889 2987 485
1883 2298 164
952 2653 293
74 2545 351
1605 1521 231
1452 319 355
1175 2630 451
2616 1525 440
1029 1203 82
2296 2152 458
784 161 423
2535 643 204
1408 453 209
1864 2499 318
2681 2861 105
2100 1566 498
1128 2705 20
1469 2623 298
489 2231 150
1 1494 155
719 474 496
32 533 389
195 2707 178
2242 2131 381
265 1920 208
757 2653 90
2788 885 207
2867 2215 254
948 866 240
1065 2835 242
221 459 183
2186 847 12
1820 2463 119
1716 1898 416
123 2989 271
642 233 409
411 901 293
616 433 443
990 17 179
2280 1356 197
1384 1254 43
1666 2285 30
1561 2192 166
1274 363 42
1023 1008 405
2112 670 111
1906 2637 234
460 1563 139
225 2828 279
1884 734 448
1002 2720 142
1429 2903 296
2228 890 448
1841 1798 134
1381 2558 162
802 1889 45
229 1019 37
2356 1907 339
733 2275 315
786 2516 206
2724 1262 265
1901 32 28
1787 90 144
330 2166 330
184 1456 359
855 429 30
303 29 492
2889 2747 471
2140 1630 58
716 247 377
1409 353 153
2295 551 149
1218 605 413
1884 2057 166
800 2708 177
250 955 354
559 2141 494
2639 84 347
1587 410 308
337 1611 329
1574 529 368
2258 258 333
1918 2012 249
2317 2702 233
1688 2394 482
1663 2600 362
631 1962 216
2029 2199 396
2635 2348 419
392 476 217
2888 659 231
1770 803 72
1434 418 11
2213 1412 189
150 218 220
226 1268 290
2661 2198 283
1380 761 308
1274 1460 128
1680 2533 125
642 2204 237
1353 395 156
1400 1775 5
2500 862 117
1075 272 417
1479 462 358
2566 2558 77
1768 2545 63
481 2804 159
1398 2852 464
2262 1379 497
1451 357 468
1089 2647 41
1837 1956 17
623 459 187
753 1202 143
1452 2667 99
2378 875 446
856 1760 92
563 2182 150
2109 918 406
1175 2625 363
69 2700 345
499 1615 248
734 851 297
920 2703 386
1175 1362 124
1011 1553 35
395 1138 87
2475 2007 76
558 65 278
1327 2001 332
75 2486 314
2688 43 300
2281 2060 447
1104 2010 16
1659 1254 238
2081 106 200
2890 2684 254
2115 1615 271
2797 550 321
2667 1551 343
586 1151 54
2122 418 176
840 1007 169
2046 2132 359
772 2205 136
1041 1300 36
1952 988 499
1426 1183 481
1088 2433 462
1411 1925 315
2665 1415 207
731 1466 285
2293 1317 203
1102 2141 306
520 1612 180
2358 2792 495
1540 682 148
653 1619 500
154 940 354
1804 430 30
2411 2350 167
357 606 458
376 1173 9
2671 2680 243
798 1391 235
1379 986 445
1298 2232 340
1036 2606 346
844 2751 219
1260 2764 253
1826 995 438
448 1149 319
1336 976 43
2732 1448 169
2828 344 280
717 1401 88
757 651 435
1932 1314 137
1932 1238 384
735 2011 41
2712 636 433
2878 1788 192
1784 2511 113
1186 655 324
1152 2688 50
1691 2159 154
2231 2651 487
1727 497 339
2352 514 128
1951 108 111
2169 1251 252
368 1000 431
2359 842 251
747 2228 280
2329 1328 11
1208 1794 398
2511 2127 204
2196 1982 370
2855 2101 344
1790 1657 320
2700 216 182
2154 481 121
2666 2122 404
1531 2846 206
2639 1741 339
2268 1537 384
2285 1683 219
1555 2157 31
2707 2451 389
2626 2382 274
1912 361 232
257 1312 382
230 2360 267
1635 331 67
106 327 72
1542 2160 420
2132 1780 326
1057 564 180
2157 216 478
2179 2864 458
1064 2602 444
2842 2395 351
369 2632 69
1805 299 139
132 861 414
1224 1796 214
2725 2544 11
1297 33 400
2866 966 200
1491 462 206
1515 206 489
1433 1733 211
235 2789 9
2198 1068 199
2491 1212 151
1270 2466 268
1743 510 328
1544 1813 83
1298 1423 217
1438 1406 81
485 2823 195
2076 1760 184
491 2900 450
968 663 477
2037 79 194
2419 2155 21
1198 2735 117
2278 492 76
1531 817 94
1440 1141 108
1128 1156 185
1194 30 342
718 2794 19
789 57 459
1075 2394 250
2469 2224 77
1729 2751 199
1317 2437 280
2973 1196 204
2058 2433 47
645 1338 127
1428 230 374
2403 1996 152
206 728 243
533 1543 24
184 2790 144
2345 2503 28
1754 1016 487
240 209 139
2483 1189 22
1626 352 397
2229 459 237
2243 146 127
1009 1047 232
486 1404 405
1514 874 100
1331 2566 327
2426 2094 250
2166 1441 244
897 2612 351
1920 1602 24
838 1753 383
2913 508 167
1460 241 114
1394 857 477
2201 1068 66
822 2046 179
1037 1887 380
2580 1217 259
1551 650 97
1561 648 349
2207 1363 418
2544 566 181
1770 2808 150
1762 2614 475
2058 195 71
746 1486 390
410 595 399
356 328 250
1092 1483 16
2120 2510 347
2861 436 41
419 455 226
1764 966 459
1353 1987 479
1534 1570 296
1025 1821 473
2664 839 139
534 1243 151
2643 680 141
1226 2257 248
818 376 118
990 1444 471
2410 1487 176
165 114 267
967 450 494
2581 709 471
2364 527 87
1165 2634 148
1377 1844 104
2223 197 183
1790 1322 119
1712 2956 362
53 1233 463
1408 1914 26
2755 57 26
1167 1601 146
2655 1621 360
1335 75 368
622 482 288
2591 2632 42
1693 1215 314
20 2527 273
551 448 102
2687 85 265
378 381 471
2543 2360 432
2220 2525 437
2986 268 30
2012 1683 88
2506 2450 436
1322 2613 391
1222 893 220
1840 2093 218
1457 393 358
1540 28 380
2718 794 89
533 1743 6
2208 2842 128
2260 1859 150
316 2271 427
550 1043 107
1957 1889 340
2776 493 69
562 682 140
1092 666 46
2831 1180 108
1663 1408 441
106 2908 349
876 2029 381
1614 1573 277
2972 2570 456
427 2863 441
1149 2941 307
2340 2174 490
2843 2329 201
374 448 233
1790 1280 355
2451 1312 491
2362 1991 490
2026 1351 399
661 2743 211
1729 2789 225
873 2405 433
1900 85 384
1099 1237 204
865 1783 412
781 222 170
2546 1357 287
974 410 363
2179 2584 38
225 2327 163
162 2103 355
79 2193 294
574 332 294
1431 1517 467
1053 2177 471
2502 2246 135
1715 2228 106
30 758 51
1345 1127 348
1810 2411 272
2893 1925 21
717 1596 379
975 2189 446
2806 2507 28
1256 2425 341
2351 1575 121
2545 2626 91
2088 744 410
2487 2572 10
2967 2594 464
303 2631 333
860 2706 448
2761 1153 298
1031 2800 147
2123 1513 43
1258 552 186
1989 2702 17
1395 1623 91
667 1868 439
91 859 415
2477 2862 263
1851 964 213
1943 2681 85
2850 2280 163
257 2710 230
314 520 239
1563 2049 302
1672 69 338
509 1291 401
2488 1396 266
2614 2026 218
1768 1959 120
645 2826 393
823 536 364
2387 2338 487
1685 883 418
2023 2624 370
1949 1913 291
2151 874 415
2426 2356 228
2145 1083 200
1917 2964 127
947 1533 48
1377 1452 343
171 577 208
483 933 396
2412 265 11
349 517 301
1999 1151 373
1752 1397 482
2065 181 322
1900 848 191
2327 2901 99
1059 658 104
2787 1197 81
2047 2719 131
2888 1193 147
1624 944 334
507 2162 83
2444 1192 171
205 2897 411
854 2839 135
1688 2477 312
967 2442 341
2734 885 304
1132 678 88
1247 526 418
1797 1621 287
2674 948 393
2764 1465 159
960 624 289
2553 1668 425
2689 774 190
2731 2118 150
1126 663 384
1891 2141 152
911 154 474
1479 2405 260
2638 301 214
773 2116 442
757 650 337
2162 1257 52
458 1410 372
1400 491 92
1106 60 113
2951 993 393
2175 2787 315
991 1966 15
1273 2698 469
971 1307 75
734 1708 116
2874 718 58
2875 709 26
2038 2002 465
767 1296 98
1919 1060 303
1256 1229 286
2354 1158 254
412 761 25
1596 927 161
2321 404 195
715 1045 84
1932 1644 145
1056 736 140
473 717 162
2337 1312 1
2438 2959 413
1602 358 200
2637 815 352
1290 1209 500
2257 1989 357
1690 1533 291
1288 2398 116
275 1690 73
1840 2226 220
272 1324 192
659 2996 341
496 784 280
1474 922 375
2530 2446 277
2917 60 473
2602 2138 112
1898 1599 438
1002 1640 63
367 2455 138
2673 1492 274
1868 172 16
2039 1515 6
698 1131 492
1147 2888 203
473 1843 286
2986 595 398
1388 65 100
1516 1630 410
1844 2414 423
1117 1889 40
2848 2039 451
302 114 249
525 612 98
855 270 21
156 2086 335
1212 2799 360
2613 2106 187
395 993 290
544 2276 38
1218 802 416
1402 1252 160
643 1929 441
453 964 91
150 2705 485
1637 252 356
1647 1318 15
948 1325 285
1405 1580 393
1625 308 209
1779 2604 427
608 2697 373
184 1076 30
2662 431 122
1735 2017 98
2014 383 425
270 2323 338
2759 1060 73
1856 1073 304
2306 603 94
366 892 466
2823 1750 410
2216 2886 42
2325 1244 14
1140 1708 26
994 1838 369
2514 1933 292
2286 2791 453
796 791 31
707 66 266
2249 687 169
709 1683 51
1686 2167 17
609 2978 178
1626 2316 462
2191 2589 104
858 2890 406
2503 1833 471
1623 2246 275
2261 2757 156
212 19 271
1739 793 89
677 2308 224
1071 1057 97
1785 219 150
174 2578 247
2552 1741 359
546 2456 441
1658 232 164
2868 2261 492
542 2391 53
2357 825 243
2489 2198 224
2190 412 171
1738 1528 127
577 590 158
930 2981 331
726 876 276
1122 1524 62
1385 2659 441
388 731 190
2586 926 464
1748 1311 150
1359 2700 188
321 746 449
1428 1611 459
2316 1845 250
2192 1255 427
1890 172 430
2800 359 404
873 399 167
2610 373 219
2191 1453 394
871 575 93
81 640 244
1004 1527 178
1182 1313 34
2546 758 304
1634 2903 21
567 2039 53
889 1695 249
602 1548 1
1595 703 463
363 2532 310
1669 78 175
544 1568 82
59 2582 263
1740 2546 311
233 974 229
1032 1760 372
672 570 285
126 946 264
1588 1625 192
722 151 467
2147 1529 47
2461 1622 173
1402 2507 44
1027 1615 311
2722 2458 211
1785 2785 76
776 2543 119
840 2167 187
342 912 286
209 333 464
686 123 473
1621 1663 238
2127 534 145
39 700 486
1405 446 29
2508 985 214
1188 152 376
2348 35 123
1714 1104 28
2033 2514 330
2016 48 25
2461 2427 28
2178 1218 28
2909 2722 331
1226 2088 210
1342 1035 21
175 967 152
32 1009 100
2140 2951 95
2260 1275 396
554 338 110
2172 1611 232
1606 278 362
216 1194 8
81 2730 38
79 2014 41
2604 1757 388
146 1227 36
2531 2922 22
288 769 432
2109 193 55
2435 2780 230
217 2885 125
1557 623 164
630 352 461
512 463 327
1440 98 200
2980 2221 10
2023 175 205
1251 797 138
1989 395 233
1968 2848 61
1556 587 103
1563 2511 399
80 2771 402
1893 91 149
2351 286 252
374 2423 457
365 320 291
279 1935 66
717 1972 227
1549 567 348
1167 1502 268
879 2820 302
814 462 422
2520 1144 391
2222 1006 461
2294 2856 83
2633 2925 233
1459 303 330
266 159 366
2999 1782 258
1783 1618 352
1360 1610 245
2409 371 225
1520 1281 243
1623 1269 435
2142 1306 81
598 2444 326
1160 296 7
1242 1629 382
866 2892 431
1978 47 465
2182 1956 243
880 2295 237
661 2688 201
1695 2049 402
761 1761 82
76 689 430
2989 1062 138
747 705 278
1131 2642 336
1043 2984 92
1135 2646 28
1867 1373 401
2139 1161 28
1827 2023 79
125 1647 65
1793 1473 216
587 2445 331
1 1571 374
1755 26 182
1279 2028 399
2109 764 135
1876 300 148
1216 633 126
2060 2988 286
85 2483 203
2353 118 146
427 2314 58
2446 357 136
1442 2916 292
86 904 468
1947 1873 460
1353 1621 388
1726 272 351
868 572 107
1290 2853 142
2136 2060 116
2360 461 484
478 1544 306
1268 521 473
442 2569 238
150 2722 407
1975 763 12
867 1862 421
2118 2135 230
1369 1961 269
2300 803 173
782 96 467
1634 345 497
835 2877 342
1582 2350 275
1612 2247 320
729 1002 283
1411 2148 269
1195 854 403
2467 639 36
2611 530 383
2796 1335 272
285 1850 352
1405 1641 344
2578 1869 305
1802 1496 32
2091 434 352
1940 2971 336
1962 2454 265
381 1555 59
2151 2171 265
300 806 469
537 2971 311
2658 328 488
864 1835 274
1984 2048 488
976 1209 199
1632 2559 435
2817 1670 178
1210 402 210
2873 2435 154
2336 1422 3
1954 753 104
637 562 79
529 1847 368
2960 1968 100
2693 2342 112
612 948 477
1728 1249 392
584 1007 253
149 2169 333
432 100 332
1143 259 461
237 1731 69
2098 2233 216
429 2039 490
841 2708 30
2566 2555 476
2928 1315 176
1221 2403 219
2758 959 461
1437 2516 161
41 962 439
2081 2645 130
292 1647 472
2512 1904 74
2208 1283 408
76 874 297
982 161 484
1144 794 4
88 1952 422
937 1352 352
2410 1083 93
1232 1151 212
2572 1722 28
1528 406 43
2670 1819 227
1849 398 285
1409 1443 397
1724 2105 121
1948 1793 86
1892 587 419
1441 1564 446
1664 9 452
142 1288 492
2193 2361 179
153 1460 42
162 2091 53
643 1762 151
184 255 148
566 1681 110
328 65 194
2099 99 404
382 661 454
2299 2635 265
106 599 345
2583 880 66
2361 2143 230
1782 2879 382
2407 1680 400
805 345 18
1222 2393 430
2061 441 288
835 1793 233
499 45 149
297 2396 460
1075 828 393
2456 1595 119
586 1108 31
1662 1032 4
2712 974 354
1156 135 454
85 425 174
488 778 446
2680 2399 311
1107 2501 458
1506 1273 83
952 400 310
1794 2074 6
1814 2214 360
880 614 491
1527 2931 116
1036 2942 113
2491 1604 196
754 1377 85
1742 2821 90
1437 1838 483
1390 1431 71
851 622 241
1301 1100 291
1459 1583 123
72 129 183
892 1921 57
1906 2277 116
383 625 388
2302 2476 319
930 521 100
196 2813 357
2447 1233 135
1885 2154 417
515 1644 111
1992 828 295
2570 2070 312
2196 1214 418
2091 1563 143
2875 1107 292
769 234 446
1937 465 493
1001 2413 138
1536 48 402
2580 2971 228
1671 1424 439
1008 1009 358
1516 327 27
2042 2169 132
1640 1581 14
1900 1376 132
2015 2780 489
2878 2498 278
2959 1266 267
1561 521 131
781 1006 102
1943 2324 279
256 1566 120
1330 129 456
973 1695 235
991 2345 278
2980 913 6
2289 1337 478
1640 2698 322
1735 1761 483
1671 1019 404
2570 1361 88
2238 1468 352
2936 1755 5
443 653 224
2942 549 2
2677 742 491
445 2438 432
1954 2005 394
2573 1758 467
243 2833 287
1520 2167 200
1030 568 54
2203 924 474
2957 291 75
1514 2011 177
1325 75 54
2351 1457 238
1432 882 158
2799 967 204
2451 1299 93
2968 2921 46
1832 735 123
1 604 361
2912 2318 70
1153 288 135
2934 381 83
1501 1792 154
1355 1522 192
1646 1012 264
302 1987 50
1355 1275 455
365 805 197
504 1580 225
3000 2422 68
674 2174 346
2042 2060 320
1406 960 439
1639 1026 356
2043 2810 409
1421 904 312
1037 1594 367
336 467 28
605 2799 322
2035 2326 10
2737 2420 344
1549 615 494
818 779 11
1331 1079 382
1796 1060 159
730 1495 107
823 1949 495
2051 856 18
1351 1557 318
910 1102 54
2770 58 103
2613 1930 246
2264 959 115
573 2097 420
2744 47 120
460 1781 283
2635 529 154
1133 2792 354
2788 2375 328
2216 184 270
2476 2861 344
2383 1188 263
1167 1822 84
2681 1413 87
507 996 89
624 177 279
1964 1654 202
531 2699 251
2385 1826 313
2816 2526 46
2508 890 134
2374 2444 78
2835 332 87
1569 2195 101
1082 2825 154
1369 2568 378
1868 1401 18
1379 1243 466
255 501 485
2487 1793 440
480 1630 424
287 491 443
1217 659 492
2634 858 479
439 1318 248
2875 2162 166
3000 540 420
1638 1466 418
1143 1265 59
1741 1097 286
114 2629 135
2633 2437 177
