1000 2500
563 623 339
284 728 376
747 306 378
690 978 331
584 850 128
542 118 250
588 432 76
348 969 442
63 321 316
861 342 398
817 235 67
325 116 131
387 641 206
903 127 89
784 105 153
886 463 28
234 640 153
80 537 60
535 193 44
895 787 40
922 681 71
18 549 302
135 821 312
937 592 333
703 536 489
987 361 419
259 56 95
288 955 99
472 157 90
527 121 156
137 172 473
140 74 460
291 701 67
567 147 486
728 654 154
417 158 283
62 815 175
34 865 16
875 470 401
5 665 430
408 92 22
873 877 203
805 241 375
561 73 348
288 866 275
704 56 357
343 920 359
491 11 450
845 921 389
332 524 158
622 126 247
194 428 456
157 846 153
119 284 497
568 269 275
771 604 167
354 448 423
59 536 287
281 801 397
603 388 21
793 721 2
221 917 191
592 857 357
237 682 132
565 326 297
128 436 18
424 2 358
53 498 251
93 394 330
430 986 361
396 301 109
454 752 333
226 583 281
10 201 91
595 627 296
600 723 156
12 542 154
249 141 42
997 976 210
357 685 225
908 1 391
633 818 236
461 621 314
302 513 245
629 550 201
265 492 143
103 738 457
633 51 224
680 213 68
410 855 377
508 619 256
597 639 100
253 533 124
326 689 88
100 817 29
568 19 285
161 747 485
264 444 233
315 556 245
175 918 158
140 700 371
587 792 194
432 54 427
695 342 231
923 380 147
142 41 26
674 435 179
475 172 209
630 103 285
184 710 236
244 519 393
534 219 185
274 72 355
936 66 195
426 664 188
124 978 137
450 351 465
775 790 93
493 781 81
659 174 128
545 976 69
418 695 101
940 782 361
14 979 185
420 625 61
801 988 266
244 341 326
165 565 214
302 635 299
117 851 401
369 149 20
174 138 277
36 348 293
753 508 310
205 633 343
696 803 327
891 955 85
455 654 402
321 935 319
641 467 12
742 484 167
622 538 420
755 414 162
734 911 322
773 446 385
41 749 206
383 5 333
378 935 409
635 387 222
131 82 85
896 958 436
418 468 199
798 232 479
305 495 180
369 258 79
719 698 132
693 837 442
376 814 461
248 565 451
796 128 144
429 246 279
607 168 61
347 844 370
635 126 156
445 386 384
640 878 89
813 790 251
930 991 58
203 594 468
907 968 425
