2000 6000
1375 1075 392
1759 1917 401
412 299 22
259 1238 285
1013 446 60
1019 30 479
1872 1073 445
1982 764 497
1444 1847 442
1024 1938 136
1772 403 382
629 721 429
787 26 205
1083 449 450
657 89 28
429 1754 31
447 1215 44
1552 988 57
1678 1914 178
957 173 47
1878 1657 116
233 843 73
1161 912 200
546 1849 43
39 1793 189
1564 632 24
1774 1306 354
17 394 280
1593 1376 119
1692 619 371
728 120 24
316 542 271
1289 1003 276
99 904 337
1070 433 498
296 610 449
760 1347 464
1773 1623 157
1727 72 77
253 976 432
1429 1389 167
1255 530 247
1905 1408 470
1903 573 462
1015 814 417
665 549 319
263 29 182
1020 1422 55
573 795 487
753 321 437
625 125 322
662 1692 81
1546 1519 317
1233 1313 109
969 981 481
595 1129 309
59 1805 436
1435 1266 397
43 1936 46
210 1025 261
572 1912 1
1691 1660 231
1141 1429 390
1008 1684 493
1962 112 215
949 278 298
1535 1671 454
1355 1058 307
1210 1535 205
896 26 71
1565 1010 105
469 1529 15
1786 1220 30
1283 644 289
163 900 81
221 44 5
54 816 458
446 497 189
1465 633 47
1066 116 344
479 1631 8
795 102 66
192 139 296
409 748 367
791 712 173
1558 1710 168
755 298 217
9 1240 491
1776 1111 96
1178 1641 286
1938 615 126
1028 662 421
1270 697 463
1038 162 430
859 1718 343
591 456 268
410 1465 129
1054 1312 472
1017 1893 23
1812 336 285
1456 299 192
974 831 254
1170 1271 220
95 605 341
412 534 262
220 1679 247
1244 1525 419
584 1782 47
713 807 183
900 686 106
208 807 21
1872 1589 111
1210 1923 425
505 1826 460
1907 414 182
1327 837 31
1781 236 26
1217 1962 80
1505 1861 93
1580 1151 420
1197 1655 377
1442 230 118
1162 648 96
1533 1618 364
1327 764 180
476 164 31
337 1589 424
1617 1618 429
944 95 230
854 1261 168
131 290 436
12 915 204
1045 1277 474
1133 1999 169
1654 1630 331
946 261 15
962 27 350
1177 1484 420
787 940 19
423 1298 4
87 843 87
577 1267 81
533 845 488
933 1303 40
1417 1071 76
402 974 219
242 876 397
510 1712 356
1437 1443 398
458 525 481
921 1759 9
453 775 474
1467 117 315
1499 721 334
1293 811 292
295 1533 317
1760 264 6
1598 1003 298
594 1032 323
1455 1034 84
1780 1768 254
1717 1830 45
1670 135 294
1802 1059 312
1966 1535 5
278 786 321
1617 97 294
1495 1194 454
533 1129 76
1123 819 228
1840 881 18
674 58 452
953 1173 112
1342 761 362
1662 1507 13
1794 131 199
1042 1212 327
1469 242 100
773 302 420
1792 147 125
359 1270 447
1609 1758 473
501 1616 312
123 1126 143
1025 1450 435
1085 17 101
1778 1032 115
1386 2000 241
1105 1237 396
1772 1614 231
1667 809 16
1360 280 421
895 1758 194
1939 706 188
1064 940 492
534 824 357
966 1721 187
160 1583 413
1451 1302 484
564 1810 384
1213 10 207
1027 1963 211
555 396 115
1777 85 163
1303 1627 265
835 520 238
1685 1715 144
1885 513 396
1165 1218 65
1315 1541 210
1252 1548 331
1277 1175 443
1130 844 475
1078 1013 398
1531 143 299
1974 1398 392
680 1037 283
1328 239 99
1777 711 101
844 1937 488
809 843 250
446 998 335
1389 766 391
1708 37 172
169 73 332
744 1258 495
850 1065 259
1528 1754 174
1699 833 218
309 1311 189
1036 1878 153
563 1319 345
993 341 71
1247 108 298
1260 308 111
909 891 372
1576 1928 34
776 1495 427
1409 547 376
1296 137 19
931 1767 470
780 1232 10
72 1246 276
1803 1621 450
1551 1341 189
1048 315 100
789 1286 249
511 189 68
71 70 432
1051 1186 200
1554 863 45
983 522 106
1073 1059 72
1308 1291 117
312 1984 283
764 391 148
777 224 477
283 837 488
508 950 191
377 1185 333
1341 1761 316
331 1257 325
1580 1545 306
555 176 155
1162 531 19
303 1967 268
1691 1523 370
1981 84 441
965 609 11
1893 1935 192
665 1085 190
931 260 35
1547 1205 246
96 122 115
1031 1804 265
1412 868 374
1101 1825 204
1017 1752 425
1610 1147 159
1821 1205 493
1671 174 247
311 643 361
781 282 416
83 1185 303
545 52 42
1197 1156 286
780 470 280
839 71 170
728 459 462
405 476 75
159 810 179
640 245 328
1213 1280 496
1612 1542 306
548 790 431
725 404 244
1375 1723 161
1949 1164 22
1456 719 123
410 456 424
341 864 428
1297 1223 258
1079 1495 245
1580 1848 421
1359 147 317
1190 1004 189
1802 1245 142
1952 251 442
1245 1249 10
1023 1939 155
50 1527 472
1880 1861 369
784 780 346
252 377 425
1002 1070 441
1158 1152 250
1552 39 480
1195 393 320
466 1162 151
1206 1982 174
398 1762 105
1118 727 283
561 638 252
1382 782 48
155 983 218
846 1886 315
122 1959 195
72 205 18
585 1797 360
1327 538 43
1571 657 434
1579 128 74
257 540 193
341 808 323
530 1946 418
1157 207 233
1236 714 435
920 653 88
234 1834 48
1701 1668 44
662 917 38
419 933 145
260 386 81
552 1908 177
777 1752 375
1250 1837 321
241 1107 485
266 670 13
1942 659 382
924 867 473
224 386 148
1183 898 68
994 1854 56
1358 285 492
1883 1275 233
402 740 381
686 1885 350
809 72 40
1352 1394 483
1020 1954 263
111 1673 309
1279 146 7
1228 1409 432
1912 1474 302
784 766 354
1689 202 390
1458 1997 68
694 1583 339
1956 993 108
1836 1222 253
813 219 490
1981 806 458
1713 483 56
637 1781 452
1114 1379 362
518 44 405
154 1227 1
1377 919 132
555 1891 475
1894 1011 118
477 368 80
1625 1274 429
1775 935 202
1980 1773 412
252 1958 218
524 599 434
934 102 47
236 16 70
1775 1050 364
55 1484 406
1236 64 394
346 1899 8
1338 704 418
803 27 370
724 822 77
265 663 486
443 92 99
85 1284 396
1023 1674 236
1573 1634 150
55 1344 136
1883 1919 243
1437 520 346
1311 841 197
1510 1493 44
116 1900 99
1275 324 138
650 68 425
716 76 183
96 270 26
14 1157 172
803 1702 486
1898 278 386
1545 373 410
24 1297 230
1924 662 237
581 802 482
1410 1564 230
1929 1050 449
924 1832 324
1141 1735 444
446 1571 340
1336 1401 477
1945 1696 360
17 1745 392
1364 670 281
529 58 464
535 120 392
665 1424 25
1585 1998 316
945 1623 214
300 351 392
1205 1327 307
701 863 470
1872 472 249
484 1972 432
844 610 318
1377 1074 150
431 731 450
1866 1492 349
631 1907 139
568 219 291
1491 720 436
1256 65 1
167 1854 413
1478 829 342
1970 120 131
464 564 424
917 1082 302
1734 1061 386
955 1358 296
11 1669 48
1417 10 110
1160 149 6
698 997 263
529 873 9
1197 693 227
1817 243 203
1756 355 218
1353 523 217
403 1554 366
1252 657 58
1968 1725 473
35 206 63
1141 311 202
393 1390 234
1296 821 241
1027 961 265
1724 82 406
1021 382 137
527 1809 53
976 1396 136
1363 1833 340
881 309 372
1571 1245 458
253 1675 474
156 911 19
1830 1834 421
100 1443 450
167 353 166
1795 999 153
449 1881 229
1046 809 240
1008 496 36
755 605 58
1915 329 305
1700 603 465
1770 1902 417
1526 1874 408
716 1665 488
158 1498 63
551 1114 121
1057 856 267
231 869 70
324 788 433
1984 1238 12
1967 1327 423
921 53 456
1060 389 390
1204 823 455
1373 1582 440
1886 1736 329
65 1390 152
675 1340 23
742 469 50
51 69 296
708 868 263
1994 668 378
1025 689 402
482 1411 345
696 76 18
1953 308 160
584 1488 267
1595 801 4
1569 36 336
163 1375 281
218 296 392
512 360 140
1437 1973 47
621 359 361
19 1891 477
307 1537 377
1661 279 89
1002 1387 156
1706 1596 13
979 1841 305
806 244 268
781 433 363
1084 447 99
1011 620 408
1620 81 168
15 831 225
1000 1597 192
1196 185 265
270 538 434
11 1988 326
667 1631 93
22 1938 443
768 1341 474
1720 1901 114
845 477 164
1698 720 16
1525 1145 312
1863 581 457
1019 990 400
748 1349 277
372 1911 400
1997 1324 470
86 818 356
990 1786 151
1564 1945 152
689 1996 393
989 77 235
999 442 425
67 1873 187
313 1864 106
183 390 26
1261 382 146
1228 1525 59
641 182 319
1492 1248 115
1248 1307 480
1608 1809 73
733 1279 460
724 1736 379
1649 1305 185
462 476 500
385 645 137
632 1407 245
1665 645 118
254 959 12
174 1556 276
904 1450 319
1982 1450 373
915 1315 60
1056 1036 148
1365 680 100
571 1196 499
870 1386 154
1765 1918 453
624 723 103
543 1750 215
1995 128 141
239 1205 181
347 1274 239
1360 180 344
583 466 111
1292 87 110
1999 1740 176
624 131 17
1663 1454 413
1669 1517 94
1790 1737 181
680 1544 186
1063 797 208
1829 1024 240
186 1029 87
1555 271 334
1914 126 469
1084 21 360
1733 1390 110
318 1526 171
1077 1796 200
533 538 388
1707 672 53
1454 425 57
1449 1106 205
580 641 136
253 1238 171
1729 767 11
1425 260 343
691 988 4
544 147 387
1833 996 443
897 753 89
813 1019 400
838 1056 336
1190 1001 199
1825 16 182
556 626 309
1883 504 166
1459 25 347
1208 1016 344
319 574 246
643 1730 463
51 1214 157
667 348 271
816 410 304
402 558 314
1772 1396 227
456 566 142
517 1005 478
364 1139 48
1939 972 113
1023 770 123
1012 1079 404
206 328 124
1705 1764 211
1505 1501 104
1067 236 334
684 544 209
1510 1701 4
1804 575 86
271 1696 96
1005 187 178
1605 1565 487
1766 982 21
1381 1412 40
37 202 165
1680 831 441
280 868 319
1920 1072 467
546 658 375
1629 1672 227
1981 1195 352
1706 1201 112
1082 1012 184
1496 947 146
204 312 295
404 806 322
1443 1291 426
930 751 116
946 1037 267
674 358 252
1282 1719 175
185 288 69
819 578 500
563 132 202
104 185 35
1481 1956 483
1714 1646 132
1806 1605 38
186 287 298
1666 551 254
880 449 329
1202 385 129
1920 450 46
683 1865 431
818 437 212
31 1929 399
1121 61 124
1720 1118 106
614 1606 7
1936 41 312
381 1296 361
919 1671 361
1896 63 154
219 351 376
668 102 359
80 1055 255
1936 1079 143
812 1370 156
293 82 201
509 1545 454
494 779 343
973 1478 22
81 161 399
1176 761 289
1065 460 385
106 1975 324
18 1131 357
1764 1552 25
1733 379 78
132 1941 16
654 1818 82
877 1388 193
1699 83 120
1987 727 395
113 1504 473
435 1903 132
829 135 83
1201 1827 90
98 419 96
356 991 118
130 894 329
660 1173 500
1764 1868 15
1817 1759 82
351 460 378
1980 1918 230
864 1488 226
99 300 479
1696 354 11
989 287 367
1153 141 357
999 1818 464
1238 119 51
878 1175 404
1185 1769 420
1191 1360 104
1001 1735 123
834 841 272
547 711 108
850 705 190
240 1469 481
341 770 420
817 1066 462
1983 1965 374
718 685 72
1563 186 185
391 1198 345
1237 216 181
63 324 74
1685 1000 1
1807 1795 61
333 26 22
4 1939 470
421 364 114
750 477 441
427 503 261
76 1849 439
388 135 445
431 1466 80
473 1423 391
1028 1152 429
929 1998 139
1903 1796 220
967 1673 374
641 154 286
43 431 326
1850 1351 427
672 268 235
1275 1037 468
1906 1827 211
1508 819 443
1117 1631 369
940 1612 62
10 101 141
234 1621 128
751 1249 200
265 1543 361
1137 946 148
778 339 460
1080 11 175
577 1876 72
931 1218 367
1921 1750 450
1323 550 213
356 1263 445
1978 70 400
916 44 115
628 1304 310
1750 623 397
1499 179 338
961 1997 9
1818 1155 493
1348 1035 291
1054 1966 120
711 493 485
292 47 381
1350 1837 161
174 568 296
1395 916 130
985 1190 57
1943 4 432
754 1980 232
1164 170 390
716 913 155
1329 1663 292
906 1511 152
530 885 261
182 1426 196
845 1256 298
653 983 165
1747 1783 485
965 1489 176
1449 1359 377
1969 1656 434
1711 275 25
1925 1803 476
1178 1928 67
1132 1467 296
1981 912 385
846 1161 38
149 407 334
490 632 270
413 1616 321
1214 1597 332
713 105 21
1295 214 153
1887 34 327
1399 1011 184
1343 118 236
399 1385 97
1044 743 303
731 1205 226
933 1893 430
779 139 393
996 433 421
1878 1199 142
392 944 288
845 1518 237
1232 690 334
1132 1125 236
1600 969 27
23 833 273
1754 1506 496
1508 754 22
1552 1036 79
1721 1666 292
514 1938 33
1669 1011 446
1870 1847 284
417 1827 171
1186 1473 43
1119 1603 60
1 678 472
888 416 446
43 524 152
364 680 380
585 1315 448
1849 720 244
1730 106 492
1256 1166 487
1619 1038 53
660 249 94
1782 1080 204
1134 146 90
1117 1736 175
115 170 104
1700 562 113
612 1970 201
1671 933 418
1836 52 224
1629 674 110
1689 196 354
1547 1138 222
968 521 443
934 909 476
1565 1973 249
1247 1333 175
1458 1703 42
1265 203 282
1009 1379 379
1705 404 107
340 1143 52
1914 311 253
960 829 228
130 151 55
573 929 85
1477 1960 126
669 938 194
1070 1857 427
886 1555 323
1750 750 167
911 1479 462
1434 172 339
327 242 159
1729 448 387
1881 1061 350
472 341 211
1173 496 278
419 932 216
1774 1074 165
199 39 33
1166 143 253
145 911 108
100 1703 398
1879 763 456
871 325 70
640 1439 283
72 1379 431
1916 1136 152
805 1169 400
1733 343 33
98 1030 383
897 134 381
906 429 469
1070 59 87
1497 1568 94
1311 1697 8
850 1909 214
1169 1132 391
761 1195 217
446 539 184
1309 278 251
1907 1125 180
1955 1751 286
1068 954 68
815 779 12
300 1334 427
54 213 289
380 1363 449
1558 1493 487
282 1503 123
460 886 108
1569 1598 166
1083 537 7
499 513 106
1543 693 138
427 1388 104
156 1854 477
207 1969 216
1276 339 114
273 725 404
809 567 322
1285 1597 408
480 1602 223
767 1047 49
397 494 268
6 772 258
1634 148 19
419 1883 470
1838 1267 440
871 1520 119
1128 1956 245
99 1945 272
295 243 84
146 1511 499
1757 613 370
593 1742 397
965 1756 184
48 498 155
1195 315 347
1634 236 97
1920 1633 231
96 124 134
149 1687 336
859 642 28
1116 1545 484
12 1022 439
120 1127 164
1198 1405 136
1984 1437 453
1420 186 448
738 749 78
980 1310 115
1334 577 111
1354 1942 252
930 879 246
1580 765 388
1524 1171 334
1753 90 384
1586 1728 62
1043 1438 299
777 322 416
240 1805 311
722 1405 195
356 1970 313
987 289 37
1323 1308 500
1302 762 399
1105 897 197
1967 637 217
820 1900 197
1777 526 49
1203 1238 500
874 108 402
654 1762 190
1795 285 432
1711 362 388
984 1959 490
1139 560 198
1632 949 219
538 213 124
250 1192 410
511 434 21
1026 1643 105
31 1794 382
132 1287 348
1740 1624 433
850 1398 420
702 1153 5
39 546 139
95 1542 226
882 1069 288
568 786 296
796 1500 338
227 1706 149
190 1245 102
1416 287 295
1265 1048 256
1045 1037 432
1812 1262 488
421 1867 289
1368 1830 265
1297 1773 164
1200 1223 74
1621 890 298
1005 1902 391
427 969 101
732 623 441
484 1648 354
1223 1674 110
96 910 233
39 1318 132
502 1293 437
1586 1801 224
463 1409 424
324 1347 217
905 776 17
540 657 462
770 94 380
870 911 102
1679 459 73
431 501 155
497 239 453
1594 994 228
634 511 19
141 168 214
1849 143 146
805 93 122
889 185 38
1281 944 347
905 1569 253
591 776 61
451 100 244
597 383 225
1294 316 264
256 765 454
674 559 462
704 1791 215
176 954 393
537 1173 185
1634 314 357
1490 460 275
1469 897 183
229 610 118
1018 669 43
1361 662 199
404 160 17
1824 557 437
874 1017 279
85 56 118
1909 1837 471
1015 1617 499
1925 402 400
1923 1938 14
407 1949 371
338 696 186
209 892 168
1415 1566 328
1258 1541 339
607 1316 263
254 421 156
1156 1426 311
639 1665 492
1793 497 242
596 435 315
1440 1985 73
1156 770 157
968 1961 306
944 927 333
1259 39 86
1269 1276 424
1634 312 183
336 337 205
863 564 195
1440 1312 480
321 882 13
654 1677 45
1214 969 66
215 1158 68
29 802 26
1465 205 180
1576 1490 103
220 543 452
1005 933 171
1802 1088 89
1707 1251 7
952 25 198
1810 662 202
1446 1907 231
335 1110 347
1901 1827 18
1956 731 190
1935 142 172
513 1428 344
1502 1667 389
1040 752 392
1280 178 470
1568 1730 132
1595 1574 63
754 835 401
265 1680 46
1302 1470 412
1361 1847 232
222 944 460
792 1389 227
1705 1802 388
257 1683 44
1524 1710 6
618 196 308
753 1705 219
528 923 254
293 906 211
768 956 414
1243 1144 476
528 1403 17
1488 1954 67
773 859 76
15 159 355
781 1706 21
1249 517 321
1359 154 70
975 88 413
827 1665 1
748 1065 382
1460 267 364
945 1679 70
1662 1345 289
342 702 178
1952 1255 124
237 1355 468
1386 672 458
1492 1090 363
1268 124 142
1898 396 29
1788 468 259
583 340 79
1761 837 163
565 166 419
1769 578 320
1814 45 171
1062 188 331
1859 1342 244
582 632 121
974 1596 260
1590 813 154
1672 1074 108
328 1881 424
40 1297 21
1710 140 435
280 1870 10
1918 1352 371
1209 1644 286
1686 1466 72
62 1196 244
1451 1224 127
734 1336 476
1301 1491 149
1083 1931 40
808 515 478
1177 802 164
1082 59 445
592 5 223
1674 1976 110
1223 1951 437
1833 1801 153
1614 922 396
336 58 323
771 1837 500
1491 1443 236
813 1825 432
656 998 78
1791 1896 171
10 1387 179
843 144 194
674 1044 395
513 1360 409
67 1786 491
567 1513 416
1645 1873 184
1164 489 188
1660 1435 263
1437 1384 280
674 1676 386
16 100 113
1185 1835 67
1908 1770 140
1718 639 27
132 1469 459
1802 591 274
1991 1729 235
772 1647 350
178 1877 223
168 1445 246
128 230 354
1666 439 44
146 785 254
640 1871 14
522 942 242
770 1121 147
155 1138 296
22 1661 155
472 817 79
1661 982 275
1751 646 319
590 842 15
1057 166 476
780 343 170
358 592 95
1823 505 263
1982 1027 360
871 316 333
1061 1043 373
777 256 31
695 1189 205
1041 1277 377
847 1237 323
1178 180 371
1946 1323 411
1171 1550 359
1316 610 171
1179 423 51
1773 103 63
137 1103 204
1448 351 230
497 127 127
1765 920 129
1403 980 306
1695 1712 262
81 1272 493
663 1842 151
845 1586 131
951 1244 165
1651 1644 307
1150 1823 396
665 538 231
918 1968 285
1178 1681 68
589 1722 232
555 298 452
340 977 329
275 67 294
1863 666 16
461 1650 198
555 919 470
156 195 37
461 333 484
1460 339 28
1886 470 403
1704 1119 446
1495 469 480
491 334 498
359 655 108
1361 851 394
502 647 128
1472 59 15
1941 1943 225
844 815 331
936 209 92
524 487 469
1156 1302 333
1188 714 424
1580 796 439
455 196 47
1614 1523 117
464 472 29
344 932 122
843 1643 487
1443 910 320
950 39 434
1032 1380 28
1639 1028 420
1765 1038 56
325 496 53
1738 581 432
1704 745 133
1238 1292 294
765 155 145
647 120 247
1587 1702 467
164 816 113
130 1426 269
228 769 10
886 1638 416
261 1643 83
610 1050 313
521 1671 194
720 345 133
1151 741 325
1779 847 123
800 571 98
1502 889 166
587 105 424
865 527 200
321 6 314
248 1583 307
1450 174 164
342 1849 177
669 1638 382
204 1312 105
1943 807 100
27 134 40
1177 1498 93
425 1773 358
1551 1661 223
974 743 260
557 331 3
1023 283 477
557 555 478
981 817 356
1437 1646 316
1829 1791 426
491 426 145
82 806 271
1703 1656 282
1931 542 305
949 367 331
135 278 384
1374 353 221
882 147 313
1119 1667 345
893 1253 411
565 349 85
1641 81 247
1898 353 110
960 45 124
671 1926 179
857 731 231
1537 693 249
1117 246 250
1861 78 76
1891 1297 443
1658 1907 118
1935 260 111
857 229 83
681 430 493
395 1798 14
406 1922 350
90 1350 438
1371 143 362
426 315 272
1050 1709 430
216 1031 176
739 149 45
1753 1213 268
671 659 93
298 1968 316
1267 702 417
1281 834 172
1017 1101 16
109 284 60
1869 768 451
1197 1702 337
1570 1530 390
1328 366 31
1076 1927 90
1465 263 88
425 685 253
381 1574 368
1826 1281 47
1804 481 356
1486 760 500
473 1797 416
41 551 111
1524 1211 289
76 954 238
1103 1213 118
462 478 391
1073 1234 153
134 375 476
1225 13 489
1299 942 212
1683 629 51
165 135 30
1871 1115 238
1620 977 140
615 225 413
1569 1313 294
1045 1187 248
133 671 492
1039 733 279
510 1096 484
47 1152 64
810 1865 351
817 1433 125
1914 565 400
536 1784 193
775 1332 165
1826 963 440
1620 1638 54
243 1453 139
682 456 391
419 234 205
1327 1415 361
16 210 390
998 1065 283
940 631 345
24 1136 346
1219 1882 442
737 1749 327
600 121 297
692 303 201
272 568 220
1728 334 208
1329 768 108
622 1174 385
795 835 380
993 58 399
285 573 53
1472 23 484
94 1432 221
602 1576 330
168 504 479
208 1919 94
476 900 441
1281 981 224
418 1042 270
125 176 34
1525 1938 175
75 1167 130
1979 636 68
1082 178 285
249 1091 449
169 1832 4
1166 711 253
1386 699 282
514 1676 333
1329 799 350
700 62 407
1997 734 190
1245 1925 30
1225 1499 449
1146 1138 105
874 1906 342
825 1903 471
105 1177 320
828 453 253
1662 1524 54
882 1845 368
1826 1528 151
1586 201 395
1332 207 383
719 998 461
345 1746 488
1844 266 184
181 1305 319
650 498 131
1609 1548 157
1290 777 31
355 641 64
1519 36 88
1608 272 468
318 75 296
449 119 38
664 576 413
1481 1642 300
837 1809 423
357 492 94
952 893 127
1506 1218 263
1290 153 446
1313 1451 127
1958 356 19
559 1801 45
349 102 9
1263 8 431
667 1850 161
1783 1831 241
1036 1388 21
1627 1655 430
1230 362 167
1534 179 130
352 1422 115
1893 975 500
1775 823 234
331 243 276
634 588 463
839 2000 129
1635 401 234
1035 1046 139
495 487 477
84 1633 245
1791 1462 394
373 1296 419
1697 1591 30
307 1358 6
1720 1484 309
1792 469 372
1071 720 411
730 370 411
361 1500 158
66 1753 500
127 928 90
1006 1377 77
1637 1377 205
122 1846 79
698 892 410
1930 1896 447
399 1809 256
1874 159 259
504 1724 460
1039 584 4
1207 859 401
1517 1156 249
1725 1844 161
155 1136 255
7 482 389
664 405 299
1268 1557 199
1533 1594 396
926 1161 9
1550 1148 339
410 852 106
280 520 318
1036 240 95
667 550 478
365 1945 300
1110 799 481
383 1183 143
1958 18 417
53 1003 417
1552 836 261
1197 545 431
1145 1340 292
1555 698 52
1979 70 59
1762 50 116
1747 1483 120
457 989 210
277 1019 86
43 1660 298
161 1225 383
713 829 79
1056 639 333
915 830 426
1624 1954 293
1394 674 218
143 890 319
46 1423 282
1511 768 222
1704 173 432
719 688 288
1524 50 181
827 1109 29
722 1383 461
1703 1598 398
1071 1034 240
690 1386 471
265 1112 22
1956 194 318
663 529 317
820 343 37
975 1514 110
591 91 157
732 180 225
175 1188 395
78 687 394
1776 1475 425
390 1393 136
1714 1374 178
1970 704 284
1655 1290 225
1673 1155 108
189 1901 411
840 1288 201
1480 228 72
732 29 454
919 1957 184
1127 1489 437
1671 900 277
108 1574 116
1104 1674 391
63 1886 54
1797 730 339
699 1365 134
1289 1770 157
897 1656 279
138 90 426
526 1149 421
1633 1892 441
1807 1517 194
883 303 206
999 474 425
1665 622 14
1877 246 394
174 495 59
895 1501 402
1722 1703 357
1431 104 339
117 1008 129
472 1749 148
286 1609 138
892 414 273
1512 1243 492
17 1150 318
637 260 437
218 1365 270
1517 766 479
698 1535 196
913 902 24
468 392 242
812 1991 464
297 1663 141
44 1901 20
1857 1662 78
1271 943 420
925 1960 180
1505 1393 312
13 1153 342
1623 918 450
1460 831 309
1360 1661 456
21 1568 474
933 871 154
1991 998 187
998 111 255
1675 119 336
1910 1197 208
1560 1653 68
1982 1975 105
456 1826 468
416 768 449
1161 1408 92
1793 1888 95
827 16 378
230 922 214
1103 1482 109
1539 1114 307
118 553 18
1871 195 148
1221 1871 412
1016 1808 124
1026 663 184
165 1070 130
1611 1763 229
1271 1829 113
135 589 133
193 1714 144
95 1562 96
1488 1392 112
1629 1992 160
805 1510 433
122 1032 484
145 404 352
1602 665 173
1385 1728 70
701 539 416
1283 1572 392
1867 337 330
1834 1807 177
684 198 428
1866 1766 97
1439 671 397
1905 774 351
1915 1775 114
573 1239 90
1025 1126 393
1696 588 285
488 1835 28
1091 1487 115
1662 307 256
402 1505 191
1865 201 195
1807 1781 221
952 110 157
1380 2 287
167 524 208
638 885 372
978 303 378
191 1777 89
10 1997 347
1823 1200 409
124 99 325
1239 1438 484
118 641 426
1890 1844 173
704 799 15
249 1753 404
933 455 383
836 1933 414
349 1156 156
673 476 192
1766 422 437
1593 1324 365
99 292 181
810 1187 102
774 1764 87
1820 230 40
1488 1365 374
1897 1871 176
1006 1337 297
1988 224 397
474 1443 368
1324 715 50
1820 598 347
455 1401 86
653 1531 287
1056 558 122
1957 656 92
868 87 483
710 1141 107
545 1330 188
827 1794 464
91 1382 485
816 1058 116
485 1123 114
906 1778 286
1600 1229 89
494 502 35
1307 1402 437
1497 131 475
1265 1714 104
506 1768 387
16 844 177
110 684 250
308 1793 248
333 1737 253
643 1742 374
1602 198 275
1012 1464 416
1071 1202 374
522 908 412
999 1996 5
1150 374 84
208 1265 250
1988 1882 364
742 1134 353
583 1157 188
727 1860 109
1857 1785 496
941 855 404
464 964 241
1323 471 488
1951 861 355
568 384 193
478 1961 111
928 1771 167
1991 1101 401
1566 100 368
1939 71 297
1107 1784 53
712 332 170
895 166 201
49 1979 115
1224 1622 291
1602 903 160
332 480 491
641 1549 499
691 694 321
1285 144 363
1350 1422 98
1039 1620 59
1366 438 337
779 1562 352
123 1419 404
520 681 252
1178 485 110
1043 1797 297
1214 170 13
1063 1921 362
352 1059 357
897 619 407
854 1880 405
1724 1204 391
393 1069 305
1171 1291 300
186 720 94
574 739 392
420 1400 500
884 1957 291
330 399 480
1364 809 288
1496 60 432
1911 1238 429
1792 377 456
382 800 199
129 884 296
685 1766 150
1591 1372 57
1321 359 318
847 1027 440
680 832 485
1740 1924 61
196 1153 104
701 361 171
19 977 299
1348 1279 52
300 817 194
511 919 467
273 756 269
1982 1746 49
1103 36 473
1599 1807 457
805 1116 32
1818 91 90
1199 1423 88
921 1584 350
867 579 485
1096 1129 113
613 1594 68
1988 896 141
277 930 178
901 1994 95
1353 348 424
499 1083 81
721 1248 32
1779 1028 256
1023 632 403
813 1051 294
201 432 489
360 1749 43
1493 1688 388
1289 937 176
1139 1750 20
346 1711 20
1882 600 324
1677 1587 444
1579 954 163
952 79 479
481 1382 186
1224 95 386
1989 559 492
1484 1581 3
1319 231 288
349 880 462
1591 453 188
655 681 459
1 1933 45
1954 1606 262
1463 1421 168
108 228 320
1466 183 406
601 1467 468
498 1612 289
601 1805 296
412 984 357
847 1851 488
253 67 50
1378 366 201
1676 173 143
1139 1875 68
303 1485 199
1191 1606 317
1163 1160 109
696 334 475
1502 1114 200
745 936 485
443 273 286
93 685 151
10 411 295
993 1156 180
79 1135 451
987 1877 279
1639 975 203
1089 916 70
1735 243 372
1681 1773 424
15 1389 329
574 906 481
1962 1205 349
1964 1064 458
520 1249 92
492 313 366
1413 1010 275
1195 113 362
1090 251 28
1756 1889 295
1299 1477 420
81 165 453
756 1062 382
803 1551 316
1454 965 400
939 901 368
359 630 170
876 997 252
1061 1631 63
564 1772 490
1747 805 317
1905 1270 54
862 564 159
1253 1549 253
1849 1855 150
1605 981 156
1134 69 162
290 1841 298
1969 507 160
1860 670 30
1783 1118 352
1715 544 287
821 1340 321
558 1157 394
242 1408 109
1008 367 166
893 232 329
1681 1359 328
1374 355 142
1440 89 58
509 1912 206
775 62 381
568 1979 125
403 305 16
1773 1873 382
1199 496 404
1339 329 486
317 1159 100
184 994 472
591 1578 187
1242 1812 347
1509 905 489
1447 1278 420
953 834 478
1995 409 443
1502 1565 335
543 1211 362
1469 555 445
1943 800 475
1509 1900 442
856 1931 380
255 212 52
1535 1217 261
1003 736 154
432 1307 434
137 1123 408
722 870 344
1029 721 158
1344 42 170
35 862 97
1677 1041 40
1282 1677 294
1500 314 277
1377 1275 41
561 1873 235
364 119 100
1681 1645 497
1870 329 498
492 128 80
1346 1475 101
347 985 80
983 1838 198
945 417 208
35 335 284
1941 190 347
1483 1427 94
1642 1287 237
79 1907 478
1525 457 238
1808 477 21
592 408 492
1371 1676 489
1479 1992 172
424 894 191
936 211 159
1906 1685 94
488 945 46
917 1323 235
608 1615 60
1555 584 17
390 317 237
842 1231 221
58 742 369
1864 949 160
951 762 332
1828 1313 499
1576 1936 231
1636 1936 139
1992 1489 163
1816 1857 140
1177 1076 427
1601 1695 402
1559 436 73
1086 633 134
276 780 139
231 1300 498
1235 1163 428
1245 1602 357
1939 760 206
1568 1545 357
210 1760 154
1160 180 360
194 133 36
1260 1130 61
1843 1705 366
984 515 320
872 1550 473
447 1752 104
1078 262 476
1516 646 90
597 595 474
