1500 4500
1324 820 28
830 90 82
986 1165 93
1326 1045 352
1257 962 426
1247 1177 259
203 48 425
478 940 253
874 211 464
1389 913 65
401 115 243
643 640 139
20 387 476
438 607 339
114 1004 49
1120 957 160
632 179 363
608 802 37
735 297 438
287 673 405
566 1358 199
1227 1061 263
589 44 495
990 595 396
386 720 285
6 1324 2
1011 1395 175
45 1207 323
140 1198 112
1418 687 255
1472 251 53
1139 932 407
1027 556 293
1136 198 175
843 926 299
324 146 482
561 1005 237
701 449 79
450 615 138
1286 1217 256
1197 469 57
1031 1254 388
1048 1037 412
131 926 128
113 75 88
349 1238 203
1269 15 309
995 1114 98
123 472 222
986 905 168
872 1383 410
411 1108 468
959 434 291
775 1049 23
1107 1389 169
329 798 26
1082 838 406
1203 864 190
453 1073 121
1105 1330 365
920 792 424
643 1215 24
985 139 129
1380 773 207
489 428 136
333 970 158
5 551 271
99 1293 100
321 617 400
888 926 256
638 1228 108
1419 820 383
1299 1180 496
740 603 143
438 1461 345
1471 1333 68
455 93 306
720 1271 128
846 311 256
1349 1198 1
11 664 118
1243 265 84
342 920 136
948 701 87
623 1181 331
135 1485 470
1198 252 9
478 663 139
531 385 233
863 583 233
654 145 139
962 530 393
58 903 137
306 458 19
108 116 305
1268 558 328
1068 408 411
463 888 165
141 110 297
597 35 102
155 697 446
556 599 477
314 1283 99
537 649 133
22 1086 406
382 1442 256
292 375 11
726 172 366
290 855 101
943 1373 116
582 258 435
1250 545 170
1471 1 358
905 874 420
922 1425 108
1463 301 63
502 771 342
617 521 262
1093 1245 486
1291 733 412
515 258 155
953 593 138
791 1194 54
950 1266 103
1004 1107 332
977 287 432
1146 417 20
1219 78 362
295 1315 38
272 722 261
367 1334 74
1000 1251 157
369 1496 88
573 208 473
394 109 328
655 1123 90
1388 701 46
93 245 388
474 958 320
809 1051 471
351 866 393
224 122 245
813 926 216
1193 440 255
587 73 243
239 1480 438
567 32 494
868 52 395
1064 804 29
916 1145 169
893 717 132
17 269 104
24 361 500
474 1226 183
952 156 328
22 331 196
1076 907 72
1075 250 499
1199 174 6
77 1414 57
537 210 38
44 1234 170
1282 1264 436
1109 922 400
94 1229 22
696 598 485
860 305 69
22 110 495
55 354 205
975 738 359
1063 670 325
176 180 66
196 861 356
697 1 175
938 1351 228
1371 419 31
350 1017 476
242 123 360
1486 267 66
315 769 123
105 612 311
813 557 240
225 19 235
867 710 399
924 1446 87
900 142 498
744 1088 67
406 849 71
5 1236 102
909 1267 500
1271 632 55
1114 522 210
1144 769 263
1029 974 348
1166 1370 128
999 1359 471
986 1273 159
264 983 101
289 707 160
1314 428 403
825 184 74
602 1211 416
1428 931 415
559 1365 303
874 470 107
845 134 308
225 839 356
404 698 423
626 245 94
688 135 303
798 738 40
304 260 255
374 151 325
474 329 67
86 1472 107
483 17 30
681 1308 141
1438 1221 448
455 469 281
1374 43 168
1423 1222 114
370 1130 259
856 429 179
261 609 308
531 712 396
717 1484 142
248 1435 302
328 939 14
188 1200 360
506 1024 489
828 656 387
99 374 294
172 377 375
1318 1207 237
1044 1478 225
38 1246 374
1458 51 449
237 553 159
1275 704 43
72 207 409
686 749 428
1048 568 347
1144 440 469
1378 239 36
677 340 154
921 406 89
304 399 84
627 1098 420
1245 1253 182
300 1171 21
590 1059 392
510 201 360
1110 385 87
1006 611 447
125 1480 182
184 600 156
558 1266 454
99 1399 61
1276 1399 483
526 674 142
1406 510 200
268 21 288
1254 459 368
177 199 465
446 927 425
1237 25 424
408 1397 458
1468 28 172
774 358 164
1132 1162 19
1484 226 452
119 1329 388
478 1064 179
1066 1034 500
308 721 115
1126 212 213
1079 992 99
330 1406 488
806 1396 26
332 272 41
399 1235 328
935 1188 436
601 1275 459
1209 713 325
478 477 110
717 1050 477
272 1466 428
1169 1134 445
1225 1045 320
672 1306 345
409 555 369
1338 1335 470
599 130 204
752 147 24
1146 928 205
1472 597 367
402 1411 146
141 527 10
463 167 496
1287 1014 324
748 569 20
70 1041 225
883 687 345
912 426 113
54 1039 111
991 902 429
1361 317 384
1448 1287 38
705 1151 444
959 358 58
585 223 49
986 1112 21
1103 1147 302
1062 493 75
1423 1188 413
912 832 446
123 641 58
1488 1463 145
861 773 1
1237 764 219
672 1131 175
167 623 126
24 546 302
588 99 387
983 918 111
778 1248 495
642 148 64
371 748 36
168 645 290
617 1060 491
638 417 126
937 1377 498
986 1060 198
1015 410 193
69 877 433
321 78 419
374 566 123
1002 98 499
1251 317 14
824 405 464
166 485 420
1422 395 104
232 985 329
441 137 341
1457 1033 118
1334 596 476
1441 918 364
1371 1077 104
969 1450 256
494 42 219
290 56 46
531 793 178
715 457 298
516 717 464
981 404 492
876 705 444
102 888 414
1052 1314 278
1018 634 96
691 281 396
84 1061 440
1490 532 254
5 561 276
1211 1049 295
1426 637 130
1284 630 150
202 1016 255
1336 547 66
1343 617 144
855 272 235
947 928 227
1242 373 250
865 893 440
487 127 278
672 449 31
977 1120 136
701 1212 197
709 1267 412
754 510 95
1150 1134 189
464 1440 439
1191 1084 82
516 939 193
161 1242 339
275 767 70
691 1320 382
319 1282 97
113 1226 37
453 521 249
368 971 65
1115 674 13
176 540 260
826 866 13
15 839 385
1191 1470 282
1445 865 354
490 1263 427
312 967 334
577 666 341
646 574 130
199 940 201
471 398 122
597 1246 346
1 528 320
1196 169 167
772 468 8
392 156 109
301 208 91
251 1014 450
849 296 279
1179 1322 458
357 683 56
544 1039 96
960 327 396
602 1051 403
1161 1078 105
446 848 435
401 884 66
1062 915 144
757 65 458
126 225 235
906 25 287
105 97 247
1230 316 255
746 1082 25
524 169 358
469 1065 84
786 494 51
1432 97 185
1387 98 59
1286 21 242
634 622 344
859 863 423
1309 1174 275
101 183 334
1019 74 174
1378 531 446
1251 1041 33
517 880 44
550 106 313
1395 381 229
1149 769 169
711 141 53
411 1345 65
705 371 198
800 1348 131
1205 1291 89
1496 1218 269
233 1034 436
89 617 90
451 1231 300
342 459 76
666 799 244
964 114 226
259 625 58
1453 1385 166
836 1271 323
1049 966 150
558 421 102
392 631 462
1491 1496 450
686 840 490
1254 1384 70
846 328 291
416 221 269
1065 622 305
37 1076 101
182 1082 477
118 432 104
1052 1109 139
199 903 341
1020 393 494
97 802 380
1046 1025 369
99 1064 280
1278 232 81
432 755 130
1296 204 72
552 1223 257
558 1062 205
13 1235 450
936 556 31
906 170 143
949 1243 422
946 1009 330
1196 1360 204
1414 561 194
908 205 128
1264 578 319
591 3 361
467 1466 324
301 1377 204
895 1208 480
1236 1379 263
541 188 425
752 819 407
796 967 300
1404 220 215
1436 845 390
1495 885 433
150 680 186
849 1078 188
1225 973 259
471 170 214
1425 1273 381
1175 427 329
539 1081 19
1232 1359 203
1267 905 492
418 1017 47
1465 1256 369
667 225 179
836 372 184
125 723 357
98 1365 424
434 1354 68
1092 1045 454
1141 986 90
505 1134 195
516 249 397
1034 1423 27
1189 502 287
579 980 182
1294 628 128
1468 676 19
685 349 130
234 671 431
1022 201 17
1140 1061 372
1261 1307 402
1040 260 157
469 950 212
497 1315 184
1012 991 321
1447 608 349
823 717 174
623 1406 312
1408 633 191
674 567 254
94 539 499
12 727 403
1260 857 428
1100 693 479
1071 736 75
628 981 447
308 899 195
880 300 499
268 524 323
757 1260 139
1192 588 64
569 618 393
429 372 349
631 1305 56
1352 248 151
799 400 248
731 647 55
754 810 456
70 985 387
1290 79 272
518 726 296
693 1043 208
308 1175 30
1113 1287 230
1198 1346 260
1439 1036 37
1492 300 258
782 66 189
923 297 425
1344 1088 282
158 54 28
865 982 378
496 1183 310
721 1326 360
497 699 434
1446 146 133
1177 1142 127
1219 338 342
1409 1193 407
551 577 400
933 84 498
850 202 46
860 242 117
938 1020 72
727 444 481
1105 1002 353
322 1281 375
210 745 234
283 226 308
89 140 466
242 966 105
496 88 353
460 935 308
874 1497 97
686 908 119
1028 169 41
84 1437 488
1280 1472 402
1362 865 494
282 802 378
816 623 371
878 252 303
36 1358 71
187 1407 189
149 1036 443
512 733 110
730 122 26
91 1196 362
1126 672 425
851 602 378
1089 199 475
432 886 31
1451 1235 373
70 1079 94
509 824 287
811 1280 380
382 785 140
721 868 155
617 202 37
882 423 261
632 794 215
333 1395 407
245 1078 205
973 913 136
838 512 470
1474 1318 462
305 1114 385
713 1038 2
1076 686 45
617 715 418
545 1418 107
294 1081 3
474 622 73
658 1411 182
1158 273 18
1165 1077 360
274 941 246
987 142 154
1374 652 280
1186 390 294
1450 270 480
403 639 91
743 770 348
1255 1338 240
1463 1472 197
908 562 341
659 422 188
988 1415 418
597 432 294
616 1072 109
1453 1097 146
1060 195 87
1340 1111 72
138 767 312
904 1280 115
173 506 342
530 160 49
1463 947 488
816 1461 7
1007 451 129
666 157 349
1300 713 406
853 1367 215
1267 366 214
261 1403 210
25 1119 59
1144 1283 455
74 777 472
1440 807 232
1312 671 368
501 684 48
216 84 277
1109 862 389
394 963 384
1235 319 402
1199 361 480
81 1392 293
78 1484 136
1415 1032 177
298 1140 344
202 369 68
65 1022 385
816 1348 405
478 1208 114
1212 268 448
1376 840 471
1001 940 111
611 787 484
310 1496 469
1180 636 494
332 569 290
1467 779 310
926 1247 22
206 914 437
218 1492 19
1213 125 450
5 825 10
958 708 176
315 896 167
103 749 47
221 642 488
638 137 147
500 1254 458
1300 1066 451
259 23 331
522 1099 457
470 281 172
964 4 377
1301 422 149
619 605 6
500 486 494
1473 907 344
23 295 133
751 277 291
432 1090 180
816 1427 184
132 922 378
248 1126 388
1103 798 13
1207 717 96
1448 119 6
141 217 401
243 154 270
597 747 146
972 148 224
1235 1158 264
657 17 459
779 1295 371
730 1465 162
344 628 102
298 912 134
156 251 447
1309 553 34
409 784 335
450 842 22
819 1397 480
483 611 142
586 615 148
319 579 392
895 738 432
626 1091 26
1059 845 195
759 1329 387
772 405 356
245 127 85
1000 639 396
1028 1482 29
737 6 479
1028 1096 403
208 600 479
1463 1234 148
411 687 204
1109 614 21
502 262 156
1404 652 143
919 733 71
195 1223 81
1348 980 87
1109 1271 358
1409 118 197
851 811 133
713 565 12
1154 351 496
388 998 206
1138 176 395
325 284 493
1211 1264 223
325 104 52
527 167 47
598 158 354
390 199 488
624 1352 322
1106 259 418
718 1356 129
691 207 416
92 629 346
283 228 105
1311 718 440
33 1478 210
854 419 353
407 1111 297
1469 131 178
887 72 229
1268 1361 390
884 1208 29
1291 690 344
211 291 33
336 471 235
336 1329 191
1187 1345 89
562 220 282
148 504 172
1481 370 83
1232 1056 372
213 1330 53
135 23 270
219 1321 365
414 737 361
335 48 394
1361 1220 111
329 1178 316
906 654 42
795 1112 281
1158 1484 93
635 1349 328
1440 414 481
576 213 452
625 1471 336
1447 947 28
555 439 458
914 1053 101
959 757 340
1287 691 342
536 51 336
1102 1240 208
1161 676 496
795 1150 167
480 1003 113
725 1092 455
534 313 120
412 1458 190
1030 145 170
929 1045 141
604 401 29
428 1294 257
245 1181 54
1081 183 104
683 977 454
1411 1053 211
1388 1170 198
959 1058 179
143 48 393
1258 349 416
1266 873 310
883 1350 287
26 700 239
154 386 489
325 258 110
1422 276 412
430 1132 304
7 311 6
14 806 319
375 1439 315
363 1001 75
30 1051 286
1167 852 51
189 342 385
567 999 385
556 1404 422
645 1439 210
813 329 195
1114 1229 388
516 1433 412
335 1200 179
473 995 392
252 1492 58
624 1025 250
235 64 423
26 271 39
529 632 482
1047 811 430
823 540 409
838 1103 230
1184 824 426
1377 367 124
147 1364 54
738 201 450
1436 1380 86
1110 761 375
1497 57 122
250 1034 292
1363 47 89
128 833 115
607 563 222
1053 160 123
790 482 370
545 1080 147
1452 186 335
310 122 68
301 470 212
1312 845 366
770 1355 448
811 1036 123
391 545 373
1023 1410 235
160 757 180
1310 528 267
133 429 76
768 1144 46
560 909 283
854 783 244
696 417 254
343 629 28
1247 731 149
80 1129 315
560 324 459
644 101 110
1083 1219 3
946 1209 409
579 290 408
1069 895 193
872 407 37
3 233 364
649 1352 215
706 741 248
1162 337 468
426 728 227
949 652 409
784 693 147
162 1168 222
787 1465 413
237 733 391
1367 1334 263
283 614 6
292 1035 112
1166 705 249
383 610 235
512 1226 452
177 1478 78
1387 136 387
650 222 481
1251 1195 197
147 89 267
578 307 274
1022 1107 244
1016 323 23
450 225 209
214 561 298
209 1171 161
787 841 253
1333 978 465
595 588 116
869 575 423
1390 796 128
1245 1023 444
344 724 34
1261 442 416
147 1498 189
873 1215 253
1264 352 52
10 1174 313
665 844 153
60 161 351
119 1169 357
453 446 426
217 162 361
599 444 157
686 1307 399
326 657 222
226 1013 456
197 584 216
985 6 356
788 1077 48
248 1448 98
417 695 318
823 202 222
122 178 90
206 1056 351
295 120 269
691 14 44
689 108 185
1379 1484 463
726 600 115
341 513 261
1164 1422 246
1015 1444 347
892 1234 463
1335 573 190
777 97 56
1438 492 116
75 949 26
1338 1236 67
301 1141 106
84 916 59
883 644 163
257 393 70
534 242 90
1474 985 88
8 633 488
916 269 78
426 166 50
664 1115 172
846 689 315
731 1202 369
1399 405 54
328 1306 481
1446 1288 300
796 1086 418
721 374 11
722 1365 168
83 448 127
331 435 18
556 1160 407
1156 638 393
421 227 13
389 194 37
1380 888 381
700 1230 129
981 65 326
111 14 11
1165 777 151
819 848 277
1186 50 30
760 386 326
1007 1040 257
33 1284 81
1206 520 369
1056 990 14
1197 693 39
440 653 400
1104 1232 455
1267 394 416
768 158 2
405 28 223
953 119 389
1262 1356 304
323 191 464
1013 1150 443
756 1347 44
309 1100 358
748 1326 222
1454 1348 458
903 255 495
573 1313 366
50 596 10
480 1144 369
719 1499 243
490 610 311
61 792 481
455 463 91
1400 624 321
187 1196 457
1498 75 109
179 602 337
825 1394 445
601 466 377
829 383 466
1183 510 314
525 735 337
490 851 465
459 24 250
1333 8 1
1438 1392 143
100 839 216
1016 716 171
89 1372 485
1001 533 427
546 337 96
863 99 324
1128 939 447
639 682 311
889 1431 374
139 463 479
820 795 423
998 991 165
1457 335 458
267 328 458
1197 118 312
691 617 355
149 361 323
1225 982 272
50 879 100
691 1390 476
1252 1009 440
544 1226 154
348 369 256
152 1382 378
1346 27 408
475 51 474
498 1349 296
1490 711 246
899 1032 420
68 371 282
283 1206 266
1030 593 28
1295 683 190
877 525 348
1148 498 283
1290 1499 32
918 1284 436
253 8 72
1209 215 218
317 1284 57
1280 1460 10
1410 1080 203
794 927 244
392 1446 400
356 997 221
266 519 140
753 488 481
842 1499 287
1049 167 221
271 1175 380
43 1142 205
216 21 167
1022 540 164
1499 755 167
299 811 361
1296 436 331
231 437 283
232 1256 451
1162 484 319
1375 210 286
687 1129 469
1128 389 47
324 449 100
173 35 282
643 786 190
1140 796 61
270 419 193
544 493 86
779 805 274
151 247 496
165 756 152
556 509 398
676 149 415
1120 806 353
806 1391 252
1338 387 117
1206 728 375
536 514 295
506 29 230
214 894 444
127 1369 61
374 1187 5
752 1112 438
1258 848 313
312 917 125
1487 830 111
377 666 277
1352 6 34
1403 1024 239
1470 1041 111
1151 528 88
35 1167 259
89 1475 425
511 914 78
902 1015 42
1393 442 5
385 432 208
102 182 110
1399 39 166
72 399 279
592 512 385
646 1359 39
810 227 172
87 665 377
1482 316 179
143 832 357
146 265 61
599 1186 473
310 1262 91
1493 1141 247
1219 491 479
89 39 122
1462 1426 271
487 129 277
515 808 10
418 1271 112
270 1005 308
792 834 374
1368 451 495
224 830 148
798 129 150
63 246 366
502 1021 59
483 658 478
709 1405 392
444 1500 62
1332 462 161
457 330 492
1012 1026 145
1173 559 264
503 262 175
533 741 385
690 1486 265
254 1105 228
1102 264 35
1147 1388 236
325 433 231
661 719 148
60 283 467
863 854 433
769 2 139
481 907 245
528 1004 249
1215 728 313
1155 1419 455
642 1250 102
1466 180 117
682 171 374
645 635 487
429 1171 125
934 494 340
981 406 456
229 51 70
468 617 167
969 1431 367
582 1167 67
680 1455 267
1352 412 3
337 192 392
1130 739 433
465 323 271
1005 1474 26
1379 884 407
1244 683 414
468 579 434
187 228 446
1403 1387 132
242 802 105
275 286 212
867 823 161
1083 415 215
707 81 316
818 1421 274
772 840 352
1012 977 392
342 247 205
254 279 126
450 1094 387
992 370 172
929 1030 384
17 143 231
771 158 491
1105 934 468
730 484 476
1028 138 153
1417 1460 166
369 1153 401
548 318 461
538 934 164
355 1101 330
319 850 40
650 965 210
131 1432 303
100 272 441
1005 593 231
872 297 495
691 1145 240
548 617 494
1487 123 152
47 1287 117
1156 1089 364
837 1135 300
1311 251 265
253 694 177
990 1161 44
1065 1381 288
1089 325 91
496 1403 377
254 558 398
265 804 241
737 951 35
1116 741 309
529 370 97
1190 827 148
91 225 366
315 378 382
706 1395 269
758 111 287
774 781 460
986 1375 178
114 1153 29
269 997 17
781 463 168
1024 864 171
115 347 61
500 860 251
726 76 499
437 796 31
1419 474 251
1139 216 458
1229 314 114
39 820 260
937 638 109
118 943 474
792 347 60
1052 1161 419
648 901 485
1258 186 125
654 850 131
132 295 411
1368 696 64
1053 356 43
1173 1423 13
827 1194 391
432 1218 157
929 1275 93
855 1317 387
1048 1260 445
388 78 347
923 549 333
329 350 10
740 1305 392
1060 34 284
699 171 33
13 728 280
290 504 186
542 1295 51
1438 607 182
510 1347 30
508 1079 161
1327 1222 344
1382 948 110
407 436 327
753 106 79
1238 376 137
593 1169 421
1492 1233 358
991 61 58
1193 137 394
1288 171 126
1127 747 281
1473 1255 218
325 827 327
909 1492 445
667 791 292
1424 88 250
1375 1010 149
516 645 79
854 1319 103
4 866 228
1392 314 167
1237 1044 222
8 486 303
1252 910 168
715 589 291
1393 41 174
803 243 82
2 799 417
380 1383 452
754 466 383
1048 95 296
184 164 2
84 454 73
1124 374 440
482 1153 297
1210 62 218
986 549 202
808 1309 383
135 354 34
153 989 282
1021 223 326
88 548 239
760 72 44
464 328 35
251 1107 89
959 178 375
236 66 151
169 1386 496
56 991 179
948 865 71
884 373 177
711 451 109
1300 1179 12
593 941 324
444 1090 474
130 1490 268
741 732 330
205 1351 47
1437 784 160
1170 20 126
1121 744 468
1185 221 419
1310 596 495
864 533 298
698 1186 425
1166 1070 348
1124 414 475
937 226 210
659 658 425
1464 401 75
578 1250 147
209 327 195
1111 159 17
1458 834 387
309 1075 184
211 1410 179
92 1261 417
1050 1007 263
1409 591 171
1138 828 216
1394 710 410
682 1470 197
224 535 447
324 1391 70
1308 695 82
1396 871 443
1301 1209 383
566 508 216
1410 221 428
626 1006 320
612 839 235
819 1330 291
1448 1368 407
421 239 385
1244 350 165
468 575 352
1102 164 401
1375 544 117
217 1108 127
1439 929 64
808 1463 456
719 1090 495
1328 681 226
275 1072 225
864 823 256
1412 1215 46
655 193 201
240 1310 35
1467 469 116
737 243 54
1126 925 478
430 833 141
650 1460 406
200 1363 366
1112 429 475
414 984 198
1212 1249 293
1078 728 279
299 599 225
273 1018 281
597 1464 244
545 355 329
212 169 182
204 1184 322
640 457 447
1343 1245 442
1292 888 45
205 250 130
188 1204 212
1381 476 198
1315 1380 220
175 1053 376
47 696 348
839 871 28
1244 1010 15
1462 937 481
11 393 20
238 242 400
1243 697 52
373 671 186
357 653 210
1424 6 16
378 1220 375
1163 1072 456
996 213 292
1066 1244 161
593 1036 279
826 1036 338
267 1028 193
586 785 124
1128 510 233
897 848 259
995 988 250
1245 1295 213
822 368 171
1347 1063 485
1104 1258 31
1047 426 147
231 1399 336
631 87 454
184 492 362
814 450 312
353 852 131
1291 190 280
1247 1487 171
233 1143 254
1079 1387 49
41 1044 330
429 386 21
98 613 142
90 963 107
1320 1374 449
1109 92 453
904 386 397
278 1312 155
942 873 25
420 958 121
393 252 185
332 1050 22
152 1116 37
1246 845 42
859 51 385
455 964 223
1127 782 469
332 745 81
562 123 187
1320 759 146
22 1224 14
1102 987 466
1378 883 21
977 518 332
144 1386 198
773 967 422
369 518 119
851 1374 141
780 691 408
472 689 44
496 1297 479
484 190 433
1327 427 298
410 305 95
1233 413 331
242 578 432
617 651 302
1476 1392 378
528 317 219
761 857 236
1299 483 374
913 597 255
558 1299 241
334 1375 445
551 980 69
1250 281 372
645 1251 89
969 130 487
428 1151 381
196 939 431
678 900 184
1220 1312 403
648 179 413
735 848 484
948 1355 80
936 610 320
760 173 354
20 1173 33
1346 1161 22
672 931 178
1399 632 269
701 437 9
571 469 408
120 747 456
425 1312 437
839 1413 24
600 813 150
456 742 162
630 986 405
857 357 310
486 1068 254
321 221 17
466 943 193
416 353 39
981 1164 65
359 539 199
1340 1060 212
139 688 203
120 629 420
33 959 115
274 1348 165
660 895 210
1054 750 371
825 993 185
766 348 194
1238 1282 109
29 102 389
1419 1081 152
729 1234 112
241 1079 133
821 191 393
435 1132 423
987 34 217
747 264 331
1171 206 364
54 430 42
676 721 495
744 1326 234
967 658 19
1314 387 150
74 3 194
1288 794 170
1363 1354 162
321 1084 35
984 47 132
85 1135 117
893 424 201
155 1033 189
149 160 94
1444 1152 347
191 1108 379
418 782 328
1372 519 147
47 556 124
962 1396 152
195 663 452
1303 327 216
144 463 389
88 333 400
378 115 245
77 1144 51
163 468 143
181 483 144
1090 46 200
541 751 348
789 544 371
1096 309 327
225 458 446
1424 1196 147
404 1281 323
878 283 362
621 568 231
1054 734 148
67 1015 400
1475 108 456
1301 672 158
1056 884 4
486 673 114
608 1022 394
1299 1243 231
304 760 353
957 1499 408
892 1328 353
270 670 149
202 105 351
594 950 363
753 627 204
645 1109 149
1039 84 348
1084 74 92
1486 1204 183
1405 1014 151
259 734 482
1266 780 356
628 513 388
804 1444 120
1103 352 144
72 87 476
1378 793 362
1251 1293 452
1247 307 266
548 1401 33
1456 697 340
1242 74 458
293 1351 328
1391 764 166
1029 977 267
673 288 49
194 66 84
1478 314 256
712 503 123
621 515 124
909 713 472
1143 788 246
1485 146 82
1408 1276 196
1481 1070 231
21 262 485
825 598 170
821 1317 168
1106 495 75
523 1492 82
1047 586 432
232 316 485
1272 1398 342
1444 1308 434
404 126 472
37 717 208
179 777 323
939 1436 481
1476 1087 116
387 1009 18
731 913 116
156 1394 475
870 936 312
1063 1317 26
1367 1398 70
1259 861 459
1199 558 80
1257 1279 276
379 1462 6
827 294 181
106 206 408
943 1126 420
758 277 210
1458 83 209
359 1134 194
1256 296 189
856 1135 433
995 527 192
116 1262 430
1086 662 348
25 808 351
1025 139 211
255 1068 190
303 142 160
1079 247 31
875 695 255
334 194 285
41 1256 435
1321 839 454
531 1176 320
1012 370 197
297 959 357
1427 94 193
1083 1124 437
333 1403 446
1194 173 420
972 631 290
33 327 258
547 1199 266
781 306 400
58 730 168
786 202 163
502 72 434
911 1011 317
1233 390 408
993 1185 241
1134 811 438
449 1006 145
820 542 231
401 1401 323
379 938 136
633 519 246
1435 947 284
1217 1402 355
522 953 157
1362 693 224
916 953 144
1115 973 261
481 1224 414
556 1310 26
735 1060 113
124 90 376
568 1039 493
749 1038 324
660 1026 385
1241 1308 346
634 66 379
1337 178 72
925 642 180
373 418 337
334 391 317
1113 537 421
720 555 327
18 245 388
888 373 228
663 1036 28
66 358 182
209 397 238
321 646 413
1461 1190 216
1259 329 127
1106 625 394
178 11 409
604 121 133
1061 244 456
1328 673 183
991 494 350
1401 1174 56
1488 712 403
9 527 342
1063 21 183
382 1127 421
215 802 456
289 734 361
1353 170 49
223 956 333
1221 1337 275
1419 745 40
1112 1227 446
1418 1099 325
893 700 279
76 1392 223
16 1379 41
530 1256 98
783 610 203
976 1019 214
867 1016 446
1126 27 416
911 863 227
825 760 193
362 126 72
1207 979 349
603 18 54
659 130 293
1353 232 372
972 932 498
549 672 293
185 313 81
396 159 172
713 376 100
1233 976 490
1044 896 61
266 756 224
1308 79 203
441 100 219
1234 865 242
807 1054 260
303 1267 400
638 251 377
193 1160 226
1146 1319 59
420 561 276
932 979 137
966 1479 4
941 122 207
178 522 60
1245 1126 212
1255 1436 339
784 401 89
215 206 358
206 1295 17
1198 280 48
1427 116 22
975 551 93
784 963 335
56 396 352
591 918 385
1465 307 45
1133 1305 1
413 1221 303
735 631 416
836 1397 133
597 989 54
194 436 317
360 434 66
1180 2 13
1211 1397 413
1197 10 245
1029 736 411
481 268 106
1211 676 93
282 1092 288
1427 1041 294
83 152 236
1487 1297 380
1270 214 256
689 529 362
150 709 267
497 358 429
1204 565 170
563 602 87
676 487 185
1347 1384 102
248 7 309
45 768 455
1230 356 95
432 2 28
1312 791 471
1089 449 45
1336 1300 157
629 1201 130
3 997 283
133 1310 456
1112 1151 67
528 1251 331
680 892 456
191 1355 312
835 1391 98
179 1243 95
1279 969 385
1049 171 137
925 567 131
1477 884 328
927 505 250
1192 490 500
171 1156 198
49 1340 217
476 298 347
231 723 210
875 1231 10
1240 820 92
350 1094 219
1208 1484 379
740 1446 171
508 1301 79
1262 921 2
744 377 451
1038 1462 68
1221 1001 311
1355 1304 30
891 72 183
627 657 202
1043 1482 9
280 746 55
1142 778 58
627 56 73
1441 287 93
872 126 193
615 722 498
170 1439 263
1385 665 401
1435 1321 32
694 639 388
486 1171 368
1377 1011 143
9 525 65
29 1472 17
905 34 242
1096 710 469
133 468 277
576 1491 317
913 909 47
131 974 329
1406 1463 482
170 931 393
540 827 358
624 593 308
1181 1175 27
1211 144 411
823 22 79
829 330 310
1013 1317 136
1172 871 287
534 165 486
1009 1400 307
1101 1045 96
606 771 381
728 1256 143
200 158 125
652 106 499
201 567 499
1455 951 259
11 151 30
225 730 242
458 107 463
784 1106 142
698 207 479
671 250 492
967 30 107
1014 979 237
1312 1193 438
66 496 478
1403 1244 7
1201 908 367
443 36 164
1327 456 430
1102 261 259
1269 1219 239
1421 1156 390
653 188 179
286 468 126
1005 1480 184
154 1365 269
312 499 16
814 1393 26
646 1243 152
1316 850 292
1235 752 47
66 1410 169
404 129 428
11 338 222
365 1106 323
1464 1204 116
1375 927 297
1417 39 376
1076 1088 138
1426 150 299
468 988 283
941 831 264
681 307 135
372 1217 493
933 503 7
207 680 414
282 839 100
219 52 116
662 378 363
548 943 378
1182 1054 460
122 1302 439
514 525 36
734 1235 426
17 825 81
80 1267 306
590 706 484
286 767 262
728 881 493
1187 1040 406
57 71 327
460 950 14
1256 633 124
1332 1018 314
304 1489 203
1279 194 143
4 213 322
1067 779 37
1402 408 227
654 1320 24
600 670 308
445 994 21
779 567 356
1223 450 139
891 1375 120
1339 357 136
1017 1114 103
1431 789 115
14 681 92
1209 477 310
1451 1498 145
697 623 140
347 974 1
111 382 222
646 168 17
870 716 145
1131 59 392
1154 507 160
1153 584 207
884 829 24
1431 450 374
102 951 118
496 103 305
446 1122 288
792 1453 6
1112 706 482
268 963 390
184 229 463
381 993 28
295 750 129
1133 147 101
804 758 419
1166 1378 19
983 313 29
1092 1363 447
1284 312 398
1098 252 240
664 602 228
570 173 217
949 240 492
1480 169 392
408 450 27
289 148 112
500 382 432
606 1208 385
755 622 128
1254 460 322
486 741 278
410 1254 221
419 994 280
335 466 69
1074 1059 108
539 7 336
376 988 284
342 106 445
662 1347 202
1190 1476 351
1232 297 118
1165 683 99
334 1157 378
1484 363 35
935 132 491
1416 14 147
25 1216 44
164 1342 255
897 845 267
1116 94 206
328 1419 387
1200 8 286
380 592 121
614 159 449
769 1086 197
425 1344 116
704 1347 20
227 212 153
1331 810 164
615 1060 239
408 628 69
641 833 499
246 1394 257
490 774 464
1407 1242 266
375 441 346
370 144 452
1002 164 387
1060 1338 486
257 41 319
1004 1248 44
324 53 35
446 417 282
731 286 496
69 1374 473
406 14 42
207 697 384
1010 503 233
1022 1391 120
47 819 217
394 812 259
1355 218 499
487 948 142
739 528 215
826 1027 58
650 708 75
174 175 423
654 1210 131
641 1416 353
1418 79 214
923 411 328
1439 1145 291
1498 837 384
560 304 236
858 1020 323
67 338 124
1235 105 261
846 868 70
753 1256 118
1486 77 366
674 444 201
317 1183 371
1179 202 143
1357 38 383
553 1437 274
265 1411 311
84 530 147
